参数一,参数二,参数三,参数四,参数五
0.0,7379,1.0,990,13000701
1.0,47411,1.0,2515,13000227
0.0,12756,1.0,8972,13000926
1.0,43568,1.0,2727,13000032
0.0,7739,1.0,9914,13000278
1.0,27096,1.0,7067,13000565
1.0,43382,1.0,5456,13000476
1.0,47222,1.0,7101,13000926
0.0,5056,1.0,5351,13000802
0.0,42893,1.0,6857,13000017
1.0,17017,1.0,1265,13000747
0.0,27539,1.0,3551,13000648
0.0,20937,1.0,6899,13000668
0.0,13647,1.0,441,13000772
1.0,45929,1.0,6842,13000657
0.0,32993,1.0,2247,13000211
0.0,38196,1.0,2809,13000563
1.0,38199,1.0,615,13000781
1.0,23000,1.0,4171,13000971
0.0,49471,1.0,1336,13000324
0.0,11800,1.0,2468,13000003
0.0,28034,1.0,3659,13000233
1.0,6806,1.0,2784,13000402
1.0,38746,1.0,5760,13000083
0.0,5612,1.0,4496,13000409
1.0,43604,1.0,3006,13000761
0.0,27029,1.0,4652,13000054
0.0,41948,1.0,324,13000273
1.0,27411,1.0,1969,13000009
0.0,12237,1.0,4843,13000408
1.0,41619,1.0,2328,13000538
1.0,37276,1.0,6021,13000352
0.0,18692,1.0,5193,13000428
1.0,12984,1.0,7578,13000126
0.0,40267,1.0,2416,13000991
1.0,19212,1.0,6753,13000161
0.0,19515,1.0,5442,13000339
1.0,13231,1.0,2977,13000292
0.0,13545,1.0,6776,13000691
0.0,4895,1.0,8152,13000012
1.0,42345,1.0,1168,13000249
1.0,11834,1.0,3101,13000321
1.0,39933,1.0,8167,13000304
1.0,27037,1.0,8616,13000965
0.0,48920,1.0,2950,13000303
0.0,22990,1.0,1978,13000938
1.0,21422,1.0,3775,13000617
1.0,20297,1.0,7391,13000605
0.0,27807,1.0,7600,13000159
0.0,28222,1.0,469,13000679
1.0,34598,1.0,7265,13000154
0.0,9529,1.0,3778,13000961
1.0,20022,1.0,6692,13000450
1.0,33882,1.0,5807,13000663
1.0,32122,1.0,9502,13000728
0.0,42954,1.0,9337,13000575
1.0,3014,1.0,5018,13000089
1.0,18540,1.0,9783,13000047
0.0,42044,1.0,6134,13000993
1.0,38145,1.0,5535,13000565
0.0,46336,1.0,5203,13000877
1.0,45735,1.0,3397,13000787
1.0,27304,1.0,8026,13000918
1.0,42584,1.0,9286,13000932
1.0,5867,1.0,1073,13000079
1.0,37512,1.0,2008,13000806
1.0,27341,1.0,8297,13000971
0.0,6607,1.0,9197,13000068
0.0,936,1.0,5219,13000598
0.0,25536,1.0,3565,13000498
1.0,42464,1.0,4395,13000363
0.0,28575,1.0,3288,13000675
1.0,26781,1.0,6717,13000198
1.0,27388,1.0,7803,13000962
0.0,18537,1.0,7504,13000042
1.0,34600,1.0,6273,13000057
1.0,38582,1.0,6262,13000457
0.0,47203,1.0,5833,13000653
0.0,31133,1.0,8734,13000369
0.0,40660,1.0,2454,13000846
1.0,13587,1.0,2698,13000799
1.0,27498,1.0,1734,13000058
1.0,27366,1.0,8809,13000924
0.0,3647,1.0,1121,13000054
0.0,43514,1.0,8726,13000306
0.0,18236,1.0,7859,13000079
1.0,31122,1.0,3723,13000470
0.0,29461,1.0,2924,13000118
0.0,40088,1.0,5090,13000980
1.0,35326,1.0,5341,13000717
0.0,4508,1.0,2582,13000165
1.0,27464,1.0,8238,13000959
1.0,14956,1.0,6457,13000505
0.0,3991,1.0,9377,13000478
1.0,26621,1.0,2598,13000205
1.0,24528,1.0,9978,13000799
1.0,32105,1.0,9855,13000788
1.0,29407,1.0,9598,13000586
1.0,18190,1.0,5743,13000078
1.0,39918,1.0,2216,13000935
0.0,37583,1.0,9371,13000975
0.0,45914,1.0,4282,13000766
0.0,15994,1.0,8048,13000285
0.0,10587,1.0,3912,13000736
1.0,7083,1.0,5748,13000196
0.0,35996,1.0,8704,13000884
0.0,9015,1.0,7274,13000762
0.0,18552,1.0,1163,13000757
1.0,40992,1.0,5852,13000636
0.0,48249,1.0,2083,13000863
1.0,35702,1.0,8339,13000081
1.0,32235,1.0,4624,13000419
1.0,27732,1.0,7200,13000209
0.0,2396,1.0,10000,13000409
1.0,35214,1.0,5213,13000980
1.0,27593,1.0,8311,13000972
1.0,12684,1.0,3427,13000365
1.0,921,1.0,9370,13000405
1.0,28874,1.0,2975,13000412
1.0,27282,1.0,6702,13000540
1.0,25454,1.0,8463,13000706
0.0,44795,1.0,963,13000616
0.0,25523,1.0,2201,13000965
0.0,2965,1.0,1583,13000392
0.0,32403,1.0,2581,13000029
0.0,45184,1.0,5424,13000111
0.0,47910,1.0,8627,13000210
0.0,9747,1.0,152,13000473
1.0,46743,1.0,5170,13000122
0.0,9635,1.0,7718,13000537
1.0,18386,1.0,5473,13000073
0.0,35809,1.0,4377,13000400
0.0,1305,1.0,6868,13000508
0.0,25488,1.0,3276,13000205
0.0,20743,1.0,6616,13000833
1.0,10918,1.0,5932,13000533
0.0,31326,1.0,745,13000110
0.0,1172,1.0,5406,13000029
1.0,49241,1.0,5599,13000534
0.0,46226,1.0,1276,13000170
1.0,47553,1.0,1785,13000275
0.0,10720,1.0,8485,13000460
0.0,37400,1.0,8171,13000004
0.0,16452,1.0,3027,13000089
0.0,31507,1.0,5701,13000796
