参数一,参数二,参数三,参数四,参数五
1.0,27499,1.0,8384,13000911
1.0,27803,1.0,7937,13000964
1.0,27191,1.0,7892,13000927
0.0,18234,1.0,9735,13000190
1.0,6286,1.0,2698,13000635
1.0,27190,1.0,7562,13000992
1.0,27663,1.0,8798,13000904
1.0,37894,1.0,7123,13000696
1.0,27435,1.0,8702,13000910
1.0,27937,1.0,8288,13000991
1.0,27272,1.0,8693,13000949
0.0,43695,1.0,2058,13000097
1.0,8631,1.0,166,13000065
1.0,44204,1.0,4716,13000917
0.0,15019,1.0,3930,13000800
0.0,11848,1.0,3397,13000027
1.0,27932,1.0,7793,13000903
0.0,18362,1.0,3021,13000616
1.0,27526,1.0,7708,13000941
0.0,18633,1.0,2953,13000946
1.0,25513,1.0,7781,13000379
1.0,30273,1.0,6208,13000335
1.0,27853,1.0,8084,13000974
1.0,27871,1.0,8153,13000915
1.0,27053,1.0,8786,13000979
0.0,41595,1.0,33,13000478
1.0,19678,1.0,1012,13000553
1.0,27409,1.0,1944,13000042
1.0,12657,1.0,3434,13000354
1.0,27700,1.0,7647,13000948
1.0,32445,1.0,6347,13000483
0.0,44678,1.0,5672,13000915
1.0,27427,1.0,8387,13000995
1.0,27203,1.0,2284,13000067
0.0,49201,1.0,2779,13000561
0.0,2869,1.0,8941,13000578
1.0,27056,1.0,8052,13000926
1.0,27723,1.0,8331,13000992
1.0,46154,1.0,4752,13000536
1.0,36037,1.0,688,13000221
0.0,4731,1.0,6505,13000429
0.0,22930,1.0,7206,13000315
1.0,27596,1.0,8191,13000914
1.0,39067,1.0,5092,13000971
1.0,32092,1.0,1008,13000121
1.0,27477,1.0,8799,13000930
1.0,27767,1.0,2082,13000011
0.0,6944,1.0,6627,13000307
0.0,13076,1.0,5740,13000213
1.0,48360,1.0,4728,13000390
0.0,13526,1.0,1320,13000314
0.0,41164,1.0,1512,13000403
1.0,28555,1.0,7024,13000574
0.0,39361,1.0,327,13000188
1.0,27219,1.0,7881,13000973
1.0,27535,1.0,8200,13000957
1.0,27190,1.0,8036,13000935
0.0,37903,1.0,1660,13000364
1.0,30032,1.0,3985,13000076
0.0,49092,1.0,1341,13000221
0.0,40170,1.0,2881,13000053
1.0,25909,1.0,1516,13000724
1.0,23561,1.0,4839,13000774
1.0,7738,1.0,6232,13000914
1.0,27975,1.0,2048,13000421
0.0,42118,1.0,5368,13000642
0.0,3310,1.0,7163,13000865
1.0,29090,1.0,9412,13000650
0.0,28587,1.0,92,13000654
1.0,34632,1.0,9164,13000256
1.0,9885,1.0,5384,13000023
0.0,25577,1.0,8911,13000498
1.0,22256,1.0,5740,13000955
1.0,27065,1.0,8093,13000965
1.0,8741,1.0,7953,13000698
0.0,14778,1.0,4847,13000361
1.0,27306,1.0,8527,13000930
1.0,4567,1.0,5592,13000215
0.0,22114,1.0,7223,13000412
0.0,20261,1.0,641,13000559
1.0,27937,1.0,7846,13000910
1.0,34043,1.0,56,13000150
1.0,10324,1.0,1284,13000767
1.0,44939,1.0,21,13000385
1.0,29415,1.0,7541,13000479
1.0,27733,1.0,7582,13000970
1.0,27968,1.0,8970,13000920
0.0,5625,1.0,4886,13000860
0.0,44062,1.0,7545,13000928
1.0,27153,1.0,7684,13000959
1.0,11489,1.0,8409,13000654
0.0,18284,1.0,6084,13000023
1.0,27365,1.0,1661,13000031
1.0,27317,1.0,8882,13000968
0.0,20450,1.0,9996,13000320
0.0,18351,1.0,5911,13000343
1.0,27577,1.0,8399,13000909
