参数一,参数二,参数三,参数四,参数五
0.0,6384,1.0,9647,13000637
1.0,39858,1.0,5977,13000232
1.0,38128,1.0,9904,13000877
0.0,20773,1.0,464,13000686
0.0,38210,1.0,4101,13000495
1.0,23748,1.0,7475,13000797
0.0,34216,1.0,9308,13000317
0.0,6648,1.0,8953,13000650
0.0,7411,1.0,8691,13000068
0.0,12854,1.0,1321,13000246
0.0,18450,1.0,3364,13000608
1.0,35653,1.0,4066,13000433
0.0,31590,1.0,801,13000410
0.0,35591,1.0,4131,13000915
0.0,46412,1.0,6141,13000043
1.0,28040,1.0,9558,13000685
1.0,28324,1.0,651,13000317
0.0,41773,1.0,4854,13000069
1.0,33239,1.0,2476,13000741
0.0,42341,1.0,3450,13000301
1.0,22608,1.0,4281,13000266
1.0,4621,1.0,572,13000910
1.0,27178,1.0,7895,13000990
0.0,19189,1.0,8814,13000737
1.0,39419,1.0,8923,13000121
0.0,30151,1.0,573,13000695
0.0,5398,1.0,7935,13000985
1.0,27840,1.0,8701,13000982
0.0,21862,1.0,6394,13000396
1.0,37507,1.0,1210,13000012
1.0,39699,1.0,4026,13000403
1.0,21274,1.0,6599,13000283
1.0,27032,1.0,8956,13000984
1.0,31666,1.0,8723,13000516
1.0,27005,1.0,1773,13000016
1.0,41099,1.0,776,13000341
1.0,27097,1.0,7707,13000921
1.0,1268,1.0,9567,13000379
1.0,27186,1.0,1303,13000065
0.0,41555,1.0,4769,13000726
1.0,27816,1.0,7852,13000966
0.0,33456,1.0,991,13000031
1.0,20925,1.0,8580,13000221
0.0,3484,1.0,7953,13000192
1.0,4476,1.0,9854,13000384
0.0,10035,1.0,7127,13000051
1.0,49203,1.0,5150,13000497
1.0,1814,1.0,1081,13000815
0.0,36599,1.0,6258,13000090
1.0,10127,1.0,9066,13000291
1.0,39847,1.0,277,13000790
1.0,18930,1.0,4377,13000370
1.0,27877,1.0,1981,13000011
0.0,16725,1.0,44,13000376
1.0,41551,1.0,603,13000986
1.0,44927,1.0,797,13000263
1.0,21544,1.0,6161,13000819
