参数一,参数二,参数三,参数四,参数五
1.0,27077,1.0,82967,13000917
0.0,35732,1.0,64497,13000175
1.0,40877,1.0,61955,13000511
1.0,19752,1.0,13913,13000398
1.0,40081,1.0,29624,13000843
1.0,27095,1.0,84688,13000942
1.0,24952,1.0,21756,13000295
1.0,27573,1.0,84911,13000912
1.0,27467,1.0,24702,13000021
1.0,15170,1.0,8501,13000816
1.0,8301,1.0,1571,13000325
1.0,27880,1.0,85106,13000924
1.0,45179,1.0,43877,13000222
1.0,10768,1.0,49270,13000830
1.0,27973,1.0,18795,13000059
0.0,6995,1.0,29072,13000037
0.0,2061,1.0,6632,13000994
0.0,24114,1.0,3884,13000743
0.0,44308,1.0,88942,13000993
1.0,27894,1.0,86350,13000946
0.0,40074,1.0,13939,13000068
1.0,7105,1.0,30,13000702
1.0,39295,1.0,1931,13000139
0.0,10618,1.0,61643,13000275
0.0,32066,1.0,47357,13000208
0.0,49656,1.0,72717,13000153
0.0,38705,1.0,21773,13000390
1.0,29831,1.0,17135,13000099
0.0,28107,1.0,77258,13000246
1.0,13446,1.0,94048,13000950
1.0,27116,1.0,78701,13000912
1.0,33133,1.0,90196,13000799
1.0,21299,1.0,42774,13000972
1.0,27331,1.0,80276,13000994
1.0,43619,1.0,5708,13000646
1.0,27360,1.0,11189,13000053
0.0,6532,1.0,17786,13000508
1.0,27707,1.0,18920,13000055
1.0,23242,1.0,64104,13000770
0.0,42,1.0,44456,13000802
1.0,38379,1.0,97789,13000276
0.0,37392,1.0,35129,13000936
1.0,30940,1.0,18847,13000990
0.0,43433,1.0,65806,13000407
0.0,45148,1.0,31343,13000090
0.0,27083,1.0,94889,13000137
1.0,31444,1.0,3193,13000541
0.0,18481,1.0,85751,13000715
1.0,22686,1.0,53516,13000349
0.0,22440,1.0,12278,13000729
1.0,13705,1.0,66134,13000585
0.0,14233,1.0,32865,13000172
1.0,27056,1.0,22657,13000007
1.0,47667,1.0,96195,13000379
0.0,27053,1.0,18358,13000425
1.0,27912,1.0,75587,13000981
1.0,29984,1.0,89626,13000495
0.0,49889,1.0,87240,13000355
1.0,35696,1.0,59296,13000775
1.0,21443,1.0,53481,13000516
0.0,46975,1.0,77994,13000112
1.0,24804,1.0,22233,13000060
0.0,5664,1.0,64959,13000441
0.0,38243,1.0,97519,13000695
1.0,33902,1.0,8717,13000544
0.0,23174,1.0,38574,13000388
1.0,48583,1.0,74368,13000473
1.0,27099,1.0,80557,13000960
1.0,22918,1.0,61061,13000010
0.0,15145,1.0,74355,13000476
1.0,27106,1.0,83138,13000937
1.0,12100,1.0,280,13000349
0.0,48185,1.0,33478,13000790
1.0,25017,1.0,5152,13000613
1.0,27587,1.0,24220,13000011
1.0,40647,1.0,98555,13000732
1.0,30392,1.0,74677,13000282
1.0,40560,1.0,83109,13000032
0.0,25287,1.0,67898,13000261
0.0,232,1.0,5134,13000775
0.0,25649,1.0,96359,13000002
1.0,27911,1.0,19218,13000051
0.0,9631,1.0,69758,13000115
0.0,32588,1.0,32586,13000473
1.0,37763,1.0,68674,13000097
0.0,28209,1.0,91391,13000295
1.0,23341,1.0,20791,13000353
0.0,49418,1.0,90544,13000760
0.0,27492,1.0,46796,13000086
0.0,36442,1.0,32626,13000894
0.0,36223,1.0,79501,13000561
1.0,26604,1.0,19903,13000944
0.0,36448,1.0,46712,13000358
0.0,10155,1.0,66722,13000534
0.0,6153,1.0,78673,13000337
1.0,5951,1.0,64473,13000307
1.0,25266,1.0,17754,13000345
1.0,28754,1.0,71977,13000732
1.0,23463,1.0,68324,13000397
0.0,21051,1.0,67800,13000587
1.0,27009,1.0,18242,13000040
0.0,17154,1.0,65429,13000660
1.0,27377,1.0,79887,13000952
0.0,27963,1.0,88416,13000083
1.0,22228,1.0,23460,13000836
0.0,35537,1.0,50201,13000885
0.0,33820,1.0,78297,13000031
1.0,39590,1.0,92691,13000735
0.0,29984,1.0,68248,13000972
1.0,2439,1.0,79578,13000222
1.0,45042,1.0,90228,13000661
1.0,27431,1.0,82775,13000961
1.0,27331,1.0,20125,13000070
0.0,31722,1.0,34646,13000005
0.0,16326,1.0,92940,13000310
1.0,44162,1.0,40850,13000736
1.0,27714,1.0,76676,13000980
0.0,46488,1.0,20160,13000811
1.0,18551,1.0,80745,13000785
0.0,17864,1.0,27220,13000663
