参数一,参数二,参数三,参数四,参数五
0.0,8209950,1.0,37129,1.0
0.0,639472,1.0,95634,1.0
1.0,27157,1.0,94114,1.0
1.0,4997009,1.0,47199,1.0
1.0,3556935,1.0,98563,1.0
0.0,8171290,1.0,25409,2.0
1.0,3816893,1.0,87392,0.0
1.0,5052622,1.0,65524,1.0
1.0,7606625,1.0,78127,2.0
1.0,1418510,1.0,51466,2.0
1.0,2893594,1.0,37330,1.0
1.0,27770,1.0,56496,1.0
0.0,9525863,1.0,46006,0.0
1.0,4511704,1.0,8351,1.0
1.0,4080553,1.0,86379,0.0
1.0,3113904,1.0,68950,1.0
1.0,27796,1.0,76622,1.0
0.0,5288552,1.0,12847,2.0
0.0,7401732,1.0,38775,1.0
1.0,27395,1.0,88759,1.0
1.0,27681,1.0,20670,2.0
1.0,27342,1.0,46661,0.0
0.0,3036548,1.0,1315,1.0
1.0,5343640,1.0,72280,0.0
1.0,27289,1.0,21068,0.0
0.0,8620147,1.0,64974,0.0
0.0,3365740,1.0,67160,0.0
0.0,9895808,1.0,15158,2.0
0.0,4796270,1.0,45332,0.0
0.0,6516816,1.0,12590,0.0
0.0,1875210,1.0,36883,2.0
0.0,7527919,1.0,7156,2.0
1.0,27824,1.0,44369,0.0
0.0,4720126,1.0,82239,2.0
1.0,27219,1.0,17812,1.0
0.0,9999443,1.0,38208,1.0
0.0,9555054,1.0,88072,2.0
0.0,265039,1.0,43599,2.0
1.0,27635,1.0,43518,1.0
1.0,27024,1.0,72591,2.0
1.0,7173590,1.0,36240,1.0
1.0,27114,1.0,70013,1.0
0.0,7655123,1.0,66193,0.0
0.0,5652351,1.0,20208,2.0
1.0,27280,1.0,35549,0.0
0.0,9637879,1.0,26111,0.0
1.0,27027,1.0,60300,2.0
0.0,7029568,1.0,8157,1.0
0.0,5844535,1.0,82038,1.0
0.0,8473752,1.0,85775,0.0
1.0,4348859,1.0,92582,0.0
1.0,4857294,1.0,27710,1.0
0.0,605639,1.0,11558,2.0
0.0,2003468,1.0,34063,2.0
1.0,151376,1.0,49871,1.0
1.0,27118,1.0,36382,1.0
1.0,5780607,1.0,86152,1.0
1.0,27697,1.0,31557,0.0
0.0,6349361,1.0,88422,2.0
0.0,8070349,1.0,80267,1.0
1.0,5932938,1.0,82921,1.0
1.0,9763699,1.0,36348,1.0
0.0,2828091,1.0,44758,2.0
1.0,7176718,1.0,59639,2.0
1.0,3494930,1.0,43046,1.0
0.0,4074188,1.0,9328,1.0
0.0,8500340,1.0,87182,1.0
1.0,3053448,1.0,54905,2.0
1.0,27512,1.0,13218,2.0
1.0,27982,1.0,94609,0.0
0.0,509837,1.0,47361,0.0
1.0,3063259,1.0,86910,2.0
1.0,1307333,1.0,17133,2.0
1.0,1536197,1.0,61233,2.0
0.0,3052149,1.0,30882,2.0
0.0,5394427,1.0,62281,2.0
0.0,353526,1.0,36685,2.0
1.0,6881925,1.0,56946,2.0
1.0,7463404,1.0,3672,0.0
0.0,1522248,1.0,68769,2.0
0.0,9704359,1.0,80508,0.0
0.0,4314097,1.0,99301,1.0
1.0,27151,1.0,70051,2.0
0.0,1723038,1.0,56398,1.0
1.0,27382,1.0,61154,1.0
1.0,5852846,1.0,52766,2.0
1.0,5250185,1.0,63591,0.0
1.0,5888720,1.0,68854,1.0
0.0,6215471,1.0,96077,2.0
0.0,1354224,1.0,36539,2.0
1.0,27849,1.0,36011,0.0
0.0,7740906,1.0,17282,2.0
1.0,27124,1.0,88594,1.0
1.0,27619,1.0,95063,1.0
1.0,284664,1.0,45503,2.0
1.0,27915,1.0,50472,2.0
0.0,8509341,1.0,89246,0.0
1.0,3867347,1.0,4669,1.0
0.0,1639481,1.0,49828,0.0
1.0,9239031,1.0,46669,2.0
1.0,6326484,1.0,53850,0.0
1.0,3696749,1.0,57149,1.0
0.0,3392720,1.0,82580,0.0
1.0,27984,1.0,71060,1.0
1.0,8533382,1.0,52461,2.0
0.0,9449943,1.0,60325,2.0
0.0,679635,1.0,72878,2.0
0.0,6282992,1.0,8036,0.0
0.0,8345581,1.0,84581,2.0
0.0,8303931,1.0,65273,2.0
0.0,8772262,1.0,10294,0.0
0.0,515005,1.0,20597,1.0
0.0,9136675,1.0,94766,0.0
1.0,27342,1.0,64244,0.0
1.0,7383483,1.0,49984,0.0
1.0,9656585,1.0,21708,2.0
1.0,6687785,1.0,27536,1.0
1.0,27514,1.0,69026,2.0
1.0,27984,1.0,50053,0.0
0.0,1257231,1.0,51032,1.0
1.0,4991146,1.0,36348,2.0
1.0,6311980,1.0,24795,0.0
1.0,27057,1.0,76656,0.0
1.0,9131217,1.0,11191,2.0
1.0,2403725,1.0,11864,0.0
0.0,4725904,1.0,17925,1.0
0.0,6803545,1.0,53369,0.0
1.0,2100267,1.0,9106,1.0
1.0,7520151,1.0,88704,1.0
1.0,27394,1.0,26575,1.0
1.0,27515,1.0,61966,2.0
1.0,5441561,1.0,93533,1.0
0.0,6580424,1.0,91332,0.0
1.0,4766479,1.0,34289,1.0
0.0,2249936,1.0,28639,0.0
1.0,27458,1.0,18597,1.0
1.0,27605,1.0,29514,1.0
0.0,6434042,1.0,58748,0.0
0.0,6322159,1.0,2893,1.0
1.0,27231,1.0,93768,0.0
1.0,27568,1.0,29030,0.0
0.0,7815724,1.0,48800,2.0
0.0,445521,1.0,77592,1.0
1.0,27363,1.0,51941,0.0
0.0,8947071,1.0,93902,1.0
1.0,27460,1.0,47970,1.0
0.0,5494683,1.0,45764,0.0
1.0,27840,1.0,7484,1.0
1.0,27270,1.0,35732,0.0
0.0,3457958,1.0,54178,2.0
1.0,27691,1.0,11231,2.0
0.0,4560123,1.0,95972,1.0
0.0,2427616,1.0,81743,1.0
1.0,27788,1.0,75797,1.0
0.0,2239839,1.0,48301,0.0
1.0,779219,1.0,76498,0.0
0.0,6029202,1.0,67991,0.0
1.0,5662620,1.0,11666,2.0
0.0,3942412,1.0,68705,2.0
1.0,1226762,1.0,2498,1.0
1.0,1042310,1.0,24941,2.0
0.0,9093291,1.0,16124,0.0
1.0,1810677,1.0,39636,0.0
0.0,3188517,1.0,33709,2.0
0.0,8641966,1.0,20715,1.0
0.0,6151107,1.0,1171,2.0
1.0,6077990,1.0,27920,1.0
1.0,1680665,1.0,56737,2.0
1.0,27301,1.0,94102,2.0
1.0,1825466,1.0,70412,0.0
0.0,9741433,1.0,2313,0.0
0.0,827289,1.0,525,1.0
0.0,4702221,1.0,62134,2.0
0.0,5164400,1.0,71686,1.0
0.0,3247355,1.0,70000,2.0
1.0,27652,1.0,63888,0.0
0.0,2678062,1.0,63384,2.0
1.0,27522,1.0,72105,0.0
0.0,2419631,1.0,91429,2.0
1.0,4641685,1.0,94955,2.0
0.0,2527177,1.0,45613,0.0
1.0,27448,1.0,72289,0.0
1.0,6431506,1.0,10530,2.0
0.0,3173437,1.0,37921,2.0
1.0,5220987,1.0,43396,2.0
0.0,4632389,1.0,93620,0.0
1.0,27145,1.0,88873,2.0
0.0,4780418,1.0,54920,1.0
1.0,1079788,1.0,94278,2.0
1.0,2429050,1.0,57341,0.0
1.0,3883257,1.0,86344,0.0
1.0,1782394,1.0,38958,1.0
0.0,5295699,1.0,95979,1.0
0.0,4773840,1.0,14502,2.0
0.0,4276530,1.0,37123,2.0
1.0,2385078,1.0,99243,2.0
1.0,3916653,1.0,21111,1.0
1.0,9310954,1.0,10244,2.0
1.0,8904774,1.0,66841,0.0
0.0,1497880,1.0,84675,0.0
1.0,27141,1.0,60039,1.0
1.0,27968,1.0,57147,1.0
1.0,571485,1.0,24732,0.0
0.0,380706,1.0,65134,0.0
1.0,1183741,1.0,39880,1.0
1.0,7214822,1.0,13296,1.0
0.0,3415547,1.0,24894,1.0
1.0,2628904,1.0,89418,2.0
0.0,2563366,1.0,4219,1.0
1.0,4367880,1.0,19554,1.0
0.0,5782768,1.0,98235,0.0
1.0,1325996,1.0,82353,1.0
1.0,5729779,1.0,47651,2.0
1.0,27438,1.0,74527,1.0
0.0,492153,1.0,82785,2.0
1.0,8115830,1.0,93327,0.0
1.0,6358689,1.0,36152,0.0
1.0,27636,1.0,76308,1.0
0.0,219475,1.0,99187,1.0
0.0,2705301,1.0,30592,1.0
0.0,1702816,1.0,32614,0.0
0.0,2130410,1.0,76451,0.0
1.0,2584878,1.0,41337,0.0
1.0,27369,1.0,3124,1.0
1.0,6810014,1.0,40529,0.0
0.0,7171926,1.0,95613,2.0
0.0,8472701,1.0,17593,2.0
1.0,27953,1.0,67008,0.0
1.0,5433963,1.0,54013,1.0
1.0,5164375,1.0,55892,0.0
1.0,4953524,1.0,60901,2.0
1.0,5352351,1.0,23850,2.0
1.0,857834,1.0,89821,1.0
1.0,27595,1.0,27685,0.0
1.0,27516,1.0,62097,1.0
1.0,27913,1.0,67502,2.0
1.0,27157,1.0,7523,2.0
1.0,9846153,1.0,42148,1.0
1.0,4518359,1.0,65932,0.0
1.0,27347,1.0,47245,1.0
0.0,6801901,1.0,5923,2.0
1.0,27100,1.0,48241,1.0
1.0,27182,1.0,37296,2.0
1.0,27877,1.0,8615,2.0
1.0,8102014,1.0,2159,2.0
1.0,3552253,1.0,45181,0.0
1.0,4423282,1.0,80825,1.0
0.0,7854683,1.0,43584,2.0
1.0,3815275,1.0,45071,2.0
1.0,9215320,1.0,50765,2.0
