参数一,参数二,参数三,参数四,参数五
0.0,9946529,1.0,79881,0.0
1.0,7052633,1.0,65817,0.0
0.0,3198705,1.0,23822,1.0
1.0,7517365,1.0,24353,2.0
1.0,1394885,1.0,67013,0.0
1.0,3705487,1.0,38928,2.0
1.0,4631054,1.0,79672,2.0
0.0,2324849,1.0,1609,2.0
0.0,2098416,1.0,76594,1.0
0.0,2698228,1.0,11536,1.0
0.0,3548549,1.0,4777,2.0
0.0,9770561,1.0,23187,1.0
1.0,6810311,1.0,37191,2.0
1.0,2998518,1.0,83433,0.0
0.0,488641,1.0,39389,0.0
1.0,700870,1.0,72416,1.0
0.0,2413583,1.0,43665,2.0
1.0,4029056,1.0,76196,0.0
0.0,1173113,1.0,62448,2.0
1.0,1648521,1.0,93256,1.0
1.0,5848450,1.0,87863,1.0
0.0,9666239,1.0,8879,1.0
1.0,8283210,1.0,83055,0.0
0.0,5439962,1.0,18762,2.0
0.0,9507412,1.0,34697,0.0
1.0,5833827,1.0,33399,0.0
1.0,378465,1.0,92987,2.0
0.0,8201530,1.0,3840,1.0
1.0,8059654,1.0,74809,2.0
1.0,4962230,1.0,707,2.0
1.0,4197070,1.0,94094,2.0
1.0,9093981,1.0,31463,2.0
1.0,115509,1.0,70702,0.0
0.0,9204181,1.0,41371,2.0
1.0,8527864,1.0,86530,2.0
0.0,8057353,1.0,49294,1.0
0.0,7584899,1.0,51474,1.0
1.0,4774620,1.0,93966,2.0
1.0,5363871,1.0,81099,0.0
0.0,416455,1.0,11083,0.0
1.0,1901515,1.0,85700,0.0
0.0,3124508,1.0,32603,0.0
0.0,158343,1.0,7263,2.0
0.0,8277161,1.0,42484,2.0
0.0,2664519,1.0,26872,0.0
1.0,564674,1.0,79371,0.0
0.0,3262559,1.0,32203,1.0
0.0,5270662,1.0,93516,2.0
0.0,2782313,1.0,41486,2.0
1.0,4901701,1.0,35971,2.0
1.0,3405637,1.0,48835,1.0
1.0,7371977,1.0,30080,1.0
1.0,4042664,1.0,60463,2.0
0.0,7533388,1.0,10988,0.0
0.0,5003318,1.0,20113,1.0
0.0,5132341,1.0,73778,2.0
1.0,1843167,1.0,82559,2.0
0.0,3860814,1.0,66895,2.0
1.0,7105569,1.0,19695,0.0
0.0,3776360,1.0,57055,0.0
0.0,6299985,1.0,8186,2.0
1.0,27199,1.0,42945,1.0
0.0,9483057,1.0,49302,1.0
0.0,8507281,1.0,4256,0.0
1.0,7218233,1.0,67308,1.0
0.0,7892698,1.0,81411,2.0
1.0,6256159,1.0,53821,1.0
0.0,4077224,1.0,70465,0.0
1.0,27035,1.0,34546,1.0
1.0,3941915,1.0,27035,2.0
