参数一,参数二,参数三,参数四,参数五
1.0,5823,1.0,96688,13000096
0.0,17015,1.0,22199,13000026
0.0,3543,1.0,70966,13000131
0.0,6902,1.0,33585,13000574
0.0,17331,1.0,78175,13000668
0.0,25841,1.0,90464,13000847
0.0,11532,1.0,11966,13000132
1.0,49967,1.0,90482,13000222
0.0,46769,1.0,9618,13000171
0.0,8071,1.0,17662,13000571
1.0,8332,1.0,54455,13000511
1.0,5468,1.0,45289,13000103
0.0,45850,1.0,15897,13000026
0.0,18220,1.0,17245,13000654
1.0,18454,1.0,1994,13000601
1.0,14535,1.0,5041,13000817
0.0,22206,1.0,40413,13000784
1.0,41695,1.0,68622,13000005
1.0,2898,1.0,76518,13000403
1.0,18031,1.0,18340,13000260
1.0,28404,1.0,22494,13000864
1.0,17081,1.0,85362,13000365
1.0,11934,1.0,24369,13000131
1.0,48783,1.0,67971,13000620
0.0,42638,1.0,54539,13000331
1.0,20566,1.0,59752,13000389
1.0,27104,1.0,85951,13000931
0.0,32557,1.0,33808,13000976
0.0,4063,1.0,90622,13000247
1.0,8940,1.0,87398,13000430
0.0,25194,1.0,70993,13000586
1.0,39462,1.0,34107,13000977
0.0,25851,1.0,25333,13000545
1.0,6539,1.0,10209,13000665
1.0,31891,1.0,24433,13000339
1.0,6271,1.0,65246,13000389
1.0,3126,1.0,39208,13000635
1.0,45038,1.0,70114,13000936
0.0,30568,1.0,75673,13000969
0.0,35539,1.0,54444,13000976
1.0,27797,1.0,87121,13000971
1.0,14262,1.0,99057,13000700
1.0,37352,1.0,27871,13000449
1.0,28686,1.0,48609,13000204
0.0,12362,1.0,24312,13000783
0.0,14943,1.0,8711,13000644
1.0,38546,1.0,55441,13000805
1.0,24749,1.0,95895,13000321
0.0,42699,1.0,67071,13000924
0.0,29362,1.0,80753,13000650
0.0,46935,1.0,11127,13000549
1.0,35194,1.0,14696,13000243
0.0,19608,1.0,88213,13000513
1.0,15736,1.0,34785,13000614
1.0,747,1.0,81806,13000582
0.0,26259,1.0,26417,13000427
1.0,2334,1.0,80271,13000085
0.0,8270,1.0,12953,13000047
0.0,41479,1.0,12712,13000183
1.0,1020,1.0,95286,13000766
0.0,12695,1.0,19842,13000511
1.0,5348,1.0,78,13000638
1.0,31214,1.0,45830,13000977
0.0,22901,1.0,93368,13000274
0.0,25570,1.0,39889,13000634
1.0,19748,1.0,52312,13000472
0.0,49774,1.0,77633,13000709
1.0,47949,1.0,6476,13000628
1.0,27965,1.0,5464,13000065
1.0,35584,1.0,60650,13000683
0.0,19483,1.0,66186,13000651
1.0,38999,1.0,9188,13000969
0.0,43089,1.0,15184,13000183
1.0,19228,1.0,54155,13000255
0.0,2646,1.0,58814,13000461
0.0,22855,1.0,55377,13000530
0.0,28440,1.0,65918,13000653
0.0,15593,1.0,50832,13000964
0.0,46709,1.0,26269,13000700
0.0,5287,1.0,86915,13000171
1.0,28448,1.0,99882,13000625
0.0,23671,1.0,82873,13000299
0.0,5424,1.0,47486,13000734
0.0,37755,1.0,9460,13000456
0.0,47930,1.0,33352,13000782
1.0,46983,1.0,82064,13000998
1.0,44112,1.0,38017,13000934
1.0,43146,1.0,63084,13000168
0.0,14741,1.0,67961,13000073
0.0,33335,1.0,76449,13000647
1.0,3334,1.0,58805,13000758
1.0,26953,1.0,31714,13000830
0.0,6810,1.0,3194,13000205
