参数一,参数二,参数三,参数四,参数五
1.0,47177,1.0,5136,13000214
1.0,20160,1.0,2209,13000401
1.0,23119,1.0,8201,13000311
1.0,27337,1.0,2411,13000055
0.0,30312,1.0,6656,13000444
1.0,43727,1.0,5358,13000383
0.0,23972,1.0,8668,13000210
1.0,19992,1.0,7826,13000679
0.0,48782,1.0,2243,13000016
1.0,27358,1.0,1195,13000005
1.0,44840,1.0,1240,13000651
1.0,27151,1.0,1171,13000015
1.0,27755,1.0,8057,13000938
0.0,34038,1.0,5137,13000188
1.0,11106,1.0,9962,13000418
1.0,24391,1.0,4078,13000872
0.0,21876,1.0,4654,13000721
0.0,35399,1.0,4878,13000158
0.0,39545,1.0,235,13000836
1.0,38139,1.0,5006,13000537
1.0,46417,1.0,5357,13000477
0.0,2330,1.0,2961,13000466
1.0,27404,1.0,1367,13000019
1.0,16660,1.0,7773,13000867
1.0,34734,1.0,3329,13000700
1.0,26964,1.0,7179,13000836
0.0,28503,1.0,3638,13000562
1.0,12535,1.0,6167,13000770
1.0,5207,1.0,5943,13000517
0.0,29936,1.0,2797,13000403
0.0,37325,1.0,2309,13000970
1.0,7125,1.0,4779,13000325
0.0,49629,1.0,9777,13000653
1.0,4315,1.0,2859,13000888
1.0,23677,1.0,8410,13000507
1.0,45511,1.0,8436,13000890
1.0,30455,1.0,1111,13000682
1.0,45919,1.0,4856,13000815
0.0,28962,1.0,2487,13000008
0.0,20657,1.0,8885,13000413
1.0,17765,1.0,6958,13000812
1.0,33916,1.0,7262,13000727
1.0,48127,1.0,4975,13000033
0.0,14816,1.0,6910,13000818
1.0,30707,1.0,299,13000830
1.0,16103,1.0,1572,13000748
0.0,5136,1.0,706,13000105
0.0,23087,1.0,4887,13000604
1.0,40207,1.0,781,13000849
0.0,44827,1.0,1870,13000912
0.0,45713,1.0,7057,13000991
0.0,12387,1.0,5001,13000946
1.0,39662,1.0,8688,13000796
0.0,37413,1.0,7355,13000747
0.0,16281,1.0,2624,13000979
1.0,31086,1.0,3489,13000352
1.0,3365,1.0,2448,13000093
0.0,2167,1.0,4663,13000187
0.0,39254,1.0,6291,13000477
0.0,8676,1.0,1282,13000753
0.0,14603,1.0,8865,13000620
0.0,37203,1.0,8403,13000023
0.0,48018,1.0,3976,13000603
1.0,39330,1.0,3580,13000949
0.0,29358,1.0,6931,13000081
0.0,39557,1.0,7750,13000567
0.0,10428,1.0,3750,13000155
0.0,21319,1.0,9930,13000944
1.0,16336,1.0,3577,13000006
1.0,25077,1.0,1906,13000293
1.0,12593,1.0,688,13000409
1.0,14737,1.0,1662,13000067
1.0,24770,1.0,3714,13000999
0.0,15923,1.0,1738,13000279
0.0,29621,1.0,695,13000698
0.0,31801,1.0,9375,13000224
1.0,27578,1.0,1889,13000044
0.0,17689,1.0,3431,13000667
0.0,8838,1.0,1288,13000993
1.0,27718,1.0,2183,13000066
0.0,25372,1.0,6912,13000082
0.0,34820,1.0,9107,13000684
1.0,3088,1.0,6194,13000403
1.0,27341,1.0,5700,13000738
1.0,4357,1.0,627,13000268
1.0,20600,1.0,9929,13000103
0.0,39140,1.0,3508,13000973
0.0,30094,1.0,4671,13000157
0.0,4307,1.0,1439,13000545
0.0,4295,1.0,4293,13000800
0.0,2980,1.0,5480,13000736
0.0,27766,1.0,1518,13000241
0.0,8408,1.0,5702,13000575
0.0,18304,1.0,2590,13000332
1.0,27937,1.0,8021,13000998
0.0,12078,1.0,8042,13000245
1.0,2891,1.0,4286,13000798
1.0,17410,1.0,4912,13000096
1.0,37340,1.0,6459,13000358
1.0,29873,1.0,1352,13000995
0.0,26279,1.0,7660,13000788
0.0,25520,1.0,333,13000999
0.0,33486,1.0,9812,13000434
1.0,27556,1.0,8045,13000949
1.0,46376,1.0,3661,13000854
1.0,27452,1.0,1203,13000063
0.0,16716,1.0,6700,13000441
0.0,23969,1.0,8668,13000721
1.0,27630,1.0,1416,13000079
0.0,38980,1.0,4866,13000542
1.0,22451,1.0,3125,13000210
1.0,41493,1.0,729,13000006
0.0,42777,1.0,6916,13000825
1.0,15310,1.0,4193,13000872
1.0,15332,1.0,4000,13000450
0.0,3192,1.0,5542,13000637
1.0,272,1.0,6542,13000652
0.0,6906,1.0,4709,13000112
1.0,27739,1.0,1473,13000088
1.0,17995,1.0,2819,13000499
1.0,26303,1.0,6768,13000953
0.0,34379,1.0,3406,13000375
1.0,25122,1.0,2945,13000866
0.0,4439,1.0,2429,13000752
1.0,27618,1.0,7673,13000955
0.0,28118,1.0,2855,13000524
1.0,32369,1.0,6802,13000038
0.0,27314,1.0,326,13000297
1.0,31900,1.0,3766,13000692
1.0,27886,1.0,1326,13000051
1.0,23294,1.0,6286,13000349
1.0,23322,1.0,8896,13000940
0.0,40447,1.0,1408,13000312
1.0,27718,1.0,7555,13000948
0.0,21849,1.0,7754,13000123
1.0,27447,1.0,1487,13000096
0.0,20270,1.0,6300,13000779
0.0,37918,1.0,8279,13000889
0.0,18112,1.0,6234,13000602
1.0,234,1.0,4574,13000447
0.0,47800,1.0,2902,13000690
1.0,27269,1.0,1974,13000012
0.0,13273,1.0,9023,13000886
0.0,15017,1.0,9983,13000466
1.0,27571,1.0,2199,13000030
1.0,22327,1.0,4758,13000347
0.0,45996,1.0,3630,13000212
1.0,41503,1.0,8154,13000277
