参数一,参数二,参数三,参数四,参数五
1.0,18737,1.0,5810,13000932
1.0,27059,1.0,8363,13000931
1.0,40320,1.0,7263,13000179
0.0,38315,1.0,5294,13000061
0.0,11628,1.0,3281,13000032
0.0,10601,1.0,8485,13000884
0.0,38862,1.0,590,13000856
0.0,18669,1.0,1704,13000103
1.0,27163,1.0,1322,13000042
1.0,14139,1.0,3655,13000732
0.0,35047,1.0,7673,13000389
0.0,11250,1.0,8965,13000724
0.0,23082,1.0,2175,13000102
1.0,37629,1.0,7678,13000760
1.0,45301,1.0,8475,13000119
0.0,29318,1.0,6482,13000623
1.0,12081,1.0,4594,13000506
1.0,8044,1.0,8382,13000242
1.0,27891,1.0,1886,13000071
0.0,15197,1.0,8005,13000017
0.0,9797,1.0,527,13000320
1.0,27800,1.0,1602,13000039
0.0,15716,1.0,7845,13000163
1.0,795,1.0,3794,13000196
1.0,999,1.0,7934,13000604
0.0,46725,1.0,5219,13000073
1.0,9625,1.0,1919,13000070
0.0,48161,1.0,2022,13000960
0.0,42160,1.0,8771,13000788
1.0,38937,1.0,3900,13000169
0.0,47030,1.0,3108,13000874
0.0,11416,1.0,3684,13000105
1.0,27071,1.0,8629,13000978
1.0,29110,1.0,8250,13000178
1.0,43973,1.0,2625,13000204
0.0,21499,1.0,2091,13000840
0.0,48988,1.0,2656,13000441
1.0,37523,1.0,2379,13000232
1.0,1508,1.0,5835,13000817
0.0,37562,1.0,7589,13000687
0.0,43088,1.0,3909,13000496
0.0,41275,1.0,5747,13000164
0.0,313,1.0,6048,13000487
1.0,34566,1.0,7372,13000407
1.0,48336,1.0,9809,13000116
1.0,42146,1.0,8000,13000818
1.0,20748,1.0,513,13000918
0.0,4397,1.0,8949,13000744
1.0,18575,1.0,3456,13000197
0.0,33184,1.0,7177,13000589
1.0,27086,1.0,2161,13000003
1.0,46363,1.0,6068,13000510
0.0,32245,1.0,5042,13000165
1.0,27687,1.0,1990,13000046
1.0,9356,1.0,9542,13000993
0.0,22135,1.0,5185,13000804
0.0,14174,1.0,6157,13000680
1.0,1657,1.0,4358,13000376
1.0,43114,1.0,1077,13000329
1.0,3944,1.0,5446,13000850
0.0,22583,1.0,1162,13000893
0.0,8429,1.0,5168,13000427
1.0,10283,1.0,9612,13000327
0.0,5662,1.0,2901,13000299
0.0,32607,1.0,1537,13000216
0.0,26394,1.0,1743,13000366
0.0,39747,1.0,3353,13000813
0.0,6209,1.0,5437,13000894
0.0,45844,1.0,2091,13000765
1.0,24746,1.0,9954,13000675
1.0,9693,1.0,1264,13000238
1.0,19048,1.0,2390,13000206
1.0,27359,1.0,7738,13000922
0.0,9336,1.0,4144,13000078
0.0,3269,1.0,2400,13000855
0.0,21262,1.0,1677,13000879
1.0,15838,1.0,9727,13000450
1.0,43012,1.0,6036,13000417
0.0,303,1.0,3808,13000816
0.0,2802,1.0,5151,13000818
1.0,48860,1.0,2281,13000293
1.0,23949,1.0,4924,13000359
1.0,43960,1.0,6003,13000938
0.0,29397,1.0,9429,13000003
0.0,24534,1.0,3928,13000213
1.0,27160,1.0,1249,13000097
1.0,38194,1.0,8793,13000353
0.0,36514,1.0,8855,13000910
1.0,7818,1.0,8101,13000166
0.0,8498,1.0,4832,13000003
1.0,27675,1.0,8965,13000934
1.0,27318,1.0,8100,13000981
0.0,41457,1.0,5426,13000392
0.0,42119,1.0,1746,13000056
1.0,14574,1.0,4016,13000101
0.0,45615,1.0,1736,13000740
1.0,26706,1.0,9477,13000689
0.0,412,1.0,6893,13000953
0.0,33353,1.0,2970,13000649
1.0,13666,1.0,807,13000884
1.0,5702,1.0,5022,13000210
0.0,18341,1.0,676,13000562
1.0,9233,1.0,7155,13000068
0.0,39497,1.0,2168,13000459
1.0,14226,1.0,6793,13000404
0.0,46423,1.0,1790,13000098
0.0,8659,1.0,4064,13000412
1.0,20570,1.0,9120,13000777
0.0,33339,1.0,605,13000632
0.0,23041,1.0,3508,13000326
1.0,47568,1.0,3888,13000401
1.0,7191,1.0,7318,13000882
0.0,3006,1.0,8080,13000140
1.0,33189,1.0,2676,13000580
1.0,2627,1.0,6758,13000978
1.0,30571,1.0,3015,13000050
1.0,36816,1.0,8082,13000498
1.0,36462,1.0,9648,13000313
1.0,24025,1.0,4507,13000574
1.0,812,1.0,433,13000899
0.0,18194,1.0,4344,13000249
0.0,31463,1.0,9927,13000919
1.0,37076,1.0,1497,13000247
1.0,3562,1.0,5881,13000969
0.0,8932,1.0,8684,13000757
1.0,25941,1.0,4444,13000659
0.0,22320,1.0,1244,13000443
1.0,13160,1.0,9882,13000605
1.0,6060,1.0,8474,13000646
1.0,10649,1.0,7072,13000152
1.0,7973,1.0,5884,13000567
1.0,882,1.0,5077,13000812
0.0,48017,1.0,7507,13000410
1.0,29605,1.0,5309,13000866
1.0,16992,1.0,1830,13000169
0.0,44517,1.0,8199,13000548
0.0,19059,1.0,7706,13000309
0.0,40230,1.0,98,13000739
1.0,45693,1.0,1138,13000267
1.0,9757,1.0,1906,13000932
0.0,12862,1.0,3866,13000712
1.0,27466,1.0,7639,13000975
1.0,15072,1.0,4206,13000720
1.0,27560,1.0,8006,13000998
1.0,19242,1.0,4426,13000785
0.0,45066,1.0,5995,13000908
0.0,27884,1.0,7876,13000959
1.0,19431,1.0,2248,13000454
0.0,31268,1.0,3384,13000506
0.0,37151,1.0,4900,13000458
0.0,35607,1.0,9964,13000126
1.0,27314,1.0,2363,13000001
1.0,16004,1.0,9713,13000576
1.0,27730,1.0,1638,13000089
0.0,18812,1.0,4776,13000979
1.0,27820,1.0,7932,13000992
1.0,27498,1.0,7585,13000953
1.0,10424,1.0,4833,13000029
1.0,27872,1.0,1888,13000074
1.0,1198,1.0,4036,13000162
1.0,24430,1.0,972,13000720
1.0,8838,1.0,3244,13000472
0.0,48781,1.0,1351,13000691
1.0,41112,1.0,9170,13000516
1.0,42360,1.0,7299,13000717
1.0,3322,1.0,9755,13000705
