参数一,参数二,参数三,参数四,参数五
1.0,31410,1.0,50474,13000958
1.0,45939,1.0,94118,13000318
0.0,35204,1.0,7126,13000173
0.0,36813,1.0,91181,13000129
0.0,28194,1.0,80690,13000055
1.0,600,1.0,22557,13000794
0.0,42532,1.0,95769,13000682
1.0,21379,1.0,33953,13000204
0.0,11974,1.0,44754,13000772
0.0,22811,1.0,50129,13000258
1.0,28025,1.0,99667,13000593
1.0,40248,1.0,73955,13000974
0.0,40067,1.0,42760,13000486
1.0,10351,1.0,93360,13000090
1.0,26726,1.0,56303,13000297
1.0,36966,1.0,70176,13000050
0.0,43981,1.0,17303,13000792
1.0,21415,1.0,66201,13000123
1.0,27502,1.0,8335,13000065
1.0,5144,1.0,42207,13000099
1.0,15478,1.0,46066,13000327
0.0,30581,1.0,11360,13000765
1.0,42141,1.0,28215,13000480
0.0,38315,1.0,17207,13000959
0.0,25557,1.0,36199,13000972
1.0,6112,1.0,45618,13000317
1.0,7600,1.0,49056,13000085
0.0,14885,1.0,4118,13000929
0.0,47743,1.0,9912,13000256
0.0,8057,1.0,89808,13000425
0.0,48417,1.0,88206,13000015
0.0,164,1.0,39449,13000369
0.0,24765,1.0,18038,13000507
1.0,26079,1.0,69053,13000845
0.0,20005,1.0,80833,13000318
0.0,45892,1.0,96470,13000457
0.0,27083,1.0,84782,13000087
1.0,49697,1.0,27181,13000978
0.0,11087,1.0,71617,13000380
1.0,9406,1.0,83327,13000688
0.0,7832,1.0,34480,13000256
1.0,6578,1.0,61773,13000109
0.0,18868,1.0,97628,13000819
0.0,37512,1.0,13687,13000331
1.0,31025,1.0,59229,13000355
1.0,18674,1.0,7210,13000969
1.0,8911,1.0,22730,13000459
1.0,7241,1.0,97786,13000564
1.0,29151,1.0,60238,13000939
0.0,6999,1.0,68181,13000094
1.0,45508,1.0,91251,13000364
1.0,281,1.0,16217,13000810
0.0,40363,1.0,69121,13000334
1.0,5382,1.0,50054,13000666
0.0,17749,1.0,16068,13000461
0.0,41976,1.0,82801,13000771
1.0,43822,1.0,972,13000752
0.0,3536,1.0,90503,13000418
0.0,27757,1.0,93723,13000466
0.0,32572,1.0,90809,13000546
1.0,5313,1.0,52774,13000790
0.0,46445,1.0,86067,13000438
0.0,10353,1.0,25519,13000764
0.0,16706,1.0,59614,13000126
0.0,5594,1.0,2842,13000153
1.0,17651,1.0,32376,13000714
0.0,18910,1.0,63312,13000511
1.0,29097,1.0,81603,13000656
0.0,10772,1.0,56695,13000528
1.0,49967,1.0,52565,13000447
0.0,44916,1.0,38744,13000110
0.0,19624,1.0,67918,13000944
1.0,16709,1.0,25277,13000830
0.0,38167,1.0,33094,13000776
0.0,21655,1.0,13136,13000857
1.0,38739,1.0,83284,13000624
0.0,25140,1.0,53668,13000594
1.0,10727,1.0,43062,13000123
0.0,30155,1.0,38735,13000326
1.0,13992,1.0,11982,13000579
0.0,18315,1.0,79681,13000556
0.0,32226,1.0,13974,13000479
0.0,9887,1.0,40211,13000564
0.0,36049,1.0,82467,13000503
0.0,38513,1.0,48832,13000656
1.0,24470,1.0,83413,13000011
0.0,20887,1.0,95328,13000589
0.0,42702,1.0,81793,13000724
0.0,47014,1.0,54560,13000211
0.0,32354,1.0,19098,13000344
0.0,21573,1.0,30639,13000935
0.0,38425,1.0,96259,13000089
1.0,26975,1.0,34485,13000080
0.0,22345,1.0,88256,13000127
1.0,34499,1.0,59495,13000104
1.0,34080,1.0,1539,13000368
1.0,27363,1.0,20033,13000076
0.0,40830,1.0,95789,13000328
0.0,8052,1.0,76192,13000544
0.0,16914,1.0,3032,13000560
0.0,20130,1.0,90264,13000089
1.0,32875,1.0,3699,13000199
0.0,25427,1.0,65447,13000001
1.0,35784,1.0,69819,13000518
0.0,38849,1.0,79466,13000799
0.0,23159,1.0,25277,13000283
0.0,178,1.0,10321,13000812
0.0,3254,1.0,45518,13000800
1.0,43651,1.0,57039,13000440
0.0,37336,1.0,12664,13000285
1.0,44568,1.0,11221,13000494
1.0,35634,1.0,43877,13000302
1.0,33395,1.0,60782,13000492
0.0,15077,1.0,88316,13000861
1.0,7476,1.0,2665,13000079
1.0,27042,1.0,21645,13000046
1.0,19760,1.0,12443,13000574
1.0,14064,1.0,35576,13000848
