参数一,参数二,参数三,参数四,参数五
1.0,12223,1.0,1768,13000840
1.0,34447,1.0,41,13000411
0.0,27303,1.0,9351,13000890
1.0,27472,1.0,1914,13000075
1.0,28575,1.0,8752,13000538
0.0,31621,1.0,9227,13000149
0.0,10228,1.0,3688,13000199
0.0,6973,1.0,1148,13000811
0.0,13512,1.0,4746,13000451
1.0,31637,1.0,5661,13000115
0.0,23032,1.0,471,13000250
1.0,39492,1.0,1849,13000137
0.0,18791,1.0,7287,13000336
0.0,2845,1.0,3680,13000631
1.0,45955,1.0,3897,13000682
1.0,16194,1.0,8558,13000463
1.0,1412,1.0,6835,13000431
0.0,41722,1.0,8257,13000210
0.0,19044,1.0,4348,13000992
1.0,46873,1.0,6792,13000616
1.0,27595,1.0,2159,13000096
1.0,6924,1.0,6218,13000126
0.0,31421,1.0,1544,13000701
0.0,45794,1.0,2581,13000670
0.0,44754,1.0,3289,13000097
1.0,27442,1.0,1388,13000012
1.0,15882,1.0,8898,13000011
0.0,46769,1.0,4384,13000392
0.0,38679,1.0,946,13000842
0.0,33421,1.0,6074,13000207
1.0,42390,1.0,7338,13000357
1.0,27682,1.0,7878,13000999
0.0,13601,1.0,4215,13000640
0.0,3036,1.0,4203,13000100
1.0,27892,1.0,7609,13000976
0.0,40645,1.0,8788,13000317
1.0,27206,1.0,8770,13000039
1.0,13488,1.0,8323,13000227
0.0,34990,1.0,6584,13000538
0.0,31307,1.0,9493,13000409
1.0,38888,1.0,2795,13000758
1.0,8038,1.0,9789,13000999
0.0,20890,1.0,3357,13000045
1.0,26390,1.0,5319,13000167
1.0,41960,1.0,9194,13000969
0.0,37109,1.0,2442,13000618
1.0,27486,1.0,1945,13000012
1.0,1284,1.0,9693,13000199
1.0,10716,1.0,8150,13000727
1.0,20418,1.0,251,13000697
0.0,11856,1.0,6047,13000228
1.0,27213,1.0,1881,13000023
0.0,45842,1.0,9217,13000984
0.0,8602,1.0,5827,13000028
0.0,32133,1.0,5637,13000886
1.0,14698,1.0,9999,13000741
0.0,15546,1.0,8208,13000215
0.0,16959,1.0,6488,13000726
0.0,5881,1.0,3449,13000641
1.0,27989,1.0,2272,13000023
1.0,20943,1.0,4203,13000920
0.0,7218,1.0,600,13000521
1.0,27514,1.0,1580,13000042
0.0,15520,1.0,2415,13000130
1.0,18635,1.0,3224,13000727
1.0,27840,1.0,1700,13000012
1.0,27739,1.0,1063,13000055
0.0,8601,1.0,660,13000163
0.0,38219,1.0,6191,13000477
1.0,43088,1.0,4866,13000027
1.0,26276,1.0,6000,13000817
1.0,1795,1.0,2920,13000841
0.0,12231,1.0,3841,13000009
1.0,32447,1.0,6976,13000266
0.0,6893,1.0,1097,13000537
1.0,33401,1.0,6338,13000919
1.0,38984,1.0,7816,13000451
1.0,30419,1.0,3951,13000690
0.0,47367,1.0,2585,13000724
1.0,3600,1.0,9614,13000671
1.0,27808,1.0,1081,13000070
1.0,49242,1.0,9376,13000132
0.0,40418,1.0,6492,13000220
0.0,40966,1.0,2432,13000855
1.0,27439,1.0,1438,13000058
0.0,27856,1.0,1222,13000489
0.0,19012,1.0,6571,13000586
1.0,21669,1.0,6264,13000039
0.0,17918,1.0,4823,13000755
1.0,27796,1.0,1253,13000044
1.0,27480,1.0,1960,13000052
1.0,27776,1.0,1714,13000081
1.0,392,1.0,2167,13000770
0.0,1479,1.0,5426,13000871
1.0,48144,1.0,8852,13000705
0.0,19326,1.0,5675,13000664
1.0,13484,1.0,1182,13000708
1.0,27616,1.0,1550,13000051
