参数一,参数二,参数三,参数四,参数五
1.0,5337892,1.0,92844,0.0
0.0,3078718,1.0,71673,1.0
0.0,2524542,1.0,75706,2.0
1.0,4390575,1.0,77116,0.0
0.0,938037,1.0,55720,0.0
0.0,3329339,1.0,58180,1.0
1.0,8892301,1.0,68158,0.0
1.0,27370,1.0,63700,0.0
1.0,5468570,1.0,61055,0.0
1.0,1713867,1.0,50682,1.0
0.0,7652531,1.0,91534,2.0
1.0,27339,1.0,19395,0.0
0.0,478563,1.0,82347,1.0
1.0,6853422,1.0,33275,2.0
1.0,9084581,1.0,7406,1.0
0.0,24058,1.0,92679,0.0
1.0,5429953,1.0,72858,2.0
0.0,4672926,1.0,54118,2.0
1.0,7534179,1.0,34992,1.0
0.0,5250196,1.0,2919,2.0
1.0,9904371,1.0,6035,1.0
0.0,7043668,1.0,93168,0.0
0.0,4019194,1.0,73425,0.0
1.0,2906907,1.0,61544,0.0
1.0,5221503,1.0,8591,1.0
0.0,6285572,1.0,97796,1.0
0.0,2916936,1.0,3923,1.0
1.0,810548,1.0,3777,2.0
0.0,2175045,1.0,53220,2.0
1.0,27657,1.0,44100,1.0
1.0,27454,1.0,31849,0.0
1.0,9440497,1.0,65970,1.0
0.0,8269286,1.0,35975,2.0
1.0,260609,1.0,50820,1.0
1.0,5998082,1.0,14360,2.0
0.0,9474684,1.0,89059,2.0
0.0,9695098,1.0,10003,2.0
1.0,56997,1.0,83899,0.0
1.0,117649,1.0,18555,0.0
1.0,9153664,1.0,40418,0.0
0.0,245537,1.0,72916,2.0
1.0,1747332,1.0,60176,2.0
1.0,27345,1.0,42998,0.0
0.0,5805861,1.0,9968,0.0
1.0,7000081,1.0,72042,0.0
1.0,5614678,1.0,21475,0.0
0.0,6630803,1.0,81471,0.0
1.0,9238960,1.0,48917,0.0
1.0,27135,1.0,91386,2.0
1.0,2025215,1.0,74831,1.0
0.0,6083653,1.0,72894,1.0
1.0,9720338,1.0,3257,1.0
1.0,1623548,1.0,4686,0.0
1.0,3903135,1.0,88646,1.0
0.0,6595360,1.0,52732,2.0
1.0,3145087,1.0,87413,2.0
1.0,27480,1.0,47316,2.0
1.0,8266165,1.0,57711,0.0
1.0,16231,1.0,73948,2.0
1.0,27323,1.0,42442,1.0
0.0,8737727,1.0,9253,0.0
1.0,4440133,1.0,58393,0.0
1.0,6421831,1.0,23930,0.0
1.0,3067639,1.0,81656,1.0
1.0,5904735,1.0,11728,2.0
0.0,9015809,1.0,35959,1.0
1.0,6459422,1.0,37479,0.0
1.0,7860373,1.0,19297,0.0
0.0,3655556,1.0,66384,0.0
0.0,5752352,1.0,37617,1.0
1.0,27804,1.0,10662,2.0
0.0,508862,1.0,6190,0.0
1.0,1536631,1.0,79641,1.0
0.0,3748253,1.0,21603,2.0
1.0,9080802,1.0,40464,1.0
1.0,4288024,1.0,65253,1.0
0.0,5477717,1.0,23878,0.0
1.0,27773,1.0,86714,1.0
0.0,2648765,1.0,67429,0.0
1.0,4589814,1.0,97222,2.0
0.0,6718750,1.0,71614,1.0
0.0,3254036,1.0,40064,2.0
1.0,27552,1.0,44644,2.0
0.0,7344114,1.0,69634,2.0
0.0,510987,1.0,9229,0.0
0.0,7446618,1.0,34895,2.0
1.0,6320328,1.0,5804,0.0
1.0,27528,1.0,16046,1.0
0.0,2739718,1.0,64289,1.0
1.0,27526,1.0,16539,2.0
0.0,5679811,1.0,75250,2.0
0.0,7426326,1.0,87708,0.0
1.0,27098,1.0,63967,2.0
0.0,9614844,1.0,33378,1.0
0.0,3655458,1.0,56762,2.0
1.0,8125020,1.0,23385,0.0
1.0,9706770,1.0,41076,1.0
0.0,1464884,1.0,15640,0.0
0.0,2677238,1.0,16339,1.0
0.0,8032106,1.0,37024,2.0
1.0,4384858,1.0,79543,2.0
0.0,1825559,1.0,81643,0.0
1.0,27413,1.0,16933,0.0
1.0,3339036,1.0,9810,1.0
1.0,3739586,1.0,13294,1.0
1.0,27760,1.0,419,1.0
1.0,176271,1.0,46455,0.0
0.0,2265488,1.0,83617,2.0
1.0,7461066,1.0,49937,1.0
0.0,7245012,1.0,86266,1.0
1.0,27463,1.0,32128,2.0
0.0,2413159,1.0,66063,2.0
1.0,977305,1.0,87887,2.0
1.0,5224639,1.0,31304,2.0
1.0,2945822,1.0,16790,2.0
1.0,1577086,1.0,2252,0.0
1.0,27077,1.0,76982,0.0
1.0,27368,1.0,34255,0.0
0.0,7278107,1.0,97778,1.0
0.0,4530184,1.0,50367,1.0
1.0,2496970,1.0,58941,2.0
0.0,505573,1.0,90586,2.0
1.0,27210,1.0,20967,1.0
0.0,2876309,1.0,5499,0.0
0.0,4256324,1.0,64492,1.0
1.0,27520,1.0,39363,1.0
1.0,886128,1.0,62913,2.0
1.0,27471,1.0,80900,2.0
1.0,7967667,1.0,81025,0.0
1.0,1416919,1.0,46850,2.0
1.0,27603,1.0,16587,0.0
1.0,27500,1.0,86000,1.0
0.0,1486164,1.0,9466,0.0
1.0,9337660,1.0,28207,1.0
0.0,2894534,1.0,44799,0.0
0.0,474678,1.0,83364,2.0
1.0,814982,1.0,71321,0.0
0.0,9855420,1.0,7123,2.0
1.0,27800,1.0,63144,1.0
0.0,8285892,1.0,25989,0.0
0.0,6809233,1.0,88476,1.0
1.0,2299017,1.0,1391,2.0
0.0,2285840,1.0,52840,2.0
1.0,27762,1.0,29284,0.0
1.0,27330,1.0,33233,0.0
1.0,7075107,1.0,58450,2.0
1.0,27795,1.0,37779,1.0
1.0,4074854,1.0,56046,0.0
1.0,8714069,1.0,38066,1.0
0.0,1550496,1.0,58261,2.0
0.0,1749026,1.0,80607,1.0
1.0,1118936,1.0,21181,1.0
0.0,4473699,1.0,43118,2.0
0.0,7386763,1.0,46111,1.0
1.0,27773,1.0,95810,0.0
1.0,3121421,1.0,50287,2.0
1.0,27020,1.0,69171,1.0
1.0,7644509,1.0,87265,2.0
0.0,3306390,1.0,61365,2.0
1.0,27139,1.0,43434,0.0
1.0,1245951,1.0,9109,0.0
1.0,5902708,1.0,64963,1.0
1.0,9258859,1.0,10198,2.0
1.0,2805281,1.0,52652,2.0
1.0,8556265,1.0,92656,1.0
0.0,754863,1.0,44292,1.0
1.0,1544364,1.0,8096,2.0
1.0,1313314,1.0,54454,0.0
0.0,4897605,1.0,21632,2.0
0.0,7303039,1.0,8526,2.0
0.0,5808136,1.0,33562,2.0
1.0,27252,1.0,37366,2.0
1.0,27378,1.0,83144,1.0
0.0,916834,1.0,85487,2.0
1.0,27184,1.0,47803,1.0
0.0,4160746,1.0,87083,2.0
0.0,7099689,1.0,66842,2.0
1.0,27149,1.0,57766,0.0
1.0,27272,1.0,12799,0.0
0.0,4243347,1.0,95756,0.0
0.0,8436971,1.0,22829,1.0
1.0,6143988,1.0,24688,2.0
0.0,9344856,1.0,69198,1.0
1.0,27827,1.0,61182,2.0
1.0,3254560,1.0,80052,0.0
0.0,9495722,1.0,43136,2.0
0.0,2757635,1.0,91341,1.0
1.0,9753561,1.0,32663,1.0
1.0,27266,1.0,12275,2.0
1.0,27150,1.0,21283,0.0
1.0,6781543,1.0,47000,1.0
1.0,9570355,1.0,4799,2.0
1.0,3676659,1.0,32125,0.0
1.0,7187685,1.0,74037,0.0
1.0,868220,1.0,340,0.0
0.0,7864404,1.0,28103,2.0
1.0,7004220,1.0,23915,2.0
1.0,1010846,1.0,88270,2.0
0.0,3504599,1.0,30210,2.0
0.0,684998,1.0,31788,0.0
1.0,4943816,1.0,30965,2.0
1.0,27433,1.0,91552,0.0
1.0,1261323,1.0,55502,2.0
1.0,27100,1.0,8686,1.0
1.0,27983,1.0,51408,2.0
1.0,27356,1.0,36694,2.0
0.0,305426,1.0,10944,2.0
0.0,9968688,1.0,9309,0.0
1.0,8809094,1.0,76793,0.0
0.0,9640328,1.0,35384,0.0
1.0,9018267,1.0,50698,1.0
0.0,3962391,1.0,35594,1.0
1.0,27851,1.0,41630,0.0
1.0,4098866,1.0,31376,1.0
1.0,5864465,1.0,65423,1.0
0.0,8796782,1.0,83239,2.0
1.0,5690850,1.0,65925,0.0
0.0,7183309,1.0,46526,2.0
1.0,6000759,1.0,64195,0.0
0.0,8152399,1.0,40206,2.0
0.0,2535829,1.0,13667,1.0
0.0,9031144,1.0,10087,0.0
0.0,2833085,1.0,89096,0.0
1.0,7525028,1.0,90492,2.0
1.0,9858648,1.0,9376,2.0
0.0,2963774,1.0,28166,1.0
1.0,27974,1.0,19428,0.0
1.0,27636,1.0,38971,1.0
1.0,27288,1.0,83212,2.0
1.0,27147,1.0,7886,0.0
0.0,9487579,1.0,74715,1.0
0.0,8490370,1.0,23774,0.0
1.0,3330364,1.0,91094,1.0
0.0,3078699,1.0,88185,1.0
1.0,27300,1.0,16665,2.0
