参数一,参数二,参数三,参数四,参数五
1.0,6086694,1.0,9271,2.0
1.0,1570365,1.0,157,1.0
0.0,8400056,1.0,92,0.0
0.0,4163144,1.0,5611,0.0
1.0,5640192,1.0,4050,1.0
0.0,3134632,1.0,4320,0.0
1.0,3879963,1.0,1725,1.0
0.0,382863,1.0,6322,2.0
0.0,8484301,1.0,4545,0.0
0.0,6300850,1.0,1498,2.0
1.0,4373886,1.0,1965,0.0
1.0,7638010,1.0,1978,1.0
0.0,2673596,1.0,1128,2.0
0.0,9676798,1.0,8135,1.0
1.0,2481342,1.0,5890,0.0
1.0,8728912,1.0,8168,1.0
0.0,6707081,1.0,2966,2.0
1.0,8393159,1.0,232,1.0
1.0,5553623,1.0,1787,0.0
0.0,1543179,1.0,2465,0.0
1.0,7727849,1.0,6422,0.0
1.0,9486838,1.0,1284,1.0
1.0,8468608,1.0,4745,1.0
0.0,1785860,1.0,1422,2.0
1.0,1923733,1.0,3609,0.0
1.0,27691,1.0,5393,1.0
1.0,6047622,1.0,8258,2.0
1.0,376209,1.0,8038,0.0
1.0,2474346,1.0,5889,0.0
1.0,8074439,1.0,8064,2.0
1.0,5467481,1.0,1869,0.0
1.0,2863359,1.0,1124,2.0
1.0,5515309,1.0,7346,0.0
0.0,7222326,1.0,1543,0.0
0.0,4777452,1.0,9538,0.0
1.0,3584852,1.0,1183,0.0
0.0,7663046,1.0,1445,1.0
1.0,5641185,1.0,2371,1.0
1.0,1401062,1.0,4773,1.0
1.0,9261864,1.0,88,0.0
1.0,7388201,1.0,5957,2.0
1.0,6802039,1.0,9704,2.0
0.0,9474046,1.0,9436,2.0
1.0,3181069,1.0,695,0.0
0.0,7888489,1.0,8658,2.0
1.0,8154778,1.0,5818,2.0
1.0,9065913,1.0,3584,0.0
0.0,5590040,1.0,9764,0.0
0.0,2711568,1.0,1009,0.0
0.0,4304355,1.0,6657,0.0
0.0,4874893,1.0,1181,0.0
1.0,458006,1.0,6182,2.0
0.0,5202660,1.0,6152,1.0
1.0,1446932,1.0,8233,0.0
0.0,6589550,1.0,3482,0.0
1.0,27649,1.0,8814,1.0
0.0,3161253,1.0,8366,0.0
1.0,8681624,1.0,2534,2.0
0.0,31293,1.0,625,0.0
1.0,1427024,1.0,2971,1.0
