参数一,参数二,参数三,参数四,参数五
1.0,21533,1.0,8557,13000925
1.0,27123,1.0,1492,13000063
1.0,44423,1.0,9742,13000832
1.0,27576,1.0,8368,13000983
1.0,20694,1.0,8187,13000790
0.0,27019,1.0,5664,13000632
1.0,16627,1.0,987,13000697
0.0,30395,1.0,6666,13000238
1.0,5790,1.0,111,13000876
1.0,27891,1.0,2104,13000082
1.0,37221,1.0,5285,13000262
0.0,38323,1.0,262,13000543
0.0,29021,1.0,4679,13000462
1.0,21465,1.0,8009,13000520
0.0,10878,1.0,6817,13000897
0.0,34029,1.0,1794,13000427
1.0,28852,1.0,5980,13000941
1.0,6032,1.0,1123,13000927
1.0,7027,1.0,4590,13000817
0.0,39671,1.0,4888,13000716
0.0,5401,1.0,3887,13000046
0.0,32395,1.0,7509,13000973
1.0,20100,1.0,3010,13000093
0.0,24143,1.0,2748,13000633
0.0,41270,1.0,1730,13000105
1.0,16854,1.0,2503,13000176
0.0,8239,1.0,5881,13000984
0.0,14011,1.0,3929,13000258
0.0,32436,1.0,6963,13000621
0.0,6280,1.0,3524,13000807
0.0,8639,1.0,3358,13000827
0.0,26853,1.0,8924,13000460
1.0,35903,1.0,417,13000042
1.0,45151,1.0,8285,13000098
1.0,41251,1.0,1381,13000319
0.0,16457,1.0,5431,13000082
0.0,40377,1.0,2944,13000734
1.0,3504,1.0,5525,13000889
0.0,20075,1.0,4555,13000499
1.0,12544,1.0,6102,13000420
1.0,21788,1.0,3067,13000239
0.0,44280,1.0,310,13000799
1.0,34848,1.0,9086,13000907
1.0,2461,1.0,4329,13000291
0.0,27755,1.0,9540,13000039
0.0,11978,1.0,179,13000106
1.0,36711,1.0,1549,13000102
1.0,7757,1.0,3411,13000204
0.0,32539,1.0,6631,13000248
0.0,36519,1.0,8725,13000072
0.0,38371,1.0,3578,13000162
1.0,37630,1.0,4671,13000506
1.0,17366,1.0,225,13000677
0.0,32985,1.0,2733,13000794
0.0,25014,1.0,850,13000551
0.0,9692,1.0,2597,13000757
1.0,47584,1.0,5463,13000484
0.0,7041,1.0,556,13000067
0.0,47183,1.0,3021,13000142
1.0,19994,1.0,5533,13000846
1.0,27789,1.0,2442,13000009
1.0,27965,1.0,1246,13000265
0.0,9873,1.0,5389,13000676
1.0,4530,1.0,4290,13000211
1.0,40862,1.0,8324,13000913
1.0,48854,1.0,6184,13000175
1.0,36158,1.0,6332,13000546
1.0,25647,1.0,2039,13000697
0.0,14423,1.0,6125,13000214
1.0,44700,1.0,3293,13000758
1.0,9378,1.0,7241,13000225
1.0,39733,1.0,8421,13000954
0.0,13465,1.0,4653,13000068
0.0,38664,1.0,8960,13000845
1.0,27152,1.0,7876,13000992
0.0,3109,1.0,3009,13000158
1.0,8395,1.0,181,13000907
1.0,7965,1.0,4108,13000631
1.0,39021,1.0,6315,13000748
0.0,12540,1.0,9685,13000840
0.0,2621,1.0,4130,13000272
0.0,5941,1.0,8826,13000403
1.0,27951,1.0,8169,13000937
1.0,27090,1.0,7513,13000936
0.0,18912,1.0,3269,13000565
1.0,18515,1.0,3714,13000196
1.0,27744,1.0,1194,13000062
0.0,5753,1.0,2904,13000876
1.0,43253,1.0,5005,13000641
0.0,16015,1.0,1293,13000602
1.0,27512,1.0,1113,13000087
1.0,11789,1.0,1105,13000505
1.0,41002,1.0,9162,13000322
1.0,3429,1.0,4669,13000018
1.0,20610,1.0,7013,13000754
0.0,1194,1.0,8290,13000994
1.0,27873,1.0,9885,13000758
0.0,16797,1.0,6370,13000330
1.0,27184,1.0,8044,13000938
1.0,188,1.0,7072,13000927
0.0,32664,1.0,6968,13000537
0.0,42960,1.0,2144,13000509
1.0,27225,1.0,7677,13000970
1.0,40592,1.0,5799,13000014
1.0,25495,1.0,7888,13000651
1.0,27328,1.0,1387,13000037
1.0,35102,1.0,4467,13000917
0.0,33696,1.0,8103,13000637
0.0,19065,1.0,4356,13000249
1.0,10635,1.0,389,13000148
1.0,14369,1.0,312,13000715
1.0,30450,1.0,202,13000115
0.0,36861,1.0,9395,13000672
1.0,49667,1.0,4279,13000964
0.0,18288,1.0,6308,13000205
0.0,47583,1.0,8873,13000005
1.0,48526,1.0,3798,13000482
1.0,21662,1.0,4830,13000734
1.0,27618,1.0,1137,13000021
0.0,27192,1.0,6723,13000276
0.0,39868,1.0,7793,13000301
0.0,17507,1.0,7356,13000851
1.0,18235,1.0,8394,13000483
0.0,14252,1.0,3798,13000518
0.0,39334,1.0,6938,13000396
0.0,25775,1.0,8745,13000963
0.0,46274,1.0,5685,13000829
1.0,27316,1.0,7866,13000906
1.0,27843,1.0,8225,13000562
1.0,27576,1.0,7717,13000959
0.0,47015,1.0,8744,13000068
1.0,7876,1.0,6237,13000937
0.0,9411,1.0,3482,13000174
1.0,22771,1.0,6209,13000533
1.0,47094,1.0,2459,13000747
0.0,46791,1.0,9728,13000688
0.0,31862,1.0,1680,13000847
0.0,32879,1.0,9162,13000561
1.0,42872,1.0,7330,13000725
1.0,27079,1.0,1625,13000010
1.0,1471,1.0,7532,13000216
0.0,367,1.0,6004,13000920
1.0,39665,1.0,7443,13000139
1.0,40632,1.0,1897,13000033
1.0,12501,1.0,9191,13000297
1.0,27700,1.0,7851,13000926
1.0,20076,1.0,6690,13000884
1.0,14625,1.0,2693,13000464
1.0,27893,1.0,1456,13000037
0.0,20691,1.0,4036,13000704
1.0,365,1.0,1792,13000499
1.0,27802,1.0,1737,13000038
1.0,27595,1.0,8131,13000991
1.0,29274,1.0,770,13000192
0.0,44521,1.0,5056,13000804
1.0,48944,1.0,8725,13000296
1.0,23838,1.0,4811,13000736
0.0,3635,1.0,5225,13000494
0.0,5201,1.0,670,13000262
0.0,33224,1.0,264,13000673
1.0,27252,1.0,8592,13000981
1.0,27421,1.0,1482,13000080
0.0,25870,1.0,7915,13000998
0.0,15624,1.0,8155,13000028
0.0,38179,1.0,925,13000021
1.0,30284,1.0,1235,13000255
0.0,37481,1.0,5732,13000344
0.0,41490,1.0,6650,13000881
0.0,37825,1.0,4183,13000125
0.0,42353,1.0,2932,13000802
1.0,15117,1.0,6541,13000028
0.0,19170,1.0,5383,13000932
1.0,40577,1.0,904,13000375
0.0,1495,1.0,7163,13000493
1.0,7400,1.0,8697,13000330
1.0,12298,1.0,5290,13000596
1.0,26807,1.0,4988,13000307
1.0,152,1.0,8900,13000191
0.0,7390,1.0,5914,13000847
1.0,27145,1.0,8876,13000914
1.0,23793,1.0,2126,13000271
1.0,27641,1.0,7700,13000969
0.0,18806,1.0,9426,13000868
0.0,8948,1.0,6905,13000907
0.0,12048,1.0,4509,13000257
1.0,6464,1.0,2455,13000235
1.0,27467,1.0,1169,13000052
1.0,23878,1.0,7096,13000165
1.0,28258,1.0,2087,13000668
1.0,11535,1.0,5387,13000468
1.0,45332,1.0,617,13000463
1.0,37511,1.0,3879,13000497
0.0,12641,1.0,7748,13000139
1.0,6278,1.0,800,13000287
1.0,27911,1.0,8794,13000952
0.0,27712,1.0,8379,13000497
1.0,27994,1.0,8606,13000935
0.0,4195,1.0,2866,13000075
0.0,20081,1.0,2786,13000319
0.0,924,1.0,488,13000754
1.0,30797,1.0,2961,13000603
0.0,30914,1.0,9185,13000705
1.0,49362,1.0,4583,13000848
0.0,11973,1.0,7680,13000042
0.0,5193,1.0,9517,13000345
0.0,45569,1.0,3213,13000175
1.0,8603,1.0,6079,13000511
1.0,12770,1.0,6010,13000313
1.0,38318,1.0,8587,13000915
1.0,25596,1.0,3874,13000244
0.0,45516,1.0,9911,13000350
0.0,16679,1.0,2553,13000483
1.0,38923,1.0,5438,13000961
1.0,45495,1.0,3370,13000190
0.0,30928,1.0,4196,13000031
1.0,19894,1.0,649,13000761
1.0,47113,1.0,2295,13000985
0.0,9319,1.0,2357,13000214
0.0,30459,1.0,6092,13000008
0.0,23854,1.0,8609,13000868
1.0,12256,1.0,6966,13000617
1.0,33711,1.0,9329,13000569
1.0,47472,1.0,8489,13000402
1.0,27186,1.0,1777,13000062
0.0,20344,1.0,6128,13000470
1.0,26842,1.0,9662,13000260
0.0,14785,1.0,2550,13000756
0.0,37405,1.0,792,13000177
0.0,39411,1.0,7307,13000254
0.0,28794,1.0,1221,13000900
0.0,29215,1.0,7808,13000405
0.0,33708,1.0,1180,13000484
0.0,49962,1.0,9541,13000744
1.0,46558,1.0,2827,13000659
0.0,16645,1.0,3066,13000256
0.0,44177,1.0,1625,13000790
0.0,7420,1.0,556,13000218
0.0,7018,1.0,2431,13000604
1.0,21960,1.0,8804,13000768
1.0,28699,1.0,4934,13000118
0.0,48787,1.0,9300,13000610
1.0,39205,1.0,7983,13000168
0.0,8328,1.0,195,13000694
1.0,27716,1.0,8764,13000991
1.0,7740,1.0,6471,13000513
1.0,5486,1.0,3105,13000447
0.0,3809,1.0,9697,13000000
0.0,30535,1.0,9497,13000235
1.0,45869,1.0,1402,13000943
1.0,42714,1.0,3153,13000231
0.0,44745,1.0,5629,13000778
0.0,6663,1.0,5635,13000823
1.0,30765,1.0,801,13000971
0.0,30014,1.0,1147,13000866
0.0,1772,1.0,4836,13000434
0.0,16535,1.0,7479,13000486
1.0,27802,1.0,8403,13000979
1.0,46832,1.0,2023,13000283
1.0,28811,1.0,8650,13000110
1.0,44280,1.0,5174,13000318
1.0,4675,1.0,8900,13000322
1.0,31148,1.0,201,13000001
0.0,47654,1.0,9934,13000214
1.0,27218,1.0,7575,13000979
0.0,1740,1.0,7677,13000618
1.0,28327,1.0,3039,13000005
1.0,36423,1.0,4283,13000238
1.0,27847,1.0,8410,13000916
0.0,18784,1.0,4544,13000133
0.0,22506,1.0,1254,13000476
1.0,20872,1.0,8873,13000156
1.0,37270,1.0,1981,13000436
1.0,5007,1.0,5336,13000621
1.0,27532,1.0,8323,13000977
1.0,27864,1.0,7922,13000936
1.0,30307,1.0,5114,13000140
1.0,40962,1.0,2211,13000620
1.0,27030,1.0,2185,13000033
1.0,27574,1.0,8368,13000927
0.0,47303,1.0,2248,13000997
0.0,42914,1.0,9869,13000765
0.0,5297,1.0,2690,13000167
0.0,30385,1.0,8809,13000766
0.0,5787,1.0,4267,13000448
1.0,27126,1.0,1201,13000052
0.0,823,1.0,5781,13000563
1.0,26007,1.0,6520,13000204
0.0,43785,1.0,5755,13000105
1.0,6492,1.0,7356,13000990
1.0,27547,1.0,2335,13000084
0.0,48101,1.0,4387,13000808
0.0,14502,1.0,3748,13000643
1.0,26837,1.0,4456,13000103
0.0,33310,1.0,4990,13000655
1.0,31035,1.0,4464,13000046
0.0,41715,1.0,8786,13000116
0.0,8780,1.0,5643,13000968
1.0,30017,1.0,9091,13000181
1.0,14548,1.0,6554,13000909
1.0,17491,1.0,8947,13000702
1.0,31264,1.0,5675,13000413
0.0,12469,1.0,4785,13000839
0.0,39244,1.0,9692,13000510
1.0,27677,1.0,2070,13000024
0.0,21159,1.0,1365,13000861
1.0,27486,1.0,8516,13000996
1.0,1458,1.0,2664,13000977
1.0,4396,1.0,5116,13000786
0.0,29628,1.0,3138,13000114
1.0,7412,1.0,17,13000715
0.0,2308,1.0,3278,13000943
0.0,13223,1.0,7007,13000352
0.0,11240,1.0,193,13000977
1.0,16534,1.0,7545,13000844
