参数一,参数二,参数三,参数四,参数五
1.0,27131,1.0,86690,1.0
1.0,2297388,1.0,52267,1.0
0.0,2007893,1.0,27768,0.0
1.0,6206139,1.0,82850,0.0
0.0,9790221,1.0,39729,2.0
1.0,4142048,1.0,4006,2.0
0.0,1334257,1.0,19636,2.0
0.0,6148222,1.0,9319,2.0
1.0,4317066,1.0,83775,0.0
1.0,3504159,1.0,92694,2.0
1.0,8439957,1.0,66463,2.0
0.0,679122,1.0,90215,0.0
1.0,3228669,1.0,71458,1.0
1.0,6869936,1.0,87179,2.0
1.0,7230342,1.0,63030,1.0
1.0,5330018,1.0,85183,1.0
1.0,5181948,1.0,43638,0.0
0.0,4218379,1.0,34694,1.0
1.0,7503461,1.0,29889,0.0
1.0,27961,1.0,23300,0.0
1.0,8226691,1.0,67750,2.0
1.0,6535396,1.0,46833,0.0
1.0,5032305,1.0,19504,1.0
1.0,2689455,1.0,65359,0.0
0.0,2436930,1.0,69362,0.0
0.0,1807301,1.0,68663,0.0
1.0,27245,1.0,92332,1.0
0.0,5962798,1.0,64737,0.0
1.0,6151382,1.0,4807,2.0
1.0,9597918,1.0,85596,0.0
0.0,2742630,1.0,54743,2.0
1.0,6717272,1.0,27205,2.0
0.0,5095332,1.0,57405,1.0
1.0,7188932,1.0,81620,1.0
0.0,2710572,1.0,87780,1.0
0.0,6121410,1.0,66301,1.0
1.0,27100,1.0,25723,1.0
0.0,2999246,1.0,74843,1.0
1.0,3618422,1.0,57066,0.0
0.0,9108180,1.0,59519,2.0
1.0,7307914,1.0,21930,0.0
1.0,27790,1.0,34946,2.0
0.0,5013272,1.0,67353,2.0
1.0,8738310,1.0,97257,2.0
1.0,1399239,1.0,25660,0.0
0.0,6694131,1.0,63040,0.0
1.0,7585204,1.0,39283,0.0
0.0,8390838,1.0,54974,0.0
0.0,8897078,1.0,17713,2.0
1.0,27499,1.0,64370,1.0
1.0,27465,1.0,38460,2.0
0.0,9585302,1.0,45197,0.0
0.0,3354164,1.0,77152,1.0
1.0,27934,1.0,90080,1.0
1.0,872635,1.0,55647,1.0
0.0,1396252,1.0,513,1.0
0.0,4829695,1.0,47238,1.0
0.0,4195540,1.0,2864,2.0
1.0,27567,1.0,9944,1.0
0.0,1010477,1.0,54029,2.0
1.0,27407,1.0,99269,1.0
1.0,4954258,1.0,87751,1.0
0.0,3047468,1.0,98342,2.0
0.0,5721872,1.0,7276,2.0
0.0,5779498,1.0,81495,0.0
1.0,27626,1.0,24094,1.0
0.0,4168219,1.0,34935,2.0
0.0,8101717,1.0,47081,1.0
1.0,27528,1.0,21035,1.0
1.0,2685528,1.0,88489,0.0
1.0,5982647,1.0,5685,1.0
0.0,3261887,1.0,4154,1.0
1.0,6444864,1.0,81827,2.0
1.0,8522722,1.0,51015,0.0
1.0,4038713,1.0,64816,0.0
0.0,2089679,1.0,1352,2.0
1.0,248953,1.0,79641,1.0
0.0,3877520,1.0,47471,2.0
1.0,4341518,1.0,85404,0.0
0.0,5720374,1.0,63916,2.0
0.0,942475,1.0,99178,2.0
