参数一,参数二,参数三,参数四,参数五
0.0,49244,1.0,7300,13000533
1.0,23492,1.0,5461,13000392
0.0,19220,1.0,9199,13000174
0.0,5977,1.0,5552,13000836
0.0,11786,1.0,7039,13000454
0.0,591,1.0,9635,13000409
0.0,38842,1.0,7044,13000003
0.0,7446,1.0,2501,13000989
0.0,48999,1.0,2995,13000939
1.0,32626,1.0,3875,13000104
0.0,22769,1.0,2106,13000639
0.0,28057,1.0,6900,13000809
1.0,3268,1.0,5460,13000214
0.0,4991,1.0,3576,13000586
1.0,27382,1.0,2613,13000422
0.0,18407,1.0,4075,13000803
0.0,23725,1.0,9262,13000077
0.0,7635,1.0,3283,13000664
1.0,25775,1.0,8349,13000371
0.0,46331,1.0,767,13000377
1.0,49327,1.0,3825,13000901
1.0,41388,1.0,797,13000738
1.0,12446,1.0,4067,13000199
1.0,6689,1.0,8770,13000014
1.0,26208,1.0,9166,13000484
0.0,4427,1.0,5544,13000809
0.0,23424,1.0,1292,13000824
0.0,46860,1.0,7963,13000908
0.0,16277,1.0,7641,13000447
0.0,48955,1.0,5169,13000947
1.0,25171,1.0,55,13000461
0.0,27859,1.0,8069,13000285
0.0,19322,1.0,6759,13000487
0.0,23709,1.0,6076,13000336
1.0,49852,1.0,158,13000937
0.0,10490,1.0,4664,13000735
1.0,14502,1.0,9830,13000830
1.0,40734,1.0,5412,13000776
0.0,26146,1.0,4048,13000961
1.0,13601,1.0,5549,13000047
0.0,41246,1.0,1785,13000162
1.0,21365,1.0,5859,13000048
0.0,44706,1.0,297,13000157
1.0,30871,1.0,85,13000914
1.0,36148,1.0,7286,13000844
1.0,20601,1.0,8276,13000743
1.0,13738,1.0,3316,13000413
1.0,42724,1.0,4733,13000769
1.0,31517,1.0,4206,13000496
1.0,46790,1.0,4285,13000600
1.0,36713,1.0,9758,13000444
0.0,5351,1.0,8849,13000689
0.0,8348,1.0,939,13000876
1.0,20835,1.0,1113,13000066
0.0,12653,1.0,9484,13000782
0.0,19990,1.0,9629,13000366
0.0,41353,1.0,4171,13000651
1.0,30144,1.0,9606,13000015
0.0,46237,1.0,4404,13000373
1.0,40783,1.0,484,13000934
1.0,13751,1.0,1579,13000887
1.0,10477,1.0,7540,13000091
0.0,41866,1.0,8872,13000146
1.0,39257,1.0,1482,13000640
1.0,37274,1.0,8922,13000081
0.0,41737,1.0,5112,13000265
1.0,7357,1.0,1621,13000775
1.0,27831,1.0,8504,13000969
0.0,24683,1.0,5563,13000816
1.0,18989,1.0,7730,13000892
1.0,37081,1.0,9314,13000171
0.0,24454,1.0,9661,13000190
1.0,40222,1.0,4668,13000840
1.0,41153,1.0,8986,13000107
1.0,19027,1.0,4071,13000387
1.0,8778,1.0,5290,13000548
1.0,47680,1.0,9978,13000419
0.0,31052,1.0,894,13000945
0.0,7631,1.0,1754,13000480
0.0,27237,1.0,8717,13000925
1.0,27712,1.0,1592,13000026
1.0,2203,1.0,3275,13000638
0.0,49586,1.0,3424,13000389
0.0,41547,1.0,2009,13000901
1.0,16508,1.0,6415,13000469
1.0,36024,1.0,3817,13000275
0.0,46587,1.0,1037,13000839
0.0,47875,1.0,6128,13000542
0.0,41471,1.0,2014,13000185
1.0,37675,1.0,7357,13000379
1.0,43866,1.0,2709,13000074
0.0,8611,1.0,4768,13000564
0.0,20521,1.0,286,13000259
1.0,12027,1.0,8506,13000886
0.0,21290,1.0,9859,13000435
1.0,17666,1.0,149,13000473
0.0,2228,1.0,3355,13000384
1.0,15642,1.0,148,13000454
1.0,16600,1.0,9511,13000470
1.0,40799,1.0,6917,13000996
1.0,25656,1.0,3321,13000385
1.0,20619,1.0,8253,13000314
0.0,29871,1.0,7157,13000992
1.0,29792,1.0,3715,13000258
0.0,15749,1.0,6235,13000885
1.0,5951,1.0,1716,13000811
0.0,29667,1.0,3905,13000688
0.0,25123,1.0,3092,13000750
