参数一,参数二,参数三,参数四,参数五
1.0,5306405,1.0,824,0.0
1.0,958236,1.0,3671,1.0
0.0,1992454,1.0,9003,2.0
1.0,27227,1.0,8166,1.0
1.0,2561655,1.0,1438,1.0
1.0,578976,1.0,9217,0.0
1.0,27061,1.0,6690,1.0
1.0,5224571,1.0,7886,2.0
0.0,8818969,1.0,8658,1.0
1.0,473703,1.0,8184,0.0
0.0,9972415,1.0,5573,0.0
0.0,2617668,1.0,1738,1.0
1.0,9566876,1.0,1059,1.0
1.0,1416148,1.0,9950,2.0
1.0,5687021,1.0,3200,0.0
1.0,7707102,1.0,6128,2.0
1.0,9458902,1.0,6515,1.0
0.0,9397318,1.0,1910,1.0
0.0,9144897,1.0,9207,2.0
1.0,27236,1.0,5875,1.0
1.0,27793,1.0,8049,1.0
1.0,2473491,1.0,834,0.0
1.0,3147958,1.0,498,2.0
0.0,5960955,1.0,4417,1.0
1.0,36527,1.0,3790,2.0
1.0,4258465,1.0,6410,2.0
0.0,6591541,1.0,8280,1.0
1.0,27350,1.0,7687,2.0
0.0,233578,1.0,8752,1.0
1.0,27874,1.0,847,1.0
1.0,27775,1.0,5964,1.0
1.0,2682086,1.0,9778,2.0
0.0,9433727,1.0,2808,2.0
0.0,1714714,1.0,4523,0.0
0.0,6223182,1.0,8456,0.0
0.0,267237,1.0,4929,1.0
0.0,1725587,1.0,4058,2.0
1.0,2966651,1.0,8207,1.0
1.0,6171282,1.0,5120,0.0
1.0,27247,1.0,5076,1.0
0.0,7542194,1.0,4361,2.0
1.0,6001782,1.0,6719,1.0
1.0,27330,1.0,4008,1.0
1.0,258216,1.0,1226,1.0
1.0,27933,1.0,1209,1.0
0.0,9933082,1.0,7432,0.0
1.0,27690,1.0,4174,2.0
1.0,27488,1.0,5952,1.0
1.0,6854437,1.0,9978,2.0
0.0,7251117,1.0,3107,1.0
1.0,27803,1.0,1421,1.0
0.0,3993231,1.0,5897,1.0
1.0,27481,1.0,7797,1.0
1.0,9521466,1.0,8244,1.0
0.0,6144082,1.0,6777,0.0
1.0,27034,1.0,5016,1.0
0.0,6137732,1.0,5410,2.0
1.0,27380,1.0,6152,1.0
0.0,3709493,1.0,8557,1.0
0.0,6971911,1.0,4391,2.0
1.0,4259635,1.0,4768,1.0
0.0,1178014,1.0,4173,2.0
1.0,27557,1.0,6039,1.0
0.0,2126614,1.0,6625,2.0
1.0,27911,1.0,1058,1.0
0.0,6123930,1.0,8274,1.0
0.0,1798638,1.0,4057,1.0
0.0,2507948,1.0,7510,2.0
1.0,27700,1.0,6242,1.0
1.0,5352916,1.0,2073,0.0
1.0,1936786,1.0,9969,0.0
0.0,5978953,1.0,2267,2.0
0.0,5951631,1.0,2219,0.0
1.0,27500,1.0,499,1.0
0.0,4762945,1.0,9821,1.0
1.0,27898,1.0,1664,1.0
1.0,27109,1.0,5891,1.0
1.0,6918210,1.0,7488,1.0
0.0,3224635,1.0,6773,1.0
1.0,27282,1.0,310,1.0
0.0,209512,1.0,532,1.0
1.0,7583101,1.0,1656,2.0
0.0,4853890,1.0,8805,2.0
1.0,1172649,1.0,2415,2.0
0.0,5655948,1.0,7199,0.0
1.0,5462632,1.0,6998,0.0
1.0,27229,1.0,5966,1.0
1.0,4557725,1.0,1757,2.0
1.0,8206280,1.0,2341,0.0
1.0,548669,1.0,4866,2.0
0.0,2001414,1.0,3405,1.0
0.0,9411219,1.0,3508,2.0
1.0,27802,1.0,3094,1.0
1.0,27395,1.0,9914,1.0
1.0,27899,1.0,4405,1.0
1.0,6113708,1.0,2267,1.0
1.0,27519,1.0,9037,1.0
1.0,27118,1.0,1677,1.0
0.0,2933821,1.0,4401,1.0
1.0,27782,1.0,2986,1.0
1.0,380513,1.0,7939,0.0
1.0,27489,1.0,5245,1.0
1.0,27077,1.0,9877,1.0
1.0,27495,1.0,7392,1.0
0.0,8392323,1.0,7497,2.0
0.0,5452133,1.0,9079,0.0
0.0,4841684,1.0,8364,1.0
1.0,5155495,1.0,3103,2.0
1.0,27643,1.0,3107,1.0
1.0,1160512,1.0,2832,2.0
1.0,7502398,1.0,969,0.0
0.0,9888804,1.0,5855,0.0
1.0,27343,1.0,5319,1.0
