参数一,参数二,参数三,参数四,参数五
1.0,5951,1.0,1904,13000466
1.0,49797,1.0,3047,13000638
0.0,22461,1.0,9604,13000317
1.0,38271,1.0,9907,13000247
0.0,42934,1.0,2949,13000628
1.0,27869,1.0,1142,13000024
1.0,11153,1.0,3115,13000589
1.0,21821,1.0,3865,13000484
1.0,6729,1.0,5049,13000034
0.0,22552,1.0,956,13000087
1.0,49834,1.0,3123,13000860
0.0,5199,1.0,3863,13000663
0.0,1888,1.0,629,13000511
0.0,19676,1.0,5456,13000576
1.0,27059,1.0,8255,13000992
0.0,32010,1.0,559,13000835
0.0,43598,1.0,4880,13000073
0.0,36585,1.0,2083,13000622
1.0,19870,1.0,1616,13000985
1.0,27468,1.0,1332,13000043
1.0,38951,1.0,1924,13000967
1.0,27590,1.0,1938,13000065
1.0,31940,1.0,2522,13000477
0.0,40282,1.0,313,13000602
1.0,7940,1.0,5242,13000936
0.0,11518,1.0,5075,13000612
1.0,26927,1.0,4673,13000997
1.0,27481,1.0,2007,13000030
0.0,14304,1.0,318,13000433
1.0,13399,1.0,8127,13000591
0.0,4000,1.0,7518,13000629
0.0,26958,1.0,4271,13000108
1.0,27559,1.0,2332,13000077
1.0,25501,1.0,6193,13000336
1.0,24591,1.0,4294,13000718
1.0,27726,1.0,1793,13000009
1.0,30778,1.0,2211,13000007
0.0,41389,1.0,6390,13000873
1.0,20580,1.0,7310,13000099
1.0,27729,1.0,1298,13000030
0.0,3188,1.0,9923,13000932
1.0,27501,1.0,1985,13000088
1.0,27464,1.0,1193,13000075
1.0,2147,1.0,356,13000731
1.0,31623,1.0,202,13000206
1.0,25824,1.0,9963,13000053
1.0,47778,1.0,3443,13000571
1.0,49022,1.0,9508,13000123
1.0,14680,1.0,8945,13000479
0.0,39323,1.0,2478,13000438
1.0,33980,1.0,9530,13000222
1.0,27808,1.0,1315,13000031
0.0,11394,1.0,3538,13000200
0.0,17185,1.0,6579,13000338
0.0,22045,1.0,6966,13000442
0.0,9380,1.0,9943,13000979
1.0,27616,1.0,2319,13000042
1.0,27776,1.0,8137,13000924
0.0,9575,1.0,867,13000615
0.0,30959,1.0,4194,13000285
0.0,21885,1.0,6969,13000255
1.0,27594,1.0,1282,13000099
1.0,30997,1.0,2936,13000393
1.0,27215,1.0,8812,13000978
1.0,27415,1.0,1717,13000081
1.0,41601,1.0,4330,13000405
1.0,27532,1.0,2042,13000018
1.0,27186,1.0,1570,13000012
0.0,34158,1.0,1861,13000287
1.0,17283,1.0,1001,13000949
0.0,37025,1.0,7098,13000257
1.0,27710,1.0,1651,13000064
1.0,10776,1.0,6542,13000064
0.0,38921,1.0,9523,13000513
1.0,21445,1.0,9048,13000749
0.0,1126,1.0,5124,13000403
1.0,49086,1.0,7575,13000921
0.0,6167,1.0,9342,13000030
0.0,36362,1.0,5094,13000215
1.0,25941,1.0,2987,13000970
0.0,43067,1.0,906,13000353
1.0,17,1.0,2568,13000279
1.0,27113,1.0,7907,13000927
1.0,27545,1.0,8351,13000999
1.0,32221,1.0,4493,13000466
0.0,9736,1.0,7463,13000378
1.0,3268,1.0,8490,13000763
0.0,37913,1.0,4854,13000011
1.0,27121,1.0,1747,13000022
0.0,31208,1.0,7318,13000252
1.0,48688,1.0,4369,13000450
0.0,16689,1.0,2820,13000577
1.0,39850,1.0,5743,13000481
1.0,27184,1.0,7715,13000976
0.0,41111,1.0,8778,13000018
0.0,43636,1.0,7413,13000438
0.0,31363,1.0,722,13000556
1.0,37467,1.0,4296,13000018
0.0,44491,1.0,9669,13000190
1.0,29616,1.0,6270,13000862
1.0,1385,1.0,8454,13000585
1.0,29827,1.0,5352,13000630
0.0,29771,1.0,3278,13000021
0.0,31470,1.0,7430,13000952
1.0,5590,1.0,2911,13000305
0.0,22421,1.0,7319,13000690
0.0,38586,1.0,171,13000503
0.0,2528,1.0,3401,13000176
0.0,36090,1.0,2701,13000434
1.0,27740,1.0,2428,13000061
0.0,13239,1.0,7192,13000590
1.0,27507,1.0,8918,13000911
1.0,27663,1.0,8137,13000991
1.0,21632,1.0,604,13000312
1.0,29086,1.0,9254,13000842
1.0,27447,1.0,1710,13000058
1.0,48643,1.0,7386,13000907
0.0,2972,1.0,4402,13000821
0.0,23095,1.0,5683,13000166
0.0,40246,1.0,233,13000605
0.0,48141,1.0,8607,13000279
1.0,27361,1.0,1552,13000030
0.0,11982,1.0,4305,13000581
1.0,27658,1.0,1356,13000015
0.0,46727,1.0,6352,13000405
1.0,27388,1.0,1733,13000080
1.0,48615,1.0,6658,13000422
0.0,29194,1.0,1809,13000613
0.0,44255,1.0,7684,13000692
1.0,27154,1.0,1078,13000031
1.0,23520,1.0,3274,13000260
0.0,8582,1.0,8400,13000969
1.0,16883,1.0,1359,13000042
0.0,48926,1.0,4021,13000801
1.0,14889,1.0,7837,13000176
0.0,8931,1.0,2991,13000724
0.0,2848,1.0,4947,13000207
1.0,27577,1.0,2237,13000080
0.0,30139,1.0,2933,13000161
0.0,11192,1.0,5174,13000212
1.0,2891,1.0,153,13000845
1.0,46684,1.0,1448,13000632
1.0,27763,1.0,2385,13000049
1.0,30303,1.0,3862,13000374
0.0,31947,1.0,4762,13000057
1.0,12480,1.0,1289,13000627
1.0,27106,1.0,1763,13000013
1.0,27135,1.0,2324,13000020
1.0,26583,1.0,2226,13000755
0.0,12178,1.0,7960,13000206
1.0,19347,1.0,1881,13000903
1.0,40965,1.0,2646,13000860
0.0,37272,1.0,6680,13000850
1.0,27111,1.0,1188,13000036
0.0,40236,1.0,5894,13000838
1.0,13421,1.0,1654,13000973
1.0,33443,1.0,8775,13000259
1.0,14303,1.0,5882,13000639
1.0,27681,1.0,1841,13000050
0.0,15587,1.0,954,13000614
0.0,18928,1.0,6304,13000763
1.0,27320,1.0,2376,13000047
1.0,27930,1.0,8926,13000994
1.0,27039,1.0,2359,13000033
0.0,28969,1.0,359,13000195
1.0,4787,1.0,2750,13000248
1.0,27900,1.0,1255,13000062
1.0,27048,1.0,7650,13000950
0.0,15203,1.0,3693,13000986
1.0,27749,1.0,1801,13000039
1.0,12232,1.0,8786,13000066
0.0,21814,1.0,733,13000402
0.0,43999,1.0,4484,13000859
0.0,5012,1.0,6544,13000478
1.0,27763,1.0,1016,13000026
1.0,27351,1.0,2136,13000024
1.0,8395,1.0,7503,13000615
0.0,18757,1.0,3432,13000009
0.0,31813,1.0,9763,13000459
1.0,20869,1.0,2304,13000911
1.0,20243,1.0,6015,13000931
1.0,27678,1.0,1148,13000068
1.0,29985,1.0,4009,13000756
0.0,31605,1.0,1794,13000122
1.0,22999,1.0,1018,13000618
1.0,27632,1.0,8982,13000926
1.0,27139,1.0,2162,13000035
1.0,2310,1.0,705,13000084
1.0,8475,1.0,123,13000794
1.0,17364,1.0,2856,13000996
0.0,25893,1.0,3490,13000132
1.0,27432,1.0,7889,13000961
0.0,21632,1.0,7568,13000862
1.0,27385,1.0,1022,13000022
1.0,27848,1.0,2084,13000067
1.0,26782,1.0,967,13000217
0.0,41678,1.0,8152,13000808
1.0,42678,1.0,5161,13000094
0.0,12979,1.0,5121,13000041
1.0,8889,1.0,5943,13000256
1.0,27438,1.0,8075,13000964
1.0,46332,1.0,9394,13000277
1.0,27278,1.0,2289,13000090
1.0,27488,1.0,2285,13000059
0.0,8151,1.0,2877,13000188
1.0,27142,1.0,2224,13000099
1.0,29623,1.0,2416,13000870
0.0,40528,1.0,6693,13000375
0.0,46611,1.0,4512,13000945
0.0,16281,1.0,5981,13000471
1.0,27634,1.0,1457,13000016
1.0,35657,1.0,4517,13000870
1.0,35096,1.0,1615,13000159
1.0,27307,1.0,8511,13000961
1.0,16878,1.0,4551,13000482
1.0,30251,1.0,7006,13000503
1.0,27544,1.0,2418,13000032
1.0,11029,1.0,7923,13000992
1.0,47059,1.0,4621,13000844
1.0,39483,1.0,9929,13000250
1.0,27866,1.0,8469,13000991
1.0,27869,1.0,1498,13000076
1.0,24885,1.0,9076,13000741
0.0,20819,1.0,702,13000715
1.0,27911,1.0,1482,13000098
1.0,27306,1.0,1123,13000058
0.0,32311,1.0,3208,13000645
1.0,2731,1.0,6494,13000207
0.0,44181,1.0,4318,13000433
1.0,40148,1.0,3464,13000918
0.0,25436,1.0,5690,13000631
1.0,27426,1.0,7824,13000980
0.0,43175,1.0,6667,13000941
0.0,47807,1.0,9553,13000996
1.0,27578,1.0,1112,13000001
0.0,21450,1.0,1473,13000273
1.0,27596,1.0,1321,13000095
1.0,32120,1.0,8875,13000356
1.0,27942,1.0,7608,13000957
0.0,3520,1.0,6364,13000505
0.0,27701,1.0,9927,13000694
1.0,27609,1.0,2066,13000042
1.0,27616,1.0,8842,13000975
0.0,40330,1.0,5505,13000052
1.0,32949,1.0,5309,13000781
1.0,27777,1.0,2297,13000038
1.0,2364,1.0,6304,13000582
1.0,27370,1.0,7819,13000975
1.0,36896,1.0,7751,13000652
1.0,14594,1.0,3755,13000510
1.0,27473,1.0,8912,13000972
0.0,15928,1.0,3669,13000329
1.0,43747,1.0,9730,13000058
1.0,14609,1.0,5776,13000086
0.0,10803,1.0,3989,13000271
1.0,22914,1.0,2901,13000691
1.0,27223,1.0,8282,13000962
1.0,27275,1.0,1348,13000044
1.0,27973,1.0,8474,13000964
0.0,34451,1.0,577,13000236
1.0,27966,1.0,1200,13000043
0.0,43389,1.0,9317,13000109
1.0,40877,1.0,9741,13000925
1.0,10995,1.0,5441,13000568
1.0,38776,1.0,169,13000739
1.0,42944,1.0,9480,13000101
0.0,17158,1.0,8477,13000690
1.0,44296,1.0,8434,13000635
1.0,19031,1.0,1806,13000275
1.0,35301,1.0,3740,13000301
1.0,43014,1.0,3643,13000172
1.0,24837,1.0,591,13000978
0.0,13002,1.0,4353,13000907
0.0,34455,1.0,3337,13000495
1.0,36669,1.0,1098,13000353
0.0,45374,1.0,2965,13000516
0.0,25165,1.0,3336,13000678
0.0,38461,1.0,7371,13000562
1.0,27831,1.0,1523,13000043
1.0,27498,1.0,2092,13000028
0.0,21190,1.0,5494,13000633
0.0,283,1.0,9489,13000182
0.0,333,1.0,2048,13000190
1.0,5113,1.0,6225,13000264
1.0,27782,1.0,1244,13000008
0.0,46678,1.0,1890,13000969
1.0,27712,1.0,1386,13000090
0.0,39825,1.0,1177,13000935
0.0,39260,1.0,6523,13000686
0.0,3288,1.0,2006,13000024
1.0,46599,1.0,3036,13000587
1.0,17564,1.0,7376,13000137
0.0,37971,1.0,3222,13000218
1.0,27066,1.0,1388,13000056
0.0,9523,1.0,7283,13000487
0.0,17335,1.0,3998,13000121
1.0,27481,1.0,1708,13000093
0.0,22402,1.0,5674,13000322
1.0,20955,1.0,6895,13000910
0.0,28993,1.0,35,13000017
1.0,27718,1.0,1997,13000051
1.0,27680,1.0,1872,13000013
1.0,20341,1.0,1243,13000824
1.0,30397,1.0,8248,13000813
1.0,26968,1.0,4959,13000764
0.0,10643,1.0,3211,13000392
1.0,30157,1.0,6359,13000734
1.0,27848,1.0,8097,13000962
1.0,40591,1.0,988,13000055
1.0,27252,1.0,1835,13000079
1.0,6632,1.0,853,13000180
1.0,27580,1.0,1349,13000007
1.0,10379,1.0,9478,13000153
1.0,5864,1.0,3288,13000017
0.0,7387,1.0,8398,13000249
1.0,31170,1.0,5961,13000216
1.0,46734,1.0,684,13000110
1.0,27722,1.0,2280,13000095
1.0,12103,1.0,2622,13000712
1.0,32277,1.0,2711,13000279
0.0,43086,1.0,3490,13000388
0.0,22524,1.0,2982,13000362
1.0,24134,1.0,2120,13000515
1.0,33676,1.0,8572,13000226
1.0,40360,1.0,1215,13000652
1.0,27765,1.0,1935,13000082
1.0,24045,1.0,1344,13000226
0.0,16734,1.0,7664,13000625
1.0,27630,1.0,1840,13000080
1.0,7619,1.0,479,13000087
1.0,27496,1.0,1883,13000087
1.0,27834,1.0,2029,13000088
0.0,40887,1.0,3022,13000919
1.0,28324,1.0,2307,13000602
0.0,32784,1.0,4769,13000583
0.0,176,1.0,2191,13000920
1.0,27790,1.0,1705,13000070
1.0,28999,1.0,7979,13000328
0.0,15130,1.0,2843,13000833
1.0,46121,1.0,898,13000203
1.0,27576,1.0,1087,13000067
1.0,908,1.0,6490,13000791
0.0,38717,1.0,5891,13000283
1.0,27047,1.0,8504,13000922
0.0,7938,1.0,8208,13000837
0.0,27365,1.0,4516,13000218
0.0,6785,1.0,2568,13000129
1.0,27349,1.0,8443,13000981
1.0,24544,1.0,7748,13000462
1.0,6771,1.0,9566,13000379
0.0,34943,1.0,7539,13000629
1.0,27593,1.0,1644,13000076
0.0,101,1.0,2532,13000773
0.0,44970,1.0,7139,13000549
0.0,37111,1.0,8324,13000372
1.0,1940,1.0,6923,13000468
0.0,49266,1.0,6560,13000349
1.0,27205,1.0,2333,13000036
0.0,41628,1.0,3213,13000500
0.0,3008,1.0,9024,13000650
1.0,23233,1.0,496,13000725
0.0,43126,1.0,6476,13000968
0.0,805,1.0,79,13000153
0.0,36405,1.0,4263,13000385
0.0,1915,1.0,9244,13000735
1.0,11033,1.0,8914,13000646
1.0,28560,1.0,7092,13000674
1.0,27222,1.0,8880,13000970
1.0,38906,1.0,2961,13000229
0.0,44720,1.0,8870,13000645
0.0,19450,1.0,7424,13000981
0.0,40128,1.0,8978,13000581
1.0,27841,1.0,2322,13000042
1.0,27956,1.0,1003,13000061
1.0,28697,1.0,5209,13000958
0.0,32325,1.0,4109,13000533
1.0,7008,1.0,1591,13000615
0.0,36603,1.0,3130,13000169
1.0,26387,1.0,9707,13000988
0.0,26714,1.0,7479,13000874
0.0,13435,1.0,4492,13000807
1.0,28763,1.0,3270,13000933
1.0,9970,1.0,8113,13000824
0.0,15676,1.0,5497,13000345
1.0,49540,1.0,7051,13000025
0.0,33316,1.0,9099,13000903
0.0,34907,1.0,5773,13000944
1.0,27099,1.0,1480,13000062
1.0,20713,1.0,2557,13000763
0.0,42423,1.0,9560,13000398
0.0,21229,1.0,358,13000991
1.0,27047,1.0,1741,13000052
1.0,27860,1.0,7519,13000978
0.0,17629,1.0,1579,13000892
1.0,20644,1.0,2407,13000291
1.0,27793,1.0,8560,13000950
1.0,41713,1.0,9258,13000822
1.0,27841,1.0,1008,13000058
0.0,16721,1.0,9101,13000763
1.0,27105,1.0,8142,13000969
1.0,12339,1.0,8533,13000502
1.0,23979,1.0,3524,13000718
1.0,12792,1.0,8408,13000785
1.0,27409,1.0,8636,13000962
0.0,38851,1.0,9053,13000726
1.0,27436,1.0,8607,13000951
1.0,27049,1.0,2190,13000084
0.0,34537,1.0,8786,13000920
0.0,39029,1.0,6656,13000695
1.0,27698,1.0,8819,13000940
1.0,37495,1.0,5120,13000840
0.0,17618,1.0,8980,13000556
1.0,5254,1.0,358,13000795
1.0,23212,1.0,3434,13000644
0.0,5563,1.0,8393,13000678
1.0,38622,1.0,8648,13000674
1.0,29844,1.0,3284,13000150
0.0,43903,1.0,3732,13000425
1.0,34067,1.0,2712,13000293
1.0,4905,1.0,7607,13000835
0.0,44830,1.0,3283,13000051
0.0,5877,1.0,1939,13000235
1.0,27011,1.0,1511,13000057
1.0,34806,1.0,376,13000096
0.0,25717,1.0,2103,13000108
1.0,31503,1.0,1863,13000852
1.0,17633,1.0,2615,13000746
0.0,1172,1.0,7603,13000574
0.0,31283,1.0,8744,13000350
1.0,12832,1.0,8644,13000058
1.0,23814,1.0,7746,13000715
1.0,27429,1.0,1016,13000010
0.0,37226,1.0,7578,13000874
1.0,46624,1.0,3556,13000848
0.0,18870,1.0,604,13000518
0.0,45781,1.0,5688,13000627
0.0,17024,1.0,75,13000225
0.0,3936,1.0,1768,13000969
1.0,19052,1.0,3856,13000218
0.0,43752,1.0,7269,13000524
1.0,27727,1.0,2116,13000069
0.0,32935,1.0,1446,13000410
1.0,27112,1.0,1205,13000086
1.0,27313,1.0,1233,13000021
0.0,27158,1.0,3831,13000549
1.0,37257,1.0,3912,13000093
1.0,47707,1.0,8097,13000407
