参数一,参数二,参数三,参数四,参数五
0.0,28498,1.0,1447,13000255
0.0,20571,1.0,51769,13000722
1.0,37257,1.0,84524,13000610
0.0,42480,1.0,48266,13000756
1.0,10539,1.0,12370,13000627
1.0,27879,1.0,79424,13000909
1.0,49374,1.0,87234,13000505
1.0,295,1.0,13941,13000759
0.0,40466,1.0,75929,13000590
1.0,26789,1.0,48444,13000075
1.0,23487,1.0,82928,13000768
0.0,40512,1.0,63539,13000928
1.0,40764,1.0,16290,13000528
1.0,43874,1.0,29994,13000849
1.0,40863,1.0,22424,13000823
0.0,29897,1.0,82341,13000113
0.0,15948,1.0,51727,13000469
1.0,24127,1.0,16612,13000088
0.0,40472,1.0,79993,13000496
0.0,8646,1.0,76336,13000053
1.0,4302,1.0,2188,13000778
1.0,40784,1.0,48341,13000962
1.0,13502,1.0,5051,13000404
1.0,16284,1.0,17091,13000695
1.0,35769,1.0,91097,13000175
0.0,36390,1.0,99567,13000755
0.0,6031,1.0,82411,13000967
0.0,45152,1.0,61291,13000753
0.0,32712,1.0,34749,13000717
1.0,4951,1.0,35473,13000490
0.0,35814,1.0,4288,13000191
0.0,35693,1.0,2568,13000027
1.0,27448,1.0,19894,13000036
0.0,33076,1.0,42297,13000228
1.0,19695,1.0,52922,13000611
1.0,27488,1.0,69084,13000046
0.0,13744,1.0,67102,13000616
1.0,38508,1.0,15741,13000622
1.0,15954,1.0,49383,13000015
1.0,4603,1.0,31208,13000990
0.0,28263,1.0,56332,13000814
1.0,23131,1.0,98675,13000907
1.0,27147,1.0,12272,13000006
1.0,34735,1.0,22062,13000649
0.0,42334,1.0,50551,13000361
1.0,40011,1.0,42414,13000858
0.0,46250,1.0,96410,13000059
1.0,18044,1.0,85697,13000298
0.0,12361,1.0,28725,13000969
1.0,5912,1.0,83028,13000235
0.0,16517,1.0,61265,13000760
1.0,35549,1.0,32892,13000788
1.0,17698,1.0,69728,13000767
0.0,46954,1.0,77495,13000945
0.0,35981,1.0,77340,13000336
0.0,19230,1.0,99547,13000018
0.0,46778,1.0,97543,13000222
0.0,41674,1.0,76933,13000816
1.0,27030,1.0,22453,13000028
1.0,4842,1.0,25086,13000416
1.0,14104,1.0,16608,13000961
