参数一,参数二,参数三,参数四,参数五
0.0,4791101,1.0,41290,0.0
0.0,1868894,1.0,97006,0.0
0.0,9167154,1.0,20885,2.0
0.0,8121641,1.0,23228,0.0
0.0,291885,1.0,80394,1.0
0.0,8725386,1.0,91727,0.0
0.0,8631268,1.0,44181,2.0
1.0,1736820,1.0,91913,1.0
0.0,7367018,1.0,26032,1.0
0.0,6078753,1.0,16118,2.0
1.0,3529765,1.0,18210,2.0
1.0,1827627,1.0,93110,1.0
0.0,3741837,1.0,93648,1.0
1.0,6854356,1.0,74905,2.0
1.0,5529831,1.0,17253,2.0
0.0,7655574,1.0,16321,0.0
1.0,2475750,1.0,60111,2.0
0.0,2497668,1.0,17942,2.0
0.0,3421675,1.0,21126,2.0
1.0,695115,1.0,46745,0.0
1.0,4782986,1.0,90938,1.0
1.0,27977,1.0,77053,0.0
0.0,5500452,1.0,40525,0.0
1.0,3090981,1.0,25704,2.0
1.0,27648,1.0,68595,0.0
1.0,157513,1.0,60972,0.0
0.0,6655337,1.0,5781,2.0
1.0,2511368,1.0,67816,1.0
0.0,7506146,1.0,62171,1.0
0.0,9004524,1.0,32016,0.0
0.0,554308,1.0,23407,0.0
0.0,7999728,1.0,40592,0.0
1.0,4090005,1.0,86649,0.0
1.0,6342582,1.0,86986,2.0
0.0,602653,1.0,82926,1.0
0.0,5357576,1.0,20939,1.0
0.0,3557015,1.0,12071,2.0
0.0,2858289,1.0,78445,2.0
1.0,2339064,1.0,37410,2.0
1.0,1356992,1.0,43581,2.0
0.0,853678,1.0,51247,0.0
1.0,2355280,1.0,26152,2.0
0.0,8753138,1.0,39656,2.0
0.0,7586215,1.0,21291,2.0
1.0,918324,1.0,8623,0.0
0.0,3496756,1.0,8175,1.0
0.0,1023484,1.0,92925,0.0
1.0,674612,1.0,66625,0.0
0.0,6794756,1.0,70717,0.0
0.0,2002477,1.0,61786,0.0
1.0,27472,1.0,98352,2.0
1.0,2403799,1.0,75257,0.0
1.0,2847851,1.0,7016,1.0
1.0,3958240,1.0,69845,0.0
0.0,3102479,1.0,66151,1.0
1.0,9506169,1.0,90802,0.0
1.0,4170409,1.0,7726,0.0
1.0,714862,1.0,89250,0.0
0.0,2341637,1.0,70969,0.0
0.0,4760362,1.0,80336,2.0
0.0,4409124,1.0,77609,0.0
0.0,9942521,1.0,5212,0.0
1.0,27676,1.0,47911,1.0
1.0,6880116,1.0,43160,2.0
1.0,3863952,1.0,81145,1.0
1.0,5829521,1.0,12840,1.0
1.0,5044410,1.0,20275,1.0
1.0,4956515,1.0,7623,1.0
1.0,1253141,1.0,64284,1.0
