参数一,参数二,参数三,参数四,参数五
0.0,7171613,1.0,69498,1.0
0.0,8266751,1.0,96644,1.0
0.0,9116974,1.0,87972,0.0
0.0,2764420,1.0,19295,1.0
1.0,4497614,1.0,96910,0.0
1.0,704560,1.0,17538,2.0
0.0,5416526,1.0,9498,1.0
1.0,9456153,1.0,68988,0.0
1.0,4372394,1.0,78359,0.0
1.0,27349,1.0,64364,1.0
1.0,1244627,1.0,92044,1.0
1.0,5888022,1.0,8951,1.0
0.0,1121646,1.0,93092,0.0
1.0,1260957,1.0,20539,1.0
0.0,2642093,1.0,88436,0.0
0.0,3729107,1.0,28733,2.0
1.0,3412035,1.0,80688,1.0
0.0,4423174,1.0,82211,0.0
1.0,4281920,1.0,41531,1.0
1.0,942012,1.0,70330,2.0
0.0,6113421,1.0,27540,1.0
1.0,9162109,1.0,756,1.0
0.0,8553270,1.0,92791,0.0
0.0,8174176,1.0,39662,1.0
1.0,6459002,1.0,57741,0.0
0.0,6728195,1.0,46060,2.0
0.0,1193927,1.0,87709,0.0
0.0,4540283,1.0,49293,1.0
0.0,4113741,1.0,57485,0.0
1.0,2356842,1.0,22878,2.0
0.0,4749770,1.0,97616,2.0
1.0,27778,1.0,20983,1.0
0.0,5444008,1.0,90160,0.0
0.0,3409316,1.0,20891,1.0
0.0,3693135,1.0,75845,0.0
0.0,2816067,1.0,30056,2.0
0.0,1977594,1.0,37201,2.0
0.0,2716988,1.0,31184,0.0
1.0,4979627,1.0,93676,1.0
0.0,5698010,1.0,4102,1.0
0.0,5217884,1.0,44710,2.0
0.0,8576812,1.0,12906,2.0
1.0,4436615,1.0,63339,2.0
1.0,27674,1.0,29391,1.0
1.0,4470860,1.0,34708,2.0
1.0,3442205,1.0,36961,2.0
1.0,7277814,1.0,26589,0.0
0.0,3046756,1.0,73527,2.0
1.0,9068242,1.0,3829,0.0
1.0,27385,1.0,95492,2.0
1.0,8063591,1.0,82188,1.0
0.0,2222040,1.0,61346,2.0
1.0,8966620,1.0,15703,1.0
1.0,6322794,1.0,29325,1.0
0.0,9723594,1.0,51955,0.0
0.0,2243658,1.0,7148,2.0
1.0,27069,1.0,7699,0.0
0.0,6473556,1.0,46648,1.0
0.0,1041228,1.0,26063,2.0
1.0,1716256,1.0,81691,1.0
0.0,9230139,1.0,47055,2.0
1.0,3676257,1.0,35887,1.0
0.0,4743598,1.0,9776,1.0
0.0,1434281,1.0,45912,2.0
1.0,8338050,1.0,67115,2.0
0.0,4244141,1.0,39896,2.0
1.0,8140901,1.0,83594,2.0
0.0,6482287,1.0,63740,0.0
0.0,4828629,1.0,66682,1.0
0.0,2750026,1.0,28264,1.0
1.0,1932626,1.0,81019,0.0
1.0,698299,1.0,36637,1.0
1.0,27568,1.0,62888,0.0
1.0,4607411,1.0,83385,2.0
0.0,9322984,1.0,91162,1.0
0.0,9266469,1.0,12587,2.0
1.0,27709,1.0,50802,2.0
1.0,6479488,1.0,86304,1.0
0.0,7023892,1.0,38704,1.0
1.0,9324321,1.0,37600,1.0
1.0,6196289,1.0,50902,1.0
1.0,27369,1.0,45102,1.0
1.0,27369,1.0,14488,1.0
1.0,27027,1.0,44219,1.0
0.0,1675366,1.0,23824,0.0
0.0,5438156,1.0,45655,0.0
0.0,4874872,1.0,9494,2.0
1.0,7367910,1.0,83003,0.0
1.0,27763,1.0,74636,1.0
1.0,27644,1.0,17643,2.0
1.0,27516,1.0,16297,0.0
0.0,2669981,1.0,67502,0.0
1.0,27382,1.0,32475,1.0
0.0,5657047,1.0,43085,0.0
0.0,4411212,1.0,61834,1.0
1.0,7734071,1.0,70322,2.0
1.0,4669177,1.0,46976,0.0
1.0,7579318,1.0,23254,2.0
1.0,27375,1.0,59296,1.0
1.0,4131363,1.0,30879,0.0
1.0,27797,1.0,25153,0.0
0.0,3358983,1.0,32242,0.0
1.0,4632791,1.0,21243,2.0
0.0,9140207,1.0,92967,2.0
1.0,5897958,1.0,73220,0.0
0.0,9767676,1.0,30416,0.0
1.0,27797,1.0,50783,1.0
1.0,5178822,1.0,16466,1.0
1.0,1177311,1.0,62775,2.0
0.0,5123129,1.0,71319,2.0
0.0,5704982,1.0,47796,0.0
1.0,27393,1.0,65854,0.0
1.0,2622164,1.0,961,1.0
0.0,8449354,1.0,27715,2.0
0.0,534544,1.0,95058,1.0
1.0,6243484,1.0,19859,1.0
1.0,6790585,1.0,27134,1.0
1.0,186796,1.0,3137,1.0
1.0,27715,1.0,22731,2.0
1.0,8402847,1.0,78977,2.0
1.0,5862474,1.0,40760,2.0
0.0,5673839,1.0,78560,1.0
0.0,9996488,1.0,47273,0.0
0.0,2631895,1.0,81795,1.0
1.0,5416886,1.0,68797,0.0
1.0,8443497,1.0,47246,1.0
0.0,6736600,1.0,53661,0.0
0.0,7931977,1.0,29711,1.0
1.0,27648,1.0,69757,1.0
1.0,2638400,1.0,57100,0.0
1.0,84424,1.0,76943,2.0
0.0,2608357,1.0,50441,2.0
0.0,8475695,1.0,45535,0.0
0.0,3901217,1.0,35227,1.0
1.0,3460646,1.0,85299,0.0
0.0,1158958,1.0,60621,1.0
1.0,27305,1.0,40757,1.0
1.0,5726944,1.0,9477,0.0
0.0,3823710,1.0,15881,0.0
0.0,8712256,1.0,99784,2.0
1.0,27902,1.0,40428,2.0
0.0,4685242,1.0,52479,1.0
