参数一,参数二,参数三,参数四,参数五
1.0,27612,1.0,2278,13000065
1.0,27372,1.0,1227,13000099
1.0,27762,1.0,2096,13000082
1.0,49318,1.0,6523,13000008
1.0,40563,1.0,3327,13000642
1.0,13031,1.0,633,13000464
1.0,4144,1.0,2350,13000820
0.0,36373,1.0,9546,13000787
1.0,19365,1.0,1633,13000109
1.0,27477,1.0,2091,13000060
1.0,27770,1.0,2427,13000087
0.0,31430,1.0,2788,13000357
0.0,45771,1.0,2586,13000009
0.0,35715,1.0,3361,13000653
1.0,27876,1.0,1522,13000028
1.0,47705,1.0,7218,13000116
0.0,39664,1.0,1098,13000050
1.0,20907,1.0,7378,13000265
1.0,27714,1.0,8434,13000920
0.0,42849,1.0,5282,13000652
0.0,10826,1.0,8742,13000973
1.0,27215,1.0,7950,13000921
1.0,22235,1.0,1111,13000123
0.0,44972,1.0,6411,13000785
1.0,22348,1.0,5304,13000181
1.0,703,1.0,7037,13000383
0.0,49531,1.0,4312,13000380
0.0,27095,1.0,6587,13000206
0.0,29843,1.0,1666,13000390
1.0,27247,1.0,1485,13000070
0.0,48016,1.0,2421,13000771
0.0,11003,1.0,2331,13000791
0.0,49644,1.0,3382,13000732
0.0,31868,1.0,6872,13000403
1.0,31153,1.0,2332,13000712
0.0,16869,1.0,4870,13000719
0.0,49985,1.0,3573,13000031
0.0,28996,1.0,7985,13000729
0.0,42623,1.0,2645,13000796
1.0,27260,1.0,1408,13000018
0.0,19918,1.0,6602,13000004
0.0,28084,1.0,3229,13000940
0.0,13704,1.0,9584,13000013
1.0,8658,1.0,7263,13000721
1.0,27006,1.0,1807,13000038
0.0,31903,1.0,72,13000956
1.0,34483,1.0,3708,13000217
1.0,27035,1.0,1664,13000006
1.0,27157,1.0,8355,13000944
1.0,26108,1.0,179,13000950
0.0,24439,1.0,695,13000542
0.0,4444,1.0,6983,13000496
1.0,37744,1.0,5484,13000063
0.0,31813,1.0,9908,13000464
1.0,44727,1.0,132,13000425
1.0,17249,1.0,4427,13000655
1.0,4777,1.0,9456,13000071
1.0,11625,1.0,1935,13000672
0.0,33783,1.0,4401,13000313
0.0,14919,1.0,2344,13000090
1.0,27870,1.0,2025,13000046
1.0,27402,1.0,1807,13000095
1.0,27455,1.0,1554,13000011
1.0,48658,1.0,2784,13000499
1.0,27427,1.0,2011,13000000
0.0,24290,1.0,9320,13000994
1.0,26094,1.0,6058,13000962
0.0,5316,1.0,3289,13000707
1.0,32523,1.0,6020,13000127
1.0,27146,1.0,1438,13000085
1.0,29669,1.0,3842,13000108
1.0,30924,1.0,2472,13000498
0.0,26480,1.0,617,13000960
0.0,35405,1.0,6589,13000587
1.0,25401,1.0,641,13000623
1.0,27997,1.0,2337,13000083
1.0,5742,1.0,7098,13000100
1.0,26609,1.0,1866,13000998
1.0,46559,1.0,112,13000309
1.0,27052,1.0,1307,13000040
0.0,37611,1.0,541,13000193
0.0,35380,1.0,8047,13000575
0.0,4351,1.0,5292,13000338
0.0,13671,1.0,154,13000964
1.0,7588,1.0,1627,13000740
1.0,40056,1.0,6869,13000685
0.0,21038,1.0,3401,13000933
1.0,27581,1.0,1274,13000058
1.0,14177,1.0,4826,13000876
1.0,6969,1.0,1067,13000350
1.0,43995,1.0,1790,13000938
1.0,27809,1.0,1948,13000036
0.0,18131,1.0,8613,13000211
0.0,36671,1.0,4754,13000903
0.0,32237,1.0,8587,13000747
0.0,43634,1.0,6576,13000861
0.0,20473,1.0,5602,13000772
1.0,27989,1.0,1891,13000027
0.0,15605,1.0,7337,13000274
1.0,27881,1.0,8792,13000921
1.0,27308,1.0,1850,13000095
1.0,27323,1.0,8788,13000955
0.0,20523,1.0,9599,13000385
1.0,33789,1.0,3504,13000021
1.0,27478,1.0,8148,13000934
1.0,12701,1.0,9994,13000305
0.0,5935,1.0,1111,13000995
1.0,41907,1.0,9190,13000959
1.0,27126,1.0,2116,13000042
0.0,18578,1.0,3822,13000045
1.0,9451,1.0,6582,13000618
1.0,14208,1.0,8031,13000374
0.0,8911,1.0,2569,13000443
1.0,47923,1.0,3679,13000930
0.0,47479,1.0,8444,13000035
1.0,27391,1.0,8809,13000949
0.0,19379,1.0,3896,13000692
1.0,24120,1.0,5143,13000461
0.0,48531,1.0,1277,13000890
1.0,5295,1.0,264,13000275
1.0,30854,1.0,7920,13000994
0.0,5066,1.0,7356,13000455
0.0,4178,1.0,5282,13000754
1.0,26296,1.0,4329,13000295
1.0,8455,1.0,2405,13000136
0.0,30883,1.0,6695,13000199
1.0,43941,1.0,8530,13000759
1.0,27840,1.0,7946,13000925
1.0,1692,1.0,8163,13000140
1.0,27433,1.0,1322,13000011
1.0,27135,1.0,1147,13000067
0.0,45833,1.0,8334,13000451
1.0,796,1.0,3871,13000517
1.0,35956,1.0,8211,13000310
1.0,33446,1.0,4732,13000192
0.0,31208,1.0,9492,13000174
0.0,47977,1.0,6853,13000365
1.0,39247,1.0,1389,13000325
0.0,42384,1.0,2575,13000007
1.0,27752,1.0,1213,13000015
1.0,16366,1.0,4312,13000382
0.0,37494,1.0,6523,13000181
1.0,18625,1.0,7392,13000014
1.0,20050,1.0,9230,13000601
1.0,31316,1.0,1178,13000564
1.0,5880,1.0,5084,13000882
0.0,22416,1.0,2290,13000987
1.0,25555,1.0,6857,13000443
1.0,27150,1.0,2000,13000099
0.0,22411,1.0,7745,13000705
1.0,11984,1.0,450,13000237
1.0,27031,1.0,7666,13000927
0.0,28223,1.0,7336,13000996
1.0,34640,1.0,7794,13000419
0.0,42221,1.0,6713,13000109
1.0,25908,1.0,6776,13000988
1.0,27856,1.0,1341,13000022
0.0,37454,1.0,7515,13000241
0.0,26474,1.0,2513,13000042
1.0,27122,1.0,6097,13000609
1.0,18434,1.0,6172,13000588
0.0,15559,1.0,5059,13000473
