参数一,参数二,参数三,参数四,参数五
1.0,761744,1.0,1491,1.0
1.0,8008100,1.0,2449,0.0
1.0,7486190,1.0,6371,1.0
1.0,9948221,1.0,3226,1.0
1.0,27609,1.0,3375,1.0
1.0,27803,1.0,232,1.0
1.0,3296851,1.0,4345,1.0
1.0,8613923,1.0,267,2.0
0.0,2428601,1.0,6141,2.0
1.0,27499,1.0,245,0.0
1.0,27880,1.0,5977,1.0
0.0,5874874,1.0,3111,1.0
1.0,27898,1.0,4934,0.0
0.0,8725506,1.0,1082,0.0
1.0,27997,1.0,700,1.0
0.0,7419771,1.0,8412,2.0
1.0,27528,1.0,826,1.0
1.0,27679,1.0,8339,2.0
0.0,2006833,1.0,8422,1.0
1.0,27842,1.0,2060,1.0
0.0,4270576,1.0,8346,1.0
1.0,27575,1.0,2658,1.0
0.0,9215482,1.0,1675,2.0
1.0,27990,1.0,1020,1.0
1.0,8785411,1.0,45,2.0
1.0,2307207,1.0,7522,1.0
0.0,1913038,1.0,5606,1.0
1.0,7248010,1.0,3620,0.0
0.0,3608594,1.0,7263,0.0
1.0,9057649,1.0,4580,2.0
1.0,27518,1.0,1458,1.0
0.0,1471974,1.0,7465,0.0
0.0,1642751,1.0,8034,0.0
0.0,6055618,1.0,7418,1.0
0.0,8990843,1.0,9077,1.0
0.0,634714,1.0,8790,0.0
0.0,2768867,1.0,7029,2.0
1.0,27471,1.0,5539,0.0
1.0,9033381,1.0,430,1.0
1.0,2304121,1.0,5054,0.0
1.0,7325053,1.0,4008,0.0
0.0,8227640,1.0,5835,0.0
1.0,27268,1.0,5331,1.0
1.0,3951639,1.0,7525,0.0
1.0,7649008,1.0,4550,0.0
1.0,8823937,1.0,5962,0.0
1.0,3919071,1.0,3381,0.0
1.0,27225,1.0,1005,2.0
1.0,27179,1.0,3401,0.0
0.0,2774995,1.0,8318,1.0
1.0,2668427,1.0,732,1.0
1.0,6086804,1.0,6063,1.0
0.0,4808415,1.0,9474,0.0
1.0,8592991,1.0,1984,1.0
1.0,27672,1.0,7818,1.0
1.0,9598193,1.0,1648,1.0
0.0,5621608,1.0,6297,2.0
0.0,9551354,1.0,543,1.0
1.0,27053,1.0,2583,1.0
1.0,8884631,1.0,4015,1.0
1.0,27648,1.0,4662,1.0
1.0,4231506,1.0,4232,1.0
1.0,4562248,1.0,588,2.0
0.0,4785524,1.0,2292,0.0
1.0,1821757,1.0,8199,2.0
1.0,5883921,1.0,1928,0.0
1.0,1260598,1.0,3673,1.0
1.0,1336031,1.0,8981,1.0
1.0,8878504,1.0,5071,2.0
1.0,5761077,1.0,8521,1.0
1.0,27802,1.0,8602,0.0
1.0,4244741,1.0,2128,1.0
1.0,3875584,1.0,9086,2.0
1.0,649989,1.0,5168,0.0
0.0,3469292,1.0,1018,2.0
1.0,4114360,1.0,3332,2.0
1.0,2302996,1.0,916,1.0
0.0,7069553,1.0,22,2.0
1.0,27169,1.0,6485,1.0
0.0,9044025,1.0,7745,0.0
1.0,5048540,1.0,6089,0.0
0.0,8763239,1.0,7744,0.0
0.0,8148588,1.0,9329,2.0
0.0,3729009,1.0,2836,1.0
0.0,2395318,1.0,879,0.0
0.0,9439977,1.0,7244,2.0
1.0,27669,1.0,4814,0.0
1.0,9560997,1.0,5596,1.0
1.0,5662268,1.0,4936,0.0
1.0,27024,1.0,8870,0.0
1.0,27402,1.0,7735,2.0
1.0,27473,1.0,1717,2.0
1.0,27956,1.0,6573,2.0
0.0,6081896,1.0,8238,1.0
1.0,2894207,1.0,9279,1.0
1.0,27300,1.0,8749,0.0
0.0,2538192,1.0,252,1.0
0.0,6077511,1.0,8924,1.0
1.0,4217572,1.0,8747,1.0
0.0,7252042,1.0,5891,0.0
1.0,7462289,1.0,9572,2.0
1.0,27930,1.0,330,0.0
1.0,8275033,1.0,8322,0.0
0.0,1139474,1.0,3446,1.0
1.0,9491801,1.0,3258,1.0
1.0,195143,1.0,3139,2.0
1.0,1094053,1.0,8594,2.0
0.0,8078002,1.0,692,2.0
1.0,27374,1.0,947,2.0
1.0,9785589,1.0,2098,2.0
1.0,27666,1.0,8575,1.0
1.0,2610351,1.0,5324,0.0
1.0,4584523,1.0,3283,0.0
1.0,27531,1.0,6027,1.0
1.0,1256662,1.0,6862,0.0
1.0,27445,1.0,7316,1.0
1.0,27638,1.0,4920,2.0
0.0,2995950,1.0,6123,0.0
0.0,4644918,1.0,7998,0.0
1.0,1762421,1.0,1322,0.0
0.0,2775657,1.0,1308,1.0
1.0,5525497,1.0,7127,1.0
0.0,8749190,1.0,1016,1.0
0.0,7993748,1.0,6837,0.0
1.0,27001,1.0,6559,1.0
1.0,8771920,1.0,7793,2.0
0.0,5999536,1.0,652,2.0
0.0,2646288,1.0,9161,2.0
0.0,1571,1.0,9862,1.0
1.0,7721221,1.0,3811,0.0
1.0,27994,1.0,898,0.0
1.0,27581,1.0,3014,1.0
1.0,27398,1.0,6367,2.0
1.0,27448,1.0,8585,0.0
1.0,27085,1.0,690,2.0
0.0,3854877,1.0,1870,0.0
1.0,872192,1.0,2847,2.0
1.0,6939886,1.0,6254,2.0
1.0,27743,1.0,1644,2.0
1.0,4560409,1.0,2602,2.0
1.0,2246839,1.0,3808,1.0
0.0,6450858,1.0,6023,1.0
1.0,27506,1.0,9796,2.0
1.0,8150290,1.0,3296,1.0
1.0,2999873,1.0,9544,0.0
0.0,3450060,1.0,2243,2.0
1.0,6009119,1.0,2689,2.0
1.0,8071942,1.0,3611,1.0
0.0,2520738,1.0,5637,0.0
0.0,9636166,1.0,3020,2.0
1.0,2417030,1.0,6005,2.0
1.0,27702,1.0,8383,1.0
1.0,1299284,1.0,5491,0.0
1.0,3781234,1.0,2979,0.0
1.0,27638,1.0,5956,1.0
1.0,27445,1.0,3404,1.0
0.0,1516523,1.0,9315,2.0
1.0,1465677,1.0,8104,2.0
1.0,3487585,1.0,5339,1.0
0.0,7332860,1.0,5639,1.0
0.0,3367579,1.0,5497,2.0
0.0,8517146,1.0,7292,0.0
0.0,8846404,1.0,2101,2.0
0.0,5140945,1.0,5120,2.0
1.0,7362466,1.0,5605,1.0
0.0,7797107,1.0,2166,0.0
1.0,27690,1.0,9803,2.0
1.0,9490135,1.0,8159,0.0
0.0,2311744,1.0,8230,2.0
1.0,638353,1.0,1866,1.0
1.0,4826260,1.0,6615,2.0
0.0,8120993,1.0,2820,0.0
1.0,1968824,1.0,7596,1.0
1.0,1438312,1.0,10000,1.0
1.0,27847,1.0,1267,0.0
1.0,27274,1.0,1281,0.0
0.0,8591752,1.0,1063,2.0
1.0,5587732,1.0,5582,2.0
0.0,2131836,1.0,6616,1.0
1.0,27505,1.0,9702,2.0
1.0,3485389,1.0,9846,2.0
1.0,9770643,1.0,266,1.0
1.0,6587492,1.0,4333,0.0
1.0,239239,1.0,8655,1.0
0.0,2515456,1.0,6802,1.0
1.0,27654,1.0,7171,1.0
1.0,7544448,1.0,7493,2.0
1.0,1408928,1.0,6451,0.0
0.0,2404611,1.0,520,0.0
0.0,9848020,1.0,8481,2.0
0.0,3501526,1.0,2842,1.0
1.0,3736562,1.0,8673,0.0
1.0,27012,1.0,3796,1.0
0.0,8126893,1.0,6553,0.0
1.0,27538,1.0,17,2.0
1.0,27617,1.0,935,0.0
1.0,27053,1.0,620,2.0
0.0,7178532,1.0,5250,1.0
1.0,7453343,1.0,9531,0.0
1.0,4118954,1.0,9460,0.0
1.0,410200,1.0,7569,2.0
0.0,7618605,1.0,4469,1.0
1.0,2782780,1.0,5191,1.0
0.0,4692194,1.0,9493,2.0
0.0,8281861,1.0,6250,1.0
1.0,829495,1.0,4784,1.0
0.0,355,1.0,2484,2.0
1.0,27378,1.0,8094,1.0
1.0,2724154,1.0,9939,0.0
0.0,8750575,1.0,6556,0.0
1.0,762635,1.0,6151,0.0
1.0,8262443,1.0,5016,1.0
1.0,7239961,1.0,194,0.0
0.0,5467075,1.0,2538,1.0
1.0,8076372,1.0,6064,1.0
0.0,8711121,1.0,7927,1.0
0.0,7340891,1.0,1265,1.0
1.0,27590,1.0,8506,1.0
0.0,6552814,1.0,2542,0.0
1.0,27989,1.0,9646,1.0
1.0,8282255,1.0,2771,2.0
1.0,27584,1.0,6702,2.0
1.0,7422873,1.0,1553,2.0
0.0,5219814,1.0,5068,0.0
1.0,27051,1.0,3381,2.0
1.0,27863,1.0,721,0.0
0.0,5272016,1.0,5526,0.0
1.0,27798,1.0,3596,2.0
1.0,817607,1.0,7431,2.0
1.0,169442,1.0,6106,2.0
1.0,27164,1.0,1569,1.0
0.0,4661696,1.0,9441,1.0
1.0,27305,1.0,3465,1.0
0.0,9044684,1.0,5186,2.0
1.0,27039,1.0,1381,1.0
0.0,3942016,1.0,9611,2.0
1.0,4403670,1.0,9215,0.0
0.0,3900423,1.0,6524,1.0
0.0,3508637,1.0,8275,2.0
1.0,1420989,1.0,7120,2.0
0.0,5718337,1.0,9164,0.0
0.0,7233686,1.0,4652,2.0
0.0,5274848,1.0,6209,0.0
1.0,3070751,1.0,3484,1.0
1.0,1138534,1.0,5183,1.0
1.0,27347,1.0,8581,2.0
0.0,7759458,1.0,1644,2.0
0.0,8591999,1.0,4187,2.0
1.0,6972859,1.0,2054,0.0
1.0,7209395,1.0,1367,0.0
1.0,27270,1.0,8121,1.0
1.0,27478,1.0,2759,1.0
1.0,1988041,1.0,3035,0.0
0.0,9179401,1.0,768,0.0
1.0,2662285,1.0,4383,1.0
1.0,27169,1.0,9231,2.0
1.0,8875509,1.0,7318,1.0
1.0,27722,1.0,8984,0.0
1.0,6703721,1.0,9956,1.0
1.0,124627,1.0,7461,2.0
0.0,890292,1.0,2226,0.0
1.0,5978282,1.0,3759,1.0
1.0,27119,1.0,5331,1.0
1.0,5411059,1.0,6799,2.0
0.0,8654506,1.0,5157,0.0
1.0,27724,1.0,1265,1.0
1.0,7942797,1.0,5368,0.0
1.0,6052877,1.0,9950,0.0
0.0,6914206,1.0,5721,0.0
1.0,5243988,1.0,6544,0.0
1.0,6185710,1.0,9195,0.0
1.0,7871502,1.0,6323,2.0
1.0,7810030,1.0,9807,0.0
1.0,27803,1.0,6116,1.0
1.0,27501,1.0,5319,0.0
1.0,581343,1.0,2777,2.0
1.0,5921811,1.0,297,1.0
1.0,27515,1.0,6509,2.0
1.0,27561,1.0,5456,1.0
1.0,9482149,1.0,3415,0.0
1.0,27710,1.0,8543,2.0
1.0,27871,1.0,3687,1.0
1.0,27660,1.0,2067,0.0
0.0,2203208,1.0,775,2.0
1.0,27447,1.0,6705,0.0
0.0,5549708,1.0,5694,1.0
0.0,1468374,1.0,8286,0.0
1.0,2920536,1.0,147,1.0
1.0,3469553,1.0,9625,0.0
0.0,4081973,1.0,5273,2.0
0.0,3873603,1.0,4393,1.0
1.0,9103327,1.0,3558,1.0
0.0,1109526,1.0,3433,0.0
0.0,8717044,1.0,2768,1.0
0.0,8979729,1.0,8425,2.0
1.0,27438,1.0,3710,1.0
1.0,27001,1.0,4009,2.0
0.0,7139867,1.0,5863,0.0
0.0,4025399,1.0,1639,1.0
1.0,430647,1.0,5113,0.0
1.0,27842,1.0,9856,2.0
0.0,6841897,1.0,1979,1.0
1.0,5746084,1.0,1115,2.0
1.0,3768724,1.0,4386,1.0
0.0,3413423,1.0,7836,1.0
1.0,1714469,1.0,6064,2.0
1.0,27153,1.0,1766,1.0
1.0,8425823,1.0,1800,2.0
0.0,1636051,1.0,6251,1.0
0.0,9473041,1.0,2197,1.0
1.0,2214112,1.0,5362,2.0
1.0,1939382,1.0,2227,2.0
1.0,720034,1.0,3440,1.0
1.0,621074,1.0,3586,2.0
0.0,3574962,1.0,6663,1.0
0.0,2374420,1.0,1922,0.0
1.0,2984559,1.0,3370,2.0
0.0,4359505,1.0,4894,2.0
1.0,27776,1.0,739,2.0
0.0,7503377,1.0,5885,0.0
1.0,8631567,1.0,8195,1.0
1.0,27425,1.0,1964,0.0
1.0,8524941,1.0,3932,2.0
0.0,3222557,1.0,9221,0.0
1.0,9630148,1.0,2003,1.0
1.0,1479527,1.0,6403,0.0
1.0,8062962,1.0,4736,1.0
0.0,5343770,1.0,9405,1.0
1.0,4284161,1.0,4710,0.0
0.0,9842480,1.0,6339,2.0
0.0,4699828,1.0,3594,0.0
1.0,6039054,1.0,7956,1.0
0.0,6565990,1.0,7293,1.0
0.0,5287839,1.0,8077,2.0
1.0,27553,1.0,3482,1.0
0.0,4101413,1.0,114,2.0
1.0,442760,1.0,1781,1.0
1.0,27424,1.0,3898,1.0
1.0,6974856,1.0,5576,2.0
1.0,4128786,1.0,9606,2.0
0.0,7343350,1.0,286,2.0
0.0,5681553,1.0,4104,0.0
1.0,1758364,1.0,5448,0.0
0.0,9770304,1.0,1587,2.0
0.0,5355679,1.0,6019,2.0
1.0,27130,1.0,4505,1.0
0.0,7250357,1.0,5259,2.0
0.0,2979180,1.0,8887,2.0
1.0,27618,1.0,2751,1.0
0.0,5872416,1.0,2667,0.0
0.0,5201328,1.0,9476,1.0
1.0,1474942,1.0,8785,0.0
0.0,8440890,1.0,1749,2.0
1.0,7104261,1.0,6496,0.0
0.0,988827,1.0,550,1.0
0.0,2834634,1.0,4652,2.0
0.0,374972,1.0,1862,0.0
0.0,5810936,1.0,4894,2.0
0.0,7579807,1.0,8948,2.0
0.0,4072664,1.0,8684,0.0
1.0,8966823,1.0,3169,0.0
0.0,3014301,1.0,3132,1.0
0.0,2151347,1.0,2777,0.0
0.0,319935,1.0,4744,1.0
0.0,4868937,1.0,5811,1.0
1.0,6039697,1.0,1313,2.0
1.0,27014,1.0,4284,2.0
1.0,878926,1.0,446,2.0
1.0,27907,1.0,188,2.0
0.0,4906883,1.0,9306,1.0
1.0,27047,1.0,7803,2.0
1.0,27510,1.0,857,2.0
1.0,5087332,1.0,8922,0.0
0.0,2354531,1.0,8275,2.0
0.0,1789835,1.0,7519,1.0
1.0,7433719,1.0,7165,2.0
1.0,27042,1.0,6182,1.0
0.0,7373803,1.0,6659,1.0
0.0,7379607,1.0,2028,0.0
1.0,6454096,1.0,8037,2.0
1.0,27933,1.0,2941,0.0
1.0,27779,1.0,9350,1.0
1.0,27525,1.0,7066,1.0
0.0,5577033,1.0,8777,0.0
0.0,6552746,1.0,4786,0.0
1.0,27103,1.0,4953,0.0
1.0,27373,1.0,486,1.0
1.0,5823834,1.0,3870,2.0
1.0,27324,1.0,9535,0.0
1.0,582076,1.0,8258,2.0
0.0,1062276,1.0,6607,0.0
0.0,5721703,1.0,7851,2.0
0.0,1668474,1.0,3839,1.0
0.0,9227966,1.0,5924,2.0
1.0,27391,1.0,8900,1.0
1.0,27340,1.0,2451,1.0
1.0,27358,1.0,2965,1.0
0.0,4165862,1.0,1910,1.0
0.0,7622559,1.0,8667,1.0
0.0,3372645,1.0,6146,0.0
1.0,27871,1.0,3744,0.0
1.0,27501,1.0,9591,1.0
1.0,5911075,1.0,874,1.0
0.0,9463158,1.0,1189,2.0
0.0,8579572,1.0,6746,1.0
1.0,3573703,1.0,1684,2.0
1.0,27533,1.0,5863,0.0
0.0,5485342,1.0,761,0.0
1.0,27776,1.0,7444,2.0
1.0,5181134,1.0,3555,1.0
1.0,27796,1.0,2734,2.0
0.0,7640108,1.0,3990,2.0
1.0,1937660,1.0,8032,1.0
1.0,27254,1.0,8021,0.0
0.0,4432602,1.0,692,0.0
1.0,27406,1.0,9588,2.0
0.0,9410497,1.0,9911,0.0
1.0,9986740,1.0,3483,1.0
0.0,8640097,1.0,8968,0.0
1.0,27707,1.0,7819,1.0
0.0,2526664,1.0,5548,1.0
0.0,7702043,1.0,8606,1.0
0.0,8761276,1.0,5578,0.0
0.0,9746723,1.0,2810,0.0
0.0,9722608,1.0,9386,1.0
1.0,815124,1.0,8109,2.0
0.0,6145006,1.0,9802,0.0
1.0,9695258,1.0,8902,0.0
0.0,3050413,1.0,3723,2.0
1.0,27880,1.0,515,1.0
0.0,7356169,1.0,5742,2.0
1.0,8888310,1.0,9018,0.0
1.0,27471,1.0,7366,1.0
1.0,5758187,1.0,4235,1.0
0.0,8017397,1.0,1802,2.0
0.0,1252636,1.0,6420,0.0
1.0,27634,1.0,5543,1.0
0.0,2176093,1.0,160,1.0
1.0,27982,1.0,8710,1.0
1.0,27819,1.0,3302,0.0
0.0,8857368,1.0,5100,1.0
1.0,4208926,1.0,5822,0.0
1.0,7394309,1.0,6743,0.0
1.0,27337,1.0,4745,2.0
1.0,2059904,1.0,5638,2.0
0.0,8075415,1.0,2041,0.0
0.0,3861683,1.0,5163,2.0
1.0,3847475,1.0,9650,2.0
1.0,27098,1.0,3218,0.0
1.0,4226761,1.0,661,2.0
0.0,8999316,1.0,3584,1.0
0.0,5777991,1.0,4228,1.0
1.0,8828810,1.0,5041,0.0
0.0,2280684,1.0,6379,0.0
1.0,3626330,1.0,2005,0.0
1.0,27050,1.0,4594,1.0
1.0,27569,1.0,1121,0.0
1.0,27414,1.0,9765,1.0
1.0,7682326,1.0,5886,2.0
0.0,706078,1.0,5115,1.0
1.0,8618339,1.0,6915,1.0
0.0,1190984,1.0,621,0.0
1.0,27609,1.0,7951,0.0
1.0,27109,1.0,4903,2.0
1.0,27791,1.0,9206,1.0
1.0,7409698,1.0,644,1.0
0.0,228069,1.0,7173,1.0
1.0,27077,1.0,3806,1.0
1.0,8256725,1.0,9831,0.0
1.0,7985821,1.0,4231,2.0
0.0,8546560,1.0,9526,2.0
1.0,6651179,1.0,8503,2.0
1.0,27025,1.0,7395,0.0
0.0,5757612,1.0,6641,1.0
0.0,381213,1.0,4181,1.0
1.0,7430534,1.0,9012,2.0
1.0,27103,1.0,603,0.0
0.0,7040462,1.0,4352,2.0
0.0,9756776,1.0,4358,2.0
1.0,619175,1.0,601,2.0
1.0,811037,1.0,6719,1.0
0.0,2188722,1.0,8017,2.0
1.0,27672,1.0,8065,2.0
1.0,865283,1.0,6055,0.0
1.0,4758637,1.0,1575,1.0
1.0,27666,1.0,2320,0.0
1.0,27119,1.0,6797,1.0
1.0,27516,1.0,163,1.0
0.0,9173157,1.0,8273,0.0
0.0,5692787,1.0,1207,0.0
0.0,1047891,1.0,6729,1.0
0.0,4558064,1.0,2277,0.0
1.0,27900,1.0,379,1.0
0.0,1730923,1.0,4688,0.0
1.0,3288095,1.0,2900,0.0
1.0,4528853,1.0,2005,1.0
0.0,8383935,1.0,555,1.0
1.0,9807957,1.0,5788,1.0
0.0,3941757,1.0,1576,1.0
1.0,4186862,1.0,6194,1.0
0.0,1421127,1.0,4824,0.0
1.0,520641,1.0,3885,1.0
1.0,171722,1.0,4752,0.0
1.0,27181,1.0,3046,2.0
0.0,6933463,1.0,3802,1.0
0.0,844200,1.0,5063,0.0
1.0,7663816,1.0,7196,0.0
0.0,2317393,1.0,2779,0.0
1.0,27884,1.0,9685,1.0
1.0,27792,1.0,7268,1.0
1.0,27744,1.0,6626,0.0
1.0,4951730,1.0,7549,1.0
0.0,3349148,1.0,2919,0.0
1.0,6040357,1.0,7913,2.0
1.0,4610521,1.0,7228,2.0
1.0,5152907,1.0,3532,2.0
1.0,1693658,1.0,353,1.0
1.0,2330383,1.0,8842,2.0
1.0,4469250,1.0,6953,2.0
0.0,2782223,1.0,4231,0.0
0.0,2530460,1.0,3714,1.0
0.0,3520568,1.0,4289,0.0
1.0,27605,1.0,3053,1.0
1.0,1007425,1.0,5190,2.0
1.0,1314499,1.0,4562,2.0
0.0,8241348,1.0,9752,0.0
0.0,7979105,1.0,8949,0.0
0.0,944404,1.0,3954,2.0
0.0,9493317,1.0,2912,0.0
1.0,27681,1.0,275,1.0
1.0,8177957,1.0,2234,2.0
1.0,2126737,1.0,8087,2.0
1.0,5216423,1.0,3710,2.0
1.0,113469,1.0,985,0.0
1.0,5341710,1.0,950,2.0
1.0,9792483,1.0,2360,0.0
1.0,7049507,1.0,4849,1.0
1.0,1521309,1.0,731,0.0
0.0,11408,1.0,2839,2.0
1.0,550953,1.0,5496,0.0
0.0,5944378,1.0,9082,2.0
0.0,5638420,1.0,7755,0.0
1.0,218066,1.0,9872,2.0
1.0,3921254,1.0,1021,2.0
1.0,4094623,1.0,9716,1.0
0.0,7453898,1.0,6908,0.0
0.0,1076485,1.0,7995,2.0
0.0,2596087,1.0,9952,1.0
1.0,6601722,1.0,3303,0.0
1.0,3880785,1.0,6316,1.0
1.0,5193225,1.0,7395,1.0
1.0,27549,1.0,275,1.0
1.0,27146,1.0,202,0.0
1.0,27109,1.0,1517,2.0
0.0,4410766,1.0,7831,2.0
1.0,27062,1.0,5905,2.0
0.0,5712401,1.0,7986,0.0
0.0,6411093,1.0,6769,0.0
1.0,27617,1.0,4496,0.0
1.0,3948256,1.0,7059,1.0
1.0,27593,1.0,7112,0.0
1.0,27468,1.0,9891,2.0
1.0,9071872,1.0,9200,1.0
1.0,8053579,1.0,8475,1.0
1.0,27768,1.0,5524,1.0
0.0,9811198,1.0,9217,2.0
0.0,4237067,1.0,3893,2.0
0.0,7222114,1.0,1114,2.0
0.0,9572460,1.0,3989,0.0
0.0,9938779,1.0,5175,1.0
0.0,204450,1.0,4710,2.0
1.0,27962,1.0,7807,1.0
0.0,8697893,1.0,5671,0.0
1.0,27379,1.0,2885,0.0
1.0,5062700,1.0,2188,0.0
0.0,3209242,1.0,2649,2.0
1.0,2660640,1.0,3654,1.0
1.0,27305,1.0,2396,1.0
0.0,2139554,1.0,139,2.0
1.0,27722,1.0,9402,2.0
1.0,5579634,1.0,1587,2.0
1.0,27803,1.0,8686,2.0
1.0,27743,1.0,3156,1.0
1.0,7721101,1.0,6212,0.0
1.0,7802771,1.0,6313,0.0
1.0,6627967,1.0,9442,2.0
1.0,4600731,1.0,9903,0.0
0.0,2915818,1.0,5832,0.0
1.0,7721040,1.0,7884,2.0
1.0,27628,1.0,1432,1.0
0.0,2994029,1.0,7180,1.0
1.0,233865,1.0,6148,0.0
1.0,27334,1.0,2807,2.0
0.0,2814805,1.0,1526,2.0
1.0,8790829,1.0,522,1.0
1.0,27491,1.0,5210,1.0
0.0,3535981,1.0,3830,1.0
1.0,389269,1.0,4159,2.0
0.0,3592418,1.0,6075,2.0
1.0,27674,1.0,7885,0.0
1.0,27338,1.0,8223,1.0
0.0,8130836,1.0,3587,2.0
1.0,27688,1.0,4793,1.0
1.0,8405397,1.0,2386,0.0
1.0,5247797,1.0,5842,2.0
0.0,5478384,1.0,502,1.0
1.0,5214740,1.0,338,1.0
1.0,27385,1.0,529,1.0
1.0,8913768,1.0,524,0.0
1.0,27450,1.0,2077,1.0
1.0,3628596,1.0,5692,1.0
1.0,27217,1.0,3511,1.0
1.0,27840,1.0,7844,1.0
1.0,63080,1.0,801,2.0
1.0,27425,1.0,951,1.0
1.0,27410,1.0,2946,0.0
1.0,27134,1.0,7782,1.0
1.0,27907,1.0,4493,0.0
1.0,27351,1.0,5144,1.0
1.0,6443979,1.0,5494,2.0
1.0,27114,1.0,8120,0.0
1.0,27677,1.0,191,1.0
1.0,27987,1.0,2363,0.0
0.0,3563806,1.0,7147,1.0
1.0,198281,1.0,6392,2.0
1.0,27940,1.0,4483,1.0
0.0,1758612,1.0,1033,0.0
0.0,7544771,1.0,3201,0.0
1.0,7253337,1.0,9408,2.0
1.0,7336790,1.0,2477,2.0
0.0,9488045,1.0,1493,2.0
0.0,2420979,1.0,1968,0.0
1.0,9206329,1.0,1357,2.0
0.0,4337488,1.0,7692,2.0
1.0,27845,1.0,849,1.0
1.0,2696301,1.0,2072,2.0
1.0,502176,1.0,2183,2.0
1.0,9334205,1.0,2743,0.0
1.0,27542,1.0,5088,0.0
1.0,27615,1.0,5299,0.0
1.0,27546,1.0,3527,1.0
1.0,5918735,1.0,2178,1.0
1.0,3172109,1.0,5016,0.0
1.0,7350995,1.0,644,0.0
1.0,6735124,1.0,6900,0.0
1.0,27359,1.0,4963,0.0
1.0,2687448,1.0,9852,2.0
0.0,6774691,1.0,6847,1.0
1.0,3022697,1.0,1879,1.0
1.0,8070180,1.0,6632,1.0
1.0,7261549,1.0,3328,0.0
1.0,27949,1.0,5485,0.0
1.0,27474,1.0,1866,2.0
1.0,27221,1.0,2546,1.0
1.0,5757930,1.0,454,1.0
1.0,27154,1.0,2456,1.0
1.0,3880689,1.0,9105,0.0
1.0,27604,1.0,3239,0.0
0.0,7627528,1.0,375,1.0
1.0,27953,1.0,8716,0.0
1.0,27725,1.0,6541,2.0
0.0,4276411,1.0,2966,2.0
0.0,3747981,1.0,7020,0.0
1.0,6668930,1.0,5593,1.0
1.0,5618292,1.0,3503,1.0
1.0,3677084,1.0,1182,1.0
0.0,5450025,1.0,2580,0.0
1.0,4135701,1.0,7471,1.0
1.0,3581371,1.0,8497,0.0
1.0,27968,1.0,7934,1.0
1.0,2384159,1.0,1709,0.0
0.0,4448155,1.0,5148,0.0
1.0,2870451,1.0,3335,2.0
0.0,7122042,1.0,8635,2.0
0.0,7021669,1.0,6632,2.0
1.0,5118163,1.0,7853,1.0
1.0,27584,1.0,2292,0.0
1.0,616882,1.0,6206,2.0
0.0,8014708,1.0,8596,1.0
1.0,27858,1.0,158,2.0
1.0,9515496,1.0,3759,2.0
1.0,27199,1.0,8622,2.0
0.0,3757139,1.0,3096,1.0
1.0,4148148,1.0,6218,2.0
