参数一,参数二,参数三,参数四,参数五
0.0,3702618,1.0,3316,1.0
1.0,410509,1.0,6352,0.0
1.0,236965,1.0,7362,2.0
1.0,27011,1.0,3581,1.0
1.0,1957590,1.0,3240,1.0
0.0,4507046,1.0,7762,2.0
1.0,3755280,1.0,791,1.0
0.0,2966462,1.0,5842,0.0
0.0,63117,1.0,8757,2.0
0.0,6750875,1.0,8547,0.0
1.0,1500409,1.0,854,2.0
1.0,7713689,1.0,9978,1.0
1.0,1529597,1.0,5046,2.0
0.0,16956,1.0,4876,1.0
1.0,2275201,1.0,9583,0.0
0.0,8826312,1.0,1984,1.0
1.0,9340014,1.0,1435,2.0
1.0,4883392,1.0,2061,1.0
0.0,7042916,1.0,7908,0.0
1.0,9985241,1.0,6059,1.0
0.0,2884053,1.0,2932,1.0
1.0,27591,1.0,9364,1.0
1.0,27173,1.0,6178,1.0
1.0,5292588,1.0,8672,1.0
1.0,6931238,1.0,5045,2.0
1.0,3482147,1.0,4199,2.0
1.0,27401,1.0,3437,1.0
1.0,2146667,1.0,9905,0.0
0.0,6858922,1.0,5925,0.0
1.0,5174767,1.0,6030,2.0
1.0,27132,1.0,4410,2.0
1.0,590465,1.0,8030,2.0
1.0,27008,1.0,6018,2.0
1.0,629482,1.0,3643,0.0
1.0,6470179,1.0,7427,2.0
1.0,1992275,1.0,7930,2.0
0.0,350739,1.0,6664,0.0
0.0,8218071,1.0,1554,1.0
1.0,9436333,1.0,3364,1.0
1.0,36972,1.0,219,2.0
0.0,848720,1.0,4411,0.0
0.0,4741638,1.0,2039,0.0
0.0,1429025,1.0,4026,0.0
1.0,4551610,1.0,8588,1.0
0.0,894005,1.0,1118,0.0
1.0,2616376,1.0,380,2.0
1.0,27627,1.0,8192,1.0
1.0,8519055,1.0,6583,2.0
1.0,7788041,1.0,139,1.0
1.0,27538,1.0,2890,1.0
1.0,9304471,1.0,6416,1.0
1.0,7886378,1.0,5761,2.0
0.0,6915633,1.0,4901,0.0
1.0,7969293,1.0,7349,1.0
0.0,52459,1.0,7432,2.0
0.0,2675883,1.0,8616,2.0
0.0,759107,1.0,3193,0.0
0.0,5941060,1.0,4818,0.0
1.0,27648,1.0,1548,1.0
1.0,27858,1.0,4930,1.0
1.0,27872,1.0,5087,2.0
0.0,7763688,1.0,2628,1.0
0.0,5834680,1.0,426,2.0
1.0,4552172,1.0,7236,0.0
1.0,6901441,1.0,1586,0.0
0.0,4552461,1.0,1552,1.0
1.0,27869,1.0,7062,1.0
1.0,7908544,1.0,4044,0.0
1.0,2334779,1.0,7918,1.0
0.0,1424424,1.0,1559,2.0
0.0,9866253,1.0,7456,0.0
0.0,4875316,1.0,1608,2.0
1.0,8038042,1.0,3170,2.0
1.0,27538,1.0,1041,0.0
0.0,6189108,1.0,6381,2.0
0.0,2429828,1.0,7472,2.0
0.0,6719679,1.0,1725,1.0
0.0,4025665,1.0,6864,1.0
1.0,6973582,1.0,6233,0.0
1.0,27087,1.0,4923,2.0
1.0,3955676,1.0,6146,2.0
1.0,27853,1.0,2631,1.0
1.0,1597219,1.0,6089,0.0
0.0,5778885,1.0,2610,2.0
1.0,27129,1.0,2710,1.0
1.0,8252373,1.0,9236,0.0
0.0,2681968,1.0,2426,1.0
1.0,6586197,1.0,8761,1.0
0.0,8544724,1.0,2373,2.0
1.0,4528792,1.0,236,0.0
0.0,1177694,1.0,8595,2.0
1.0,1595548,1.0,989,1.0
1.0,8872290,1.0,3601,0.0
0.0,7015216,1.0,3474,2.0
1.0,7413439,1.0,8793,1.0
0.0,6373775,1.0,3679,2.0
1.0,1254289,1.0,7214,2.0
1.0,2361521,1.0,3597,1.0
0.0,2206262,1.0,9483,0.0
0.0,1249970,1.0,4530,2.0
0.0,1897311,1.0,1305,2.0
0.0,2024379,1.0,9726,0.0
1.0,108407,1.0,7236,2.0
0.0,6481105,1.0,1423,2.0
1.0,27443,1.0,7370,1.0
0.0,375869,1.0,4795,0.0
0.0,3213769,1.0,6513,2.0
1.0,9826183,1.0,6150,1.0
1.0,8971595,1.0,4530,0.0
1.0,27585,1.0,2404,2.0
1.0,27233,1.0,2885,0.0
1.0,27017,1.0,5505,1.0
0.0,8024038,1.0,2176,0.0
1.0,5376406,1.0,8523,1.0
1.0,2048951,1.0,4645,0.0
0.0,6756906,1.0,2526,2.0
1.0,5023008,1.0,7223,1.0
1.0,4371728,1.0,4899,0.0
1.0,4806384,1.0,532,1.0
1.0,2101615,1.0,8813,1.0
1.0,2845272,1.0,4247,1.0
0.0,1377190,1.0,1871,2.0
0.0,9021196,1.0,7903,1.0
1.0,8195415,1.0,5477,2.0
0.0,534534,1.0,4933,1.0
0.0,7062367,1.0,3831,2.0
0.0,1023422,1.0,412,2.0
1.0,27480,1.0,325,1.0
1.0,7255829,1.0,1551,1.0
1.0,882739,1.0,8913,1.0
1.0,27285,1.0,8749,2.0
0.0,8521305,1.0,1161,1.0
1.0,27125,1.0,159,1.0
0.0,4845522,1.0,1399,2.0
