参数一,参数二,参数三,参数四,参数五
0.0,15309,1.0,6692,13000342
0.0,47766,1.0,5084,13000114
0.0,41944,1.0,2267,13000310
0.0,10011,1.0,7926,13000583
0.0,44028,1.0,808,13000142
1.0,26603,1.0,9351,13000390
1.0,8601,1.0,8783,13000687
1.0,367,1.0,1926,13000685
1.0,9254,1.0,81,13000386
1.0,44360,1.0,8673,13000752
1.0,24091,1.0,2593,13000569
0.0,34986,1.0,6900,13000575
0.0,36124,1.0,1117,13000851
1.0,4063,1.0,7965,13000475
0.0,10759,1.0,1253,13000543
0.0,40231,1.0,8927,13000864
0.0,38181,1.0,7597,13000173
0.0,20112,1.0,520,13000493
0.0,47165,1.0,9787,13000622
0.0,1709,1.0,5769,13000170
1.0,17048,1.0,3334,13000679
0.0,38849,1.0,1342,13000148
1.0,15116,1.0,9790,13000085
1.0,6469,1.0,5299,13000740
1.0,23503,1.0,4769,13000504
1.0,16984,1.0,9622,13000477
1.0,37975,1.0,7788,13000661
0.0,2224,1.0,4855,13000485
1.0,16498,1.0,1279,13000310
1.0,432,1.0,2164,13000524
1.0,22383,1.0,1739,13000986
1.0,1764,1.0,664,13000648
0.0,2517,1.0,6673,13000645
0.0,21789,1.0,9639,13000295
1.0,27327,1.0,2262,13000085
1.0,28656,1.0,9311,13000693
1.0,48624,1.0,1348,13000971
0.0,19608,1.0,4834,13000381
0.0,44218,1.0,8900,13000371
0.0,26797,1.0,5066,13000338
1.0,23747,1.0,3584,13000825
1.0,43635,1.0,8400,13000650
1.0,33558,1.0,2972,13000118
1.0,46470,1.0,3390,13000280
0.0,8799,1.0,5388,13000574
0.0,15061,1.0,1254,13000152
1.0,20496,1.0,856,13000014
1.0,2763,1.0,4037,13000998
1.0,43824,1.0,4571,13000588
0.0,15060,1.0,7411,13000751
1.0,19589,1.0,5583,13000118
0.0,36935,1.0,3122,13000543
1.0,45748,1.0,4233,13000369
1.0,31281,1.0,4586,13000509
1.0,14464,1.0,6710,13000171
1.0,27234,1.0,8058,13000973
0.0,21608,1.0,8250,13000447
0.0,27907,1.0,9870,13000665
1.0,6705,1.0,3174,13000694
0.0,43896,1.0,5184,13000434
1.0,27511,1.0,8856,13000999
1.0,10521,1.0,2286,13000969
0.0,20321,1.0,5105,13000798
1.0,46994,1.0,2323,13000607
1.0,32942,1.0,1480,13000261
1.0,5235,1.0,9506,13000578
0.0,10739,1.0,8961,13000238
1.0,27671,1.0,1502,13000031
0.0,6265,1.0,6782,13000024
1.0,5529,1.0,9712,13000736
0.0,31972,1.0,6098,13000901
0.0,2538,1.0,1284,13000336
1.0,36428,1.0,686,13000755
1.0,15481,1.0,9193,13000637
0.0,37781,1.0,8387,13000774
1.0,17165,1.0,6681,13000441
1.0,28123,1.0,8933,13000971
1.0,26519,1.0,9924,13000711
0.0,32847,1.0,8586,13000538
0.0,33713,1.0,2064,13000300
1.0,28936,1.0,4292,13000883
1.0,39526,1.0,1441,13000161
