参数一,参数二,参数三,参数四,参数五
0.0,18032,1.0,63512,13000383
0.0,38972,1.0,52805,13000343
1.0,2031,1.0,14569,13000704
0.0,31401,1.0,25728,13000638
0.0,46952,1.0,46394,13000909
0.0,48468,1.0,81583,13000967
0.0,47879,1.0,19529,13000755
1.0,29504,1.0,90391,13000256
1.0,27928,1.0,47451,13000854
1.0,37989,1.0,45329,13000365
0.0,11367,1.0,2721,13000618
1.0,10206,1.0,52850,13000515
1.0,35900,1.0,74560,13000332
0.0,21962,1.0,29443,13000847
1.0,27364,1.0,80654,13000987
0.0,20054,1.0,57134,13000561
1.0,22128,1.0,44819,13000909
0.0,25199,1.0,47439,13000799
0.0,39521,1.0,51222,13000016
1.0,13212,1.0,56148,13000813
1.0,7717,1.0,14177,13000550
1.0,25464,1.0,42354,13000318
1.0,21731,1.0,60764,13000453
1.0,14179,1.0,82377,13000050
1.0,27623,1.0,20128,13000049
0.0,49916,1.0,5218,13000744
1.0,27960,1.0,79713,13000940
1.0,27769,1.0,75277,13000965
1.0,7152,1.0,22932,13000916
1.0,27916,1.0,89008,13000980
0.0,19165,1.0,13608,13000842
0.0,46831,1.0,60189,13000468
1.0,27047,1.0,75410,13000927
1.0,1083,1.0,76809,13000101
0.0,27527,1.0,11702,13000762
1.0,48427,1.0,67657,13000757
1.0,28930,1.0,53928,13000322
0.0,19479,1.0,54729,13000167
1.0,27540,1.0,16659,13000089
1.0,27054,1.0,17903,13000030
1.0,12864,1.0,56132,13000652
1.0,27358,1.0,17113,13000084
0.0,28576,1.0,9024,13000540
0.0,1135,1.0,36170,13000553
1.0,23345,1.0,95622,13000123
1.0,8881,1.0,17795,13000254
1.0,46366,1.0,6246,13000249
1.0,18271,1.0,37303,13000087
1.0,27361,1.0,88554,13000940
1.0,12345,1.0,12672,13000971
1.0,27410,1.0,77060,13000973
0.0,38729,1.0,42448,13000054
0.0,46441,1.0,75053,13000004
0.0,38887,1.0,30480,13000941
1.0,40132,1.0,73944,13000918
1.0,40355,1.0,60536,13000838
1.0,27710,1.0,83417,13000986
1.0,36473,1.0,73583,13000907
0.0,24350,1.0,55230,13000863
0.0,9161,1.0,56477,13000471
1.0,27249,1.0,88968,13000914
1.0,25952,1.0,46399,13000724
