参数一,参数二,参数三,参数四,参数五
0.0,43269,1.0,91162,13000398
0.0,41542,1.0,63207,13000141
1.0,31446,1.0,57108,13000146
0.0,45669,1.0,2374,13000004
0.0,24239,1.0,74134,13000590
1.0,27813,1.0,89313,13000968
1.0,27129,1.0,76851,13000988
1.0,11628,1.0,49228,13000622
1.0,27905,1.0,86776,13000997
0.0,5761,1.0,32192,13000042
0.0,23759,1.0,3689,13000763
0.0,11336,1.0,11506,13000500
1.0,27408,1.0,85998,13000965
0.0,28393,1.0,779,13000708
0.0,17830,1.0,35271,13000263
1.0,27977,1.0,82602,13000904
1.0,27470,1.0,88783,13000945
1.0,27630,1.0,79472,13000981
1.0,42760,1.0,88821,13000984
0.0,18387,1.0,67473,13000479
0.0,25861,1.0,4645,13000493
1.0,24160,1.0,99026,13000909
0.0,11087,1.0,97908,13000562
1.0,49855,1.0,88846,13000041
0.0,3243,1.0,74798,13000175
0.0,2792,1.0,78046,13000603
1.0,43570,1.0,48092,13000699
1.0,34107,1.0,16141,13000004
1.0,8542,1.0,72515,13000300
0.0,49675,1.0,42383,13000845
1.0,27040,1.0,79060,13000970
1.0,31038,1.0,8336,13000058
0.0,29964,1.0,19626,13000216
1.0,36870,1.0,47577,13000194
1.0,35985,1.0,99626,13000179
1.0,10873,1.0,94959,13000515
1.0,27344,1.0,87496,13000931
0.0,49275,1.0,40950,13000757
1.0,27478,1.0,85063,13000932
1.0,48447,1.0,75779,13000065
0.0,9647,1.0,91197,13000745
1.0,27754,1.0,89165,13000921
0.0,37530,1.0,77921,13000371
0.0,5443,1.0,56016,13000259
1.0,35861,1.0,59961,13000988
0.0,27256,1.0,78742,13000320
0.0,13996,1.0,40773,13000543
1.0,27762,1.0,82369,13000910
1.0,27575,1.0,19999,13000050
0.0,24545,1.0,83462,13000105
0.0,11396,1.0,13031,13000434
1.0,255,1.0,51341,13000630
1.0,27888,1.0,82244,13000945
1.0,7998,1.0,69596,13000405
1.0,27279,1.0,76873,13000986
1.0,27445,1.0,79594,13000984
0.0,11047,1.0,45021,13000791
1.0,27152,1.0,77687,13000924
1.0,49210,1.0,41778,13000779
1.0,27805,1.0,75240,13000915
0.0,17498,1.0,57914,13000163
1.0,17463,1.0,44437,13000479
1.0,6669,1.0,6729,13000888
0.0,12576,1.0,97096,13000809
0.0,18817,1.0,94025,13000776
1.0,16813,1.0,31501,13000273
1.0,1769,1.0,79043,13000889
1.0,27797,1.0,78701,13000905
0.0,7651,1.0,59216,13000261
0.0,5308,1.0,91878,13000021
1.0,27827,1.0,82206,13000952
0.0,48423,1.0,35939,13000019
1.0,49423,1.0,22820,13000661
1.0,37484,1.0,64031,13000268
1.0,27035,1.0,19573,13000056
