参数一,参数二,参数三,参数四,参数五
0.0,44690,1.0,4197,13000222
1.0,14912,1.0,3550,13000911
0.0,27797,1.0,5190,13000843
0.0,9237,1.0,6416,13000279
0.0,24108,1.0,5142,13000894
0.0,26541,1.0,8064,13000520
0.0,37366,1.0,1057,13000889
0.0,136,1.0,125,13000685
1.0,45278,1.0,5585,13000653
1.0,27435,1.0,2338,13000051
1.0,27408,1.0,8737,13000962
1.0,27172,1.0,8404,13000942
1.0,1719,1.0,2747,13000397
1.0,27167,1.0,1260,13000047
1.0,27279,1.0,7673,13000952
0.0,38417,1.0,6743,13000869
1.0,27873,1.0,8492,13000906
1.0,27531,1.0,8010,13000939
1.0,27135,1.0,7825,13000963
1.0,42533,1.0,4596,13000449
0.0,9653,1.0,3655,13000129
1.0,18893,1.0,5007,13000070
1.0,27935,1.0,8079,13000998
1.0,27553,1.0,7935,13000970
1.0,27970,1.0,8735,13000957
1.0,27300,1.0,8957,13000926
0.0,40154,1.0,6453,13000850
0.0,10410,1.0,2466,13000953
1.0,5840,1.0,6972,13000051
1.0,44508,1.0,7460,13000010
0.0,7293,1.0,5389,13000530
1.0,27810,1.0,7537,13000954
1.0,27825,1.0,7933,13000944
1.0,23699,1.0,4871,13000270
1.0,27709,1.0,1807,13000062
1.0,27422,1.0,8276,13000961
1.0,27623,1.0,8544,13000914
0.0,40342,1.0,1884,13000831
0.0,3797,1.0,6765,13000668
1.0,27443,1.0,2455,13000075
1.0,27422,1.0,7661,13000913
1.0,49877,1.0,5417,13000482
1.0,27113,1.0,8876,13000915
1.0,16565,1.0,4915,13000118
1.0,27472,1.0,8054,13000980
1.0,32073,1.0,985,13000892
1.0,27726,1.0,8829,13000956
1.0,27194,1.0,2437,13000010
0.0,1971,1.0,776,13000019
0.0,5246,1.0,4646,13000033
0.0,5723,1.0,68,13000896
0.0,30610,1.0,5629,13000147
0.0,44864,1.0,2721,13000029
1.0,27617,1.0,7646,13000956
0.0,43101,1.0,4087,13000714
1.0,36292,1.0,980,13000756
1.0,48175,1.0,9984,13000385
1.0,27580,1.0,7533,13000973
0.0,7462,1.0,8098,13000625
1.0,27176,1.0,8954,13000960
1.0,43805,1.0,9039,13000839
1.0,18749,1.0,8354,13000606
1.0,27198,1.0,2091,13000062
1.0,35858,1.0,6357,13000022
1.0,35727,1.0,1958,13000586
0.0,32274,1.0,9109,13000679
0.0,29242,1.0,9309,13000142
