参数一,参数二,参数三,参数四,参数五
1.0,4719063,1.0,8907,2.0
1.0,27867,1.0,5609,1.0
0.0,46678,1.0,549,0.0
1.0,27339,1.0,3883,0.0
1.0,1563299,1.0,2490,2.0
0.0,335368,1.0,5519,0.0
0.0,7020211,1.0,5337,0.0
0.0,5134343,1.0,6893,1.0
1.0,27978,1.0,6076,0.0
0.0,7230080,1.0,1005,0.0
0.0,8542951,1.0,1706,1.0
1.0,27680,1.0,5741,1.0
1.0,27018,1.0,5720,1.0
1.0,27077,1.0,195,1.0
0.0,8573708,1.0,7765,0.0
1.0,631584,1.0,1193,0.0
1.0,27326,1.0,2717,1.0
0.0,8465554,1.0,7914,2.0
1.0,27458,1.0,8081,1.0
0.0,2858527,1.0,8054,1.0
0.0,5661405,1.0,994,0.0
1.0,450228,1.0,3946,2.0
1.0,6146099,1.0,5155,1.0
0.0,6420868,1.0,8351,2.0
1.0,8157504,1.0,746,0.0
0.0,8988561,1.0,7658,1.0
0.0,5230317,1.0,9679,2.0
0.0,8477214,1.0,8465,2.0
0.0,7979716,1.0,7534,0.0
1.0,2580990,1.0,1213,0.0
1.0,7974969,1.0,2473,1.0
1.0,27819,1.0,3009,1.0
0.0,3785831,1.0,3734,0.0
1.0,27683,1.0,2537,1.0
0.0,2108438,1.0,7195,0.0
1.0,6322889,1.0,6910,1.0
1.0,27913,1.0,4282,2.0
1.0,9624911,1.0,6110,1.0
0.0,7093034,1.0,2096,0.0
1.0,569777,1.0,1574,2.0
0.0,239660,1.0,8932,0.0
0.0,3935131,1.0,7205,0.0
0.0,8175653,1.0,3106,0.0
0.0,5298153,1.0,6768,2.0
1.0,27398,1.0,8207,1.0
0.0,8243588,1.0,883,2.0
0.0,9985083,1.0,9247,1.0
1.0,5608808,1.0,496,2.0
1.0,3158697,1.0,4664,1.0
0.0,1604438,1.0,7414,2.0
0.0,117764,1.0,7589,0.0
0.0,7506320,1.0,78,1.0
1.0,5735251,1.0,4845,1.0
0.0,7636582,1.0,1079,0.0
1.0,27727,1.0,7405,1.0
0.0,3082323,1.0,9686,2.0
0.0,2753113,1.0,8911,1.0
1.0,5451691,1.0,8335,2.0
0.0,129204,1.0,118,2.0
1.0,27756,1.0,8653,1.0
0.0,9772367,1.0,2869,2.0
1.0,27613,1.0,8956,1.0
1.0,27427,1.0,5213,1.0
1.0,27210,1.0,7344,2.0
1.0,7526955,1.0,7879,0.0
0.0,2632605,1.0,8342,0.0
1.0,27173,1.0,585,1.0
1.0,27156,1.0,5488,1.0
0.0,5927532,1.0,2087,2.0
1.0,2388469,1.0,9300,2.0
1.0,27288,1.0,4117,1.0
0.0,3063206,1.0,1219,0.0
1.0,9129706,1.0,6839,1.0
1.0,1796355,1.0,4945,2.0
1.0,7435965,1.0,4949,0.0
1.0,27268,1.0,7902,1.0
1.0,27392,1.0,5979,1.0
1.0,5148998,1.0,705,1.0
1.0,7565268,1.0,6999,1.0
1.0,5016309,1.0,6508,2.0
0.0,3069405,1.0,8395,2.0
1.0,9442360,1.0,265,2.0
1.0,27857,1.0,9739,1.0
1.0,27947,1.0,9309,1.0
0.0,3155295,1.0,7590,1.0
1.0,3361144,1.0,4483,1.0
1.0,27591,1.0,7873,1.0
0.0,9614398,1.0,1808,2.0
1.0,4962268,1.0,4838,0.0
1.0,1228796,1.0,1123,0.0
1.0,7613920,1.0,2259,2.0
0.0,9030523,1.0,3348,1.0
0.0,7878917,1.0,3603,1.0
1.0,2526321,1.0,2146,2.0
1.0,605137,1.0,2321,1.0
1.0,27648,1.0,8417,2.0
1.0,27782,1.0,9060,1.0
1.0,2959434,1.0,287,0.0
1.0,2294842,1.0,3541,0.0
1.0,27181,1.0,4016,0.0
0.0,3220630,1.0,4045,2.0
0.0,8321486,1.0,3769,2.0
1.0,27633,1.0,3728,1.0
1.0,516732,1.0,2229,0.0
1.0,8379362,1.0,4304,0.0
1.0,1846545,1.0,6672,0.0
1.0,27789,1.0,9709,1.0
1.0,5769736,1.0,4849,2.0
1.0,4820487,1.0,8410,0.0
0.0,814439,1.0,1474,2.0
1.0,27601,1.0,403,1.0
1.0,7160236,1.0,4245,1.0
0.0,9257087,1.0,3282,0.0
0.0,38833,1.0,1560,1.0
1.0,8677034,1.0,238,0.0
1.0,8176587,1.0,8396,2.0
1.0,6641655,1.0,6008,2.0
0.0,689844,1.0,5115,0.0
0.0,1552427,1.0,2932,1.0
1.0,1396930,1.0,741,2.0
0.0,2588005,1.0,7239,2.0
1.0,513851,1.0,6073,0.0
1.0,8919597,1.0,3494,1.0
1.0,9175777,1.0,4687,0.0
0.0,4784065,1.0,572,0.0
1.0,9086347,1.0,8458,0.0
1.0,3533594,1.0,8615,0.0
1.0,9819301,1.0,9219,2.0
1.0,8880578,1.0,3118,2.0
0.0,6535273,1.0,8561,1.0
1.0,27981,1.0,1368,1.0
0.0,21938,1.0,7082,1.0
0.0,6503960,1.0,9115,1.0
1.0,27422,1.0,854,1.0
