参数一,参数二,参数三,参数四,参数五
1.0,16514,1.0,78752,13000943
1.0,27262,1.0,77255,13000993
0.0,44961,1.0,84108,13000160
1.0,20561,1.0,35129,13000206
0.0,8754,1.0,3458,13000841
1.0,5780,1.0,6766,13000893
1.0,27819,1.0,23687,13000094
1.0,16233,1.0,90392,13000050
0.0,13364,1.0,24719,13000406
1.0,20134,1.0,23660,13000051
0.0,8645,1.0,86694,13000718
1.0,30475,1.0,13029,13000112
0.0,21371,1.0,35088,13000411
0.0,36007,1.0,570,13000927
1.0,27257,1.0,16158,13000030
1.0,27303,1.0,23056,13000068
0.0,20998,1.0,83513,13000624
0.0,29205,1.0,8657,13000121
0.0,28093,1.0,30855,13000837
0.0,18275,1.0,27334,13000306
1.0,27917,1.0,86939,13000913
1.0,30711,1.0,17846,13000924
1.0,27450,1.0,24545,13000014
1.0,47064,1.0,76942,13000694
1.0,47694,1.0,88883,13000112
0.0,3604,1.0,29187,13000940
1.0,27592,1.0,88135,13000988
0.0,44320,1.0,82674,13000123
1.0,38389,1.0,79611,13000265
1.0,45809,1.0,4015,13000293
1.0,25204,1.0,46225,13000521
0.0,24418,1.0,33449,13000915
1.0,12746,1.0,73639,13000678
0.0,20523,1.0,83642,13000776
1.0,27311,1.0,85954,13000929
0.0,34243,1.0,73090,13000501
0.0,11625,1.0,83900,13000076
1.0,42366,1.0,45638,13000455
1.0,27231,1.0,86759,13000957
0.0,5206,1.0,72077,13000015
0.0,45023,1.0,96107,13000303
1.0,25875,1.0,35193,13000888
0.0,40013,1.0,541,13000291
0.0,3606,1.0,75748,13000362
1.0,27126,1.0,79728,13000976
1.0,3776,1.0,41068,13000283
0.0,26783,1.0,8414,13000522
1.0,23469,1.0,51012,13000971
0.0,30351,1.0,34464,13000376
1.0,49711,1.0,3272,13000762
1.0,28169,1.0,39474,13000850
1.0,27987,1.0,45884,13000411
0.0,43695,1.0,47144,13000895
0.0,28191,1.0,18083,13000756
0.0,6395,1.0,12531,13000836
1.0,7685,1.0,60250,13000937
0.0,17534,1.0,31727,13000574
1.0,34049,1.0,3671,13000388
0.0,33838,1.0,10277,13000615
1.0,27176,1.0,89458,13000956
1.0,34459,1.0,10477,13000406
1.0,40838,1.0,32605,13000466
1.0,27424,1.0,76588,13000920
1.0,8036,1.0,27491,13000928
