参数一,参数二,参数三,参数四,参数五
0.0,1595969,1.0,46841,0.0
1.0,1833869,1.0,78964,1.0
0.0,3235068,1.0,37469,1.0
1.0,27651,1.0,48554,1.0
0.0,3438765,1.0,56547,0.0
1.0,3693207,1.0,92686,2.0
0.0,7119010,1.0,32880,1.0
1.0,27388,1.0,97094,2.0
1.0,27836,1.0,57887,2.0
0.0,5659941,1.0,55706,1.0
0.0,1907177,1.0,58208,2.0
1.0,4818018,1.0,3576,2.0
0.0,7838453,1.0,56736,2.0
0.0,9202857,1.0,21183,1.0
1.0,9900976,1.0,82825,2.0
0.0,16541,1.0,6830,0.0
1.0,9488751,1.0,51520,0.0
0.0,533776,1.0,66069,2.0
1.0,7827778,1.0,94855,1.0
0.0,9104857,1.0,70295,1.0
1.0,2825608,1.0,7151,2.0
0.0,7395716,1.0,79277,1.0
1.0,27059,1.0,81306,0.0
0.0,7172123,1.0,26442,1.0
1.0,27308,1.0,20017,0.0
0.0,8196353,1.0,73006,0.0
0.0,7609568,1.0,1641,1.0
0.0,7547031,1.0,13681,0.0
1.0,4329653,1.0,82507,0.0
1.0,27894,1.0,28541,0.0
1.0,9588927,1.0,23825,2.0
1.0,1899017,1.0,28374,0.0
0.0,8036881,1.0,70378,1.0
1.0,27689,1.0,2365,0.0
1.0,8640709,1.0,49104,2.0
1.0,5865791,1.0,94979,1.0
0.0,9851420,1.0,74682,0.0
1.0,27941,1.0,74840,2.0
1.0,8157582,1.0,47526,0.0
0.0,2624274,1.0,30825,2.0
1.0,9553707,1.0,11143,0.0
1.0,7762086,1.0,53905,2.0
0.0,8228882,1.0,86341,1.0
0.0,3944979,1.0,26573,2.0
1.0,3870778,1.0,38081,2.0
0.0,6252029,1.0,34732,0.0
1.0,6353502,1.0,30542,1.0
1.0,27476,1.0,21523,0.0
0.0,2098665,1.0,59757,0.0
1.0,4775108,1.0,67516,1.0
0.0,3120838,1.0,91164,0.0
1.0,27158,1.0,11123,0.0
1.0,27358,1.0,79934,1.0
1.0,27919,1.0,5569,0.0
1.0,2065772,1.0,39809,0.0
1.0,27812,1.0,51459,0.0
1.0,6145008,1.0,64282,2.0
1.0,7381193,1.0,83990,0.0
0.0,1497652,1.0,79830,1.0
1.0,5699876,1.0,60006,2.0
1.0,27386,1.0,86823,0.0
1.0,27613,1.0,85048,2.0
0.0,6005014,1.0,74808,2.0
1.0,5588742,1.0,66931,2.0
1.0,27930,1.0,64916,1.0
0.0,396072,1.0,16189,1.0
1.0,723826,1.0,61700,2.0
0.0,206460,1.0,86248,1.0
0.0,1784939,1.0,64570,1.0
0.0,8211715,1.0,1018,2.0
0.0,7000243,1.0,81595,0.0
1.0,3240092,1.0,898,2.0
1.0,99074,1.0,6492,2.0
0.0,2981568,1.0,16424,1.0
1.0,9089938,1.0,12671,0.0
1.0,8647190,1.0,18376,1.0
0.0,3767803,1.0,15154,0.0
1.0,6013754,1.0,60347,0.0
0.0,1915456,1.0,4410,1.0
0.0,536636,1.0,3617,2.0
1.0,9793389,1.0,62570,2.0
1.0,27937,1.0,80707,1.0
1.0,27174,1.0,51493,0.0
0.0,787744,1.0,33650,1.0
0.0,3080490,1.0,41387,1.0
0.0,7258793,1.0,53654,1.0
1.0,27988,1.0,34701,1.0
0.0,576069,1.0,87249,2.0
1.0,9642825,1.0,57052,1.0
1.0,27068,1.0,83175,2.0
1.0,27424,1.0,13753,0.0
1.0,8544160,1.0,81842,2.0
0.0,1102152,1.0,87435,1.0
1.0,9694193,1.0,68293,2.0
1.0,1434943,1.0,31003,1.0
0.0,9446559,1.0,89302,2.0
0.0,8967057,1.0,33581,1.0
