参数一,参数二,参数三,参数四,参数五
0.0,28884,1.0,63614,13000353
1.0,9647,1.0,54431,13000059
1.0,15316,1.0,92256,13000412
1.0,18060,1.0,96483,13000283
1.0,27868,1.0,18156,13000089
1.0,3375,1.0,77006,13000066
1.0,5212,1.0,52162,13000585
1.0,1233,1.0,7990,13000204
1.0,1995,1.0,58576,13000404
1.0,27026,1.0,20411,13000025
0.0,29678,1.0,50741,13000277
0.0,23158,1.0,23240,13000465
1.0,43550,1.0,41089,13000297
0.0,39069,1.0,96934,13000398
0.0,21583,1.0,78924,13000504
0.0,4826,1.0,1800,13000978
1.0,37426,1.0,55308,13000843
0.0,19746,1.0,80237,13000419
0.0,6637,1.0,42789,13000461
1.0,300,1.0,89448,13000891
0.0,41154,1.0,30676,13000430
1.0,25456,1.0,35329,13000382
0.0,49298,1.0,12370,13000366
1.0,964,1.0,77734,13000003
0.0,7079,1.0,39813,13000861
1.0,29962,1.0,71756,13000557
0.0,24575,1.0,83573,13000216
0.0,39397,1.0,57309,13000054
0.0,34871,1.0,76916,13000020
1.0,33020,1.0,15059,13000854
0.0,4562,1.0,25269,13000888
1.0,37051,1.0,13090,13000762
1.0,27798,1.0,65353,13000314
0.0,31145,1.0,6027,13000116
1.0,19800,1.0,25526,13000921
1.0,27506,1.0,42933,13000729
1.0,20106,1.0,26462,13000251
1.0,6937,1.0,16033,13000015
0.0,19628,1.0,8080,13000655
1.0,13149,1.0,66186,13000102
1.0,29652,1.0,93875,13000100
0.0,6295,1.0,44609,13000636
1.0,4700,1.0,86060,13000692
0.0,26565,1.0,3942,13000446
0.0,41800,1.0,97585,13000701
1.0,38006,1.0,1075,13000026
1.0,49818,1.0,1009,13000736
0.0,46837,1.0,1924,13000360
1.0,27727,1.0,91113,13000300
0.0,36299,1.0,32249,13000280
0.0,1033,1.0,33542,13000438
0.0,888,1.0,44010,13000358
0.0,39760,1.0,53507,13000537
1.0,21581,1.0,56011,13000212
0.0,15448,1.0,31801,13000524
1.0,9447,1.0,83063,13000364
0.0,17325,1.0,58228,13000965
0.0,40010,1.0,39171,13000723
0.0,26604,1.0,15933,13000330
0.0,5098,1.0,58879,13000302
0.0,41768,1.0,89309,13000219
0.0,27101,1.0,76855,13000149
0.0,40323,1.0,32557,13000242
0.0,2303,1.0,51527,13000636
