参数一,参数二,参数三,参数四,参数五
1.0,2708053,1.0,4173,2.0
1.0,1074050,1.0,2104,2.0
1.0,27477,1.0,9621,0.0
1.0,3417551,1.0,4122,1.0
1.0,5361708,1.0,3701,2.0
1.0,9742940,1.0,420,2.0
0.0,5069058,1.0,1292,1.0
0.0,9067629,1.0,132,2.0
1.0,27230,1.0,4831,2.0
0.0,1903863,1.0,7188,2.0
1.0,4632345,1.0,1132,1.0
1.0,1381826,1.0,4707,1.0
0.0,8976317,1.0,9548,0.0
0.0,4625966,1.0,2542,0.0
1.0,8645950,1.0,9321,0.0
1.0,6823819,1.0,9732,0.0
0.0,837923,1.0,6958,1.0
0.0,2849499,1.0,3002,1.0
1.0,27304,1.0,4962,1.0
0.0,6336798,1.0,7868,2.0
1.0,9088010,1.0,4083,2.0
0.0,5427555,1.0,9466,1.0
0.0,9993075,1.0,6584,2.0
0.0,1473637,1.0,6233,2.0
0.0,8437376,1.0,1357,1.0
1.0,27459,1.0,7262,2.0
1.0,27397,1.0,7602,2.0
1.0,2048294,1.0,839,2.0
0.0,400218,1.0,49,0.0
1.0,8679425,1.0,5190,1.0
1.0,183991,1.0,6592,0.0
1.0,1315456,1.0,9023,2.0
0.0,4727928,1.0,2082,2.0
1.0,1663701,1.0,1423,0.0
1.0,2037505,1.0,7477,0.0
0.0,9070577,1.0,8965,0.0
1.0,2673504,1.0,2670,2.0
1.0,27908,1.0,9382,2.0
0.0,121869,1.0,4784,0.0
0.0,9767482,1.0,2126,0.0
1.0,476805,1.0,7302,0.0
1.0,8512790,1.0,5299,2.0
0.0,9621386,1.0,6752,1.0
1.0,9363256,1.0,1723,0.0
1.0,3135312,1.0,6115,2.0
1.0,9239967,1.0,1307,1.0
1.0,5256515,1.0,1824,1.0
0.0,514472,1.0,6135,0.0
1.0,27891,1.0,1229,0.0
0.0,1357224,1.0,7189,0.0
0.0,5668936,1.0,4034,2.0
1.0,6293748,1.0,8276,1.0
1.0,3619447,1.0,9798,1.0
1.0,27232,1.0,6859,2.0
1.0,1267418,1.0,8146,2.0
1.0,27311,1.0,1874,2.0
1.0,9631697,1.0,2280,1.0
0.0,4851182,1.0,7363,2.0
0.0,305825,1.0,715,0.0
1.0,1664860,1.0,327,2.0
0.0,6334744,1.0,312,0.0
1.0,959594,1.0,5034,0.0
1.0,5198048,1.0,9440,2.0
0.0,2595756,1.0,3904,2.0
0.0,336601,1.0,4502,1.0
0.0,9112535,1.0,1485,2.0
1.0,9866299,1.0,753,0.0
1.0,27382,1.0,7181,0.0
1.0,9965369,1.0,5797,1.0
