参数一,参数二,参数三,参数四,参数五
0.0,3594583,1.0,55461,2.0
0.0,3557508,1.0,88864,0.0
1.0,2777200,1.0,6198,0.0
0.0,5855639,1.0,36673,2.0
0.0,5404496,1.0,53624,0.0
0.0,7547776,1.0,81683,1.0
0.0,3033888,1.0,74191,2.0
0.0,1131673,1.0,80338,1.0
0.0,1919953,1.0,88067,0.0
1.0,3862180,1.0,36939,2.0
0.0,4836618,1.0,44762,2.0
0.0,9159107,1.0,83991,2.0
0.0,2947534,1.0,87583,1.0
0.0,4218732,1.0,41388,0.0
0.0,8975390,1.0,49466,0.0
1.0,422949,1.0,60269,2.0
0.0,6218450,1.0,19425,1.0
1.0,3008822,1.0,49014,1.0
0.0,4556280,1.0,8237,1.0
1.0,1528721,1.0,44069,0.0
0.0,2597751,1.0,45766,1.0
0.0,2603587,1.0,76180,0.0
0.0,3077050,1.0,53362,2.0
1.0,5458542,1.0,97960,1.0
0.0,6975955,1.0,26007,2.0
0.0,9192907,1.0,54519,0.0
1.0,3972510,1.0,71899,0.0
1.0,5210217,1.0,4937,1.0
1.0,4674772,1.0,37216,1.0
0.0,8328182,1.0,93172,0.0
1.0,919984,1.0,97451,1.0
0.0,4343125,1.0,36692,0.0
0.0,7184494,1.0,52180,2.0
1.0,74430,1.0,55817,2.0
1.0,2845621,1.0,41943,2.0
1.0,7560065,1.0,46695,2.0
1.0,1721705,1.0,66588,1.0
1.0,5397322,1.0,88613,2.0
1.0,1010516,1.0,17909,1.0
0.0,827849,1.0,68584,2.0
1.0,2213639,1.0,76378,2.0
0.0,7319228,1.0,54780,1.0
0.0,7735016,1.0,54122,1.0
0.0,9358891,1.0,83132,0.0
1.0,3954321,1.0,65626,1.0
1.0,4352008,1.0,32507,1.0
1.0,5453754,1.0,33967,2.0
0.0,4631682,1.0,51031,0.0
0.0,8371721,1.0,56129,0.0
0.0,6052914,1.0,59096,1.0
0.0,964735,1.0,90436,1.0
1.0,4167614,1.0,88573,1.0
1.0,8876698,1.0,40530,1.0
0.0,4088069,1.0,33910,1.0
1.0,3301617,1.0,15780,2.0
0.0,1107830,1.0,82759,0.0
1.0,4845018,1.0,89990,1.0
1.0,27645,1.0,40448,1.0
1.0,4877754,1.0,5582,2.0
0.0,7796761,1.0,66265,2.0
1.0,8296263,1.0,19675,2.0
1.0,1188994,1.0,11585,1.0
1.0,5412524,1.0,7640,1.0
1.0,8599273,1.0,36071,2.0
1.0,3535645,1.0,1782,0.0
1.0,2178123,1.0,92750,1.0
1.0,4747451,1.0,60188,0.0
0.0,4119161,1.0,17168,2.0
1.0,815466,1.0,57355,2.0
0.0,3348295,1.0,79578,1.0
0.0,4892411,1.0,31802,2.0
0.0,7856212,1.0,64540,0.0
0.0,6753805,1.0,94979,0.0
0.0,237840,1.0,32787,0.0
0.0,113850,1.0,65326,0.0
0.0,4780918,1.0,80548,2.0
0.0,6599480,1.0,8515,0.0
1.0,2814638,1.0,61782,1.0
0.0,4236137,1.0,80615,0.0
0.0,6464241,1.0,82096,1.0
1.0,4286324,1.0,48463,1.0
1.0,1458935,1.0,54182,0.0
1.0,5958975,1.0,53309,0.0
0.0,2848698,1.0,81246,2.0
1.0,3539487,1.0,57814,1.0
0.0,4856342,1.0,2724,1.0
1.0,2714604,1.0,47732,1.0
0.0,7336297,1.0,92700,1.0
0.0,3446131,1.0,15418,1.0
0.0,880901,1.0,82986,2.0
1.0,4560665,1.0,20017,1.0
1.0,3901061,1.0,22115,1.0
1.0,5531627,1.0,39490,2.0
0.0,6293667,1.0,86855,1.0
1.0,6069379,1.0,30892,2.0
1.0,536495,1.0,4359,2.0
1.0,9167885,1.0,68997,1.0
1.0,3569989,1.0,52710,2.0
1.0,5515208,1.0,71564,2.0
0.0,7415382,1.0,67043,1.0
0.0,2937864,1.0,11986,1.0
1.0,5023489,1.0,45226,2.0
1.0,129493,1.0,45930,1.0
1.0,5086351,1.0,65189,2.0
1.0,5753949,1.0,638,1.0
1.0,9260860,1.0,44,0.0
0.0,6049764,1.0,34539,0.0
1.0,6795295,1.0,20953,0.0
1.0,4215311,1.0,77455,2.0
0.0,3239443,1.0,48817,1.0
1.0,805068,1.0,15261,1.0
1.0,5492006,1.0,55744,1.0
1.0,921272,1.0,45760,1.0
1.0,5186773,1.0,43280,2.0
1.0,7714489,1.0,91772,2.0
