参数一,参数二,参数三,参数四,参数五
1.0,8673,1.0,45287,13000648
0.0,6589,1.0,14159,13000530
0.0,20166,1.0,21490,13000810
1.0,27270,1.0,85268,13000026
1.0,47446,1.0,78833,13000678
0.0,12700,1.0,57474,13000843
0.0,16948,1.0,81768,13000614
0.0,10718,1.0,89595,13000521
1.0,21010,1.0,22489,13000515
0.0,28091,1.0,72319,13000266
1.0,19975,1.0,78910,13000523
0.0,38788,1.0,7230,13000119
0.0,30692,1.0,43268,13000075
0.0,32597,1.0,27697,13000649
1.0,4415,1.0,40266,13000548
0.0,20538,1.0,35705,13000414
0.0,20793,1.0,43642,13000228
1.0,21895,1.0,28749,13000529
0.0,47708,1.0,72031,13000686
1.0,3040,1.0,75283,13000116
1.0,31889,1.0,24313,13000569
1.0,48192,1.0,70470,13000345
0.0,38589,1.0,70811,13000323
1.0,22409,1.0,42852,13000911
0.0,28389,1.0,41884,13000582
1.0,7094,1.0,10218,13000493
0.0,12490,1.0,73473,13000547
1.0,25578,1.0,4232,13000146
1.0,41630,1.0,86688,13000442
0.0,30773,1.0,45585,13000666
0.0,9860,1.0,89984,13000723
1.0,31125,1.0,53609,13000111
1.0,11691,1.0,21244,13000725
0.0,48292,1.0,43786,13000978
1.0,6659,1.0,16149,13000031
0.0,25857,1.0,96504,13000700
1.0,800,1.0,16710,13000936
0.0,3513,1.0,31074,13000396
0.0,6380,1.0,30120,13000822
0.0,11766,1.0,93728,13000248
0.0,41607,1.0,50104,13000120
0.0,42533,1.0,87085,13000993
1.0,31360,1.0,40791,13000345
0.0,4483,1.0,87470,13000651
1.0,25142,1.0,18396,13000117
0.0,17173,1.0,24732,13000267
1.0,43554,1.0,31453,13000877
1.0,11133,1.0,25659,13000413
0.0,44901,1.0,2576,13000807
1.0,43490,1.0,9423,13000250
0.0,42695,1.0,75655,13000280
1.0,2082,1.0,1732,13000145
1.0,47297,1.0,13782,13000828
1.0,17606,1.0,33957,13000848
0.0,701,1.0,85151,13000377
0.0,4815,1.0,51723,13000413
1.0,13477,1.0,45003,13000765
0.0,38371,1.0,32890,13000363
1.0,32768,1.0,12274,13000109
0.0,9255,1.0,42798,13000176
1.0,40241,1.0,47834,13000147
0.0,10842,1.0,45975,13000385
0.0,9744,1.0,74576,13000078
0.0,21729,1.0,65121,13000967
1.0,7100,1.0,29257,13000230
0.0,30895,1.0,65462,13000610
0.0,24074,1.0,42351,13000932
0.0,40808,1.0,58806,13000034
0.0,38344,1.0,24047,13000598
0.0,37622,1.0,782,13000688
0.0,2543,1.0,87462,13000790
1.0,5075,1.0,39669,13000796
1.0,1546,1.0,69778,13000941
0.0,40296,1.0,39096,13000022
1.0,27178,1.0,76723,13000956
1.0,27407,1.0,20179,13000099
0.0,6649,1.0,182,13000180
0.0,24376,1.0,44565,13000501
0.0,47135,1.0,28870,13000864
0.0,5006,1.0,87704,13000341
1.0,19411,1.0,68142,13000833
1.0,39354,1.0,4227,13000890
1.0,1859,1.0,10676,13000752
0.0,12226,1.0,29112,13000760
0.0,36212,1.0,83915,13000317
1.0,32195,1.0,51231,13000884
1.0,17021,1.0,98352,13000142
1.0,5139,1.0,21490,13000116
0.0,26222,1.0,2457,13000947
0.0,5774,1.0,51900,13000593
1.0,18907,1.0,76542,13000645
1.0,14316,1.0,20213,13000013
0.0,17077,1.0,40805,13000603
0.0,29599,1.0,63869,13000157
1.0,48650,1.0,77204,13000449
1.0,27558,1.0,85896,13000992
1.0,14340,1.0,81174,13000320
1.0,22512,1.0,30061,13000184
0.0,45546,1.0,3056,13000568
0.0,5073,1.0,23126,13000593
0.0,34314,1.0,98295,13000624
1.0,31847,1.0,55329,13000654
1.0,38932,1.0,43319,13000205
1.0,46807,1.0,52235,13000477
0.0,10524,1.0,70156,13000849
0.0,43952,1.0,71059,13000430
0.0,28861,1.0,83616,13000764
0.0,32851,1.0,78864,13000750
1.0,27282,1.0,31872,13000847
1.0,39868,1.0,50640,13000004
1.0,27475,1.0,21676,13000056
0.0,19562,1.0,65681,13000757
1.0,30111,1.0,13293,13000347
1.0,33589,1.0,17525,13000216
1.0,9615,1.0,40916,13000481
0.0,28151,1.0,24161,13000552
0.0,44128,1.0,72525,13000198
1.0,25025,1.0,16009,13000678
1.0,27247,1.0,19216,13000025
1.0,11730,1.0,97377,13000419
1.0,44381,1.0,25612,13000729
0.0,22381,1.0,60019,13000967
1.0,47726,1.0,24550,13000725
1.0,14339,1.0,11426,13000071
0.0,42863,1.0,62127,13000229
1.0,9066,1.0,76771,13000609
1.0,44809,1.0,37332,13000612
1.0,21300,1.0,2692,13000656
0.0,44390,1.0,34420,13000383
1.0,37446,1.0,71694,13000403
0.0,39888,1.0,20605,13000262
1.0,46816,1.0,70222,13000151
0.0,11791,1.0,23503,13000920
1.0,19921,1.0,35208,13000283
0.0,19873,1.0,93486,13000236
0.0,32155,1.0,33654,13000284
1.0,33516,1.0,14218,13000015
1.0,8335,1.0,95427,13000636
1.0,1290,1.0,62197,13000967
1.0,1721,1.0,15671,13000839
1.0,17984,1.0,23782,13000128
0.0,24111,1.0,82753,13000489
1.0,38554,1.0,5086,13000017
0.0,1093,1.0,68203,13000743
0.0,2740,1.0,23885,13000550
1.0,24104,1.0,9890,13000456
0.0,12837,1.0,34789,13000227
1.0,21387,1.0,95585,13000612
1.0,24634,1.0,32018,13000609
1.0,24030,1.0,59179,13000451
0.0,13319,1.0,69370,13000619
1.0,19150,1.0,98341,13000143
0.0,23155,1.0,81257,13000963
0.0,18177,1.0,60064,13000650
1.0,27002,1.0,89930,13000982
1.0,44132,1.0,5707,13000352
0.0,1906,1.0,79949,13000364
0.0,16736,1.0,76972,13000818
1.0,37385,1.0,20187,13000736
1.0,27052,1.0,13153,13000063
1.0,15659,1.0,9366,13000943
1.0,31383,1.0,81687,13000309
0.0,40183,1.0,29053,13000642
1.0,8216,1.0,31694,13000903
1.0,42540,1.0,91797,13000941
1.0,29592,1.0,66150,13000494
1.0,47248,1.0,80587,13000658
0.0,638,1.0,22579,13000801
0.0,27582,1.0,262,13000111
0.0,21935,1.0,43304,13000290
1.0,45755,1.0,53049,13000575
1.0,35265,1.0,58684,13000029
0.0,7100,1.0,79343,13000403
0.0,11535,1.0,33588,13000944
0.0,41476,1.0,71791,13000268
1.0,18003,1.0,93376,13000817
1.0,8526,1.0,97111,13000495
0.0,1809,1.0,97969,13000720
1.0,11137,1.0,71939,13000247
0.0,76,1.0,56001,13000541
1.0,40293,1.0,33118,13000559
1.0,34466,1.0,2281,13000551
1.0,27893,1.0,21553,13000051
0.0,33395,1.0,40849,13000784
1.0,33324,1.0,8071,13000843
0.0,30652,1.0,6167,13000898
0.0,11175,1.0,19295,13000206
0.0,21591,1.0,37229,13000732
1.0,3931,1.0,43361,13000953
1.0,27958,1.0,15169,13000069
0.0,26846,1.0,42416,13000591
0.0,32419,1.0,66492,13000297
1.0,12398,1.0,62144,13000047
1.0,44497,1.0,8217,13000515
0.0,43441,1.0,57816,13000853
1.0,49910,1.0,82526,13000726
0.0,14843,1.0,8121,13000394
0.0,12141,1.0,9615,13000531
1.0,28886,1.0,32344,13000211
1.0,47674,1.0,1267,13000398
1.0,3945,1.0,52341,13000221
1.0,19241,1.0,59940,13000534
0.0,2197,1.0,58653,13000924
0.0,19202,1.0,65844,13000806
0.0,19015,1.0,60567,13000584
0.0,550,1.0,40331,13000782
1.0,9966,1.0,40482,13000900
0.0,36636,1.0,56849,13000542
1.0,1894,1.0,64124,13000181
0.0,14323,1.0,45209,13000155
1.0,15777,1.0,57649,13000234
0.0,30128,1.0,90471,13000809
0.0,16501,1.0,41007,13000222
1.0,12910,1.0,84412,13000322
0.0,21962,1.0,25788,13000907
1.0,7672,1.0,53270,13000604
1.0,47466,1.0,62928,13000555
1.0,12762,1.0,37944,13000332
1.0,23242,1.0,42270,13000154
1.0,15272,1.0,9293,13000145
0.0,2723,1.0,38776,13000062
1.0,27796,1.0,81811,13000956
0.0,22639,1.0,27219,13000405
1.0,24852,1.0,31863,13000525
0.0,33681,1.0,38499,13000043
1.0,25540,1.0,6700,13000564
0.0,35446,1.0,96228,13000967
1.0,21499,1.0,33517,13000819
0.0,29547,1.0,65372,13000296
0.0,42112,1.0,48272,13000588
0.0,29198,1.0,61004,13000911
1.0,13177,1.0,12443,13000037
1.0,22568,1.0,81634,13000462
0.0,46155,1.0,63982,13000796
1.0,46745,1.0,31164,13000418
1.0,27905,1.0,23033,13000002
0.0,45977,1.0,88671,13000147
0.0,3426,1.0,75639,13000651
1.0,40157,1.0,79929,13000077
0.0,30204,1.0,86897,13000478
1.0,12304,1.0,3219,13000615
0.0,48942,1.0,72974,13000109
1.0,6461,1.0,65809,13000038
0.0,4374,1.0,66550,13000654
1.0,27691,1.0,89589,13000909
1.0,3133,1.0,85300,13000796
0.0,6027,1.0,61706,13000146
1.0,2778,1.0,47349,13000128
1.0,42842,1.0,98707,13000986
1.0,33847,1.0,7088,13000149
0.0,41110,1.0,43087,13000167
1.0,48052,1.0,27722,13000648
0.0,48838,1.0,40759,13000791
1.0,13902,1.0,94942,13000901
0.0,43771,1.0,1868,13000848
1.0,41116,1.0,75213,13000979
0.0,9762,1.0,24803,13000426
1.0,20016,1.0,60579,13000756
1.0,37586,1.0,85777,13000877
1.0,5279,1.0,3701,13000039
0.0,48398,1.0,1121,13000924
0.0,12215,1.0,91562,13000721
0.0,49643,1.0,77733,13000275
1.0,35619,1.0,54498,13000082
0.0,10318,1.0,48137,13000976
0.0,32448,1.0,95505,13000803
0.0,27614,1.0,94821,13000315
1.0,3425,1.0,68856,13000285
0.0,39509,1.0,44974,13000830
1.0,5003,1.0,21881,13000575
0.0,5231,1.0,68555,13000601
0.0,17525,1.0,1879,13000879
0.0,44898,1.0,48337,13000268
0.0,41607,1.0,57989,13000416
1.0,18743,1.0,85401,13000244
0.0,677,1.0,81249,13000357
1.0,442,1.0,32891,13000850
0.0,2849,1.0,78788,13000007
1.0,27859,1.0,16711,13000088
1.0,29874,1.0,32989,13000845
1.0,19671,1.0,489,13000089
1.0,42226,1.0,94994,13000145
1.0,10361,1.0,10185,13000136
1.0,31045,1.0,53145,13000534
0.0,15337,1.0,69317,13000127
0.0,8563,1.0,18375,13000170
0.0,14195,1.0,77670,13000864
0.0,43358,1.0,74509,13000056
0.0,14003,1.0,95825,13000757
1.0,1655,1.0,40418,13000940
0.0,47126,1.0,582,13000952
0.0,44879,1.0,61532,13000423
0.0,12431,1.0,15907,13000209
0.0,12651,1.0,22161,13000854
0.0,16835,1.0,69726,13000286
1.0,38337,1.0,39041,13000582
1.0,45882,1.0,54196,13000170
0.0,40461,1.0,8692,13000301
1.0,46648,1.0,22543,13000707
0.0,34941,1.0,58270,13000115
0.0,31807,1.0,32018,13000373
0.0,16456,1.0,56145,13000680
0.0,2498,1.0,95299,13000005
0.0,22517,1.0,9918,13000177
0.0,48431,1.0,75256,13000493
0.0,27961,1.0,93341,13000395
1.0,27227,1.0,75547,13000917
1.0,7472,1.0,13709,13000864
0.0,25216,1.0,58394,13000467
1.0,6083,1.0,18568,13000697
0.0,32069,1.0,43153,13000631
0.0,14048,1.0,45584,13000068
1.0,27750,1.0,24281,13000009
1.0,12369,1.0,17125,13000219
1.0,26090,1.0,58780,13000418
1.0,27492,1.0,83351,13000918
1.0,32979,1.0,56905,13000381
0.0,26538,1.0,37191,13000539
0.0,15503,1.0,64282,13000161
0.0,26583,1.0,88182,13000761
0.0,39765,1.0,48295,13000480
1.0,38775,1.0,37760,13000681
1.0,24435,1.0,42893,13000420
0.0,26016,1.0,54557,13000867
1.0,27293,1.0,16828,13000026
1.0,16115,1.0,12064,13000051
0.0,41944,1.0,81880,13000997
0.0,30384,1.0,35515,13000647
0.0,13334,1.0,74364,13000677
1.0,18429,1.0,20804,13000261
0.0,10097,1.0,85021,13000511
1.0,4234,1.0,66276,13000836
0.0,15025,1.0,22358,13000286
0.0,35184,1.0,11824,13000025
1.0,3505,1.0,8040,13000267
0.0,26519,1.0,52895,13000828
0.0,43601,1.0,5609,13000278
0.0,39196,1.0,69538,13000649
0.0,724,1.0,37639,13000705
1.0,19530,1.0,28541,13000626
1.0,27044,1.0,13986,13000007
0.0,31488,1.0,11913,13000518
1.0,16991,1.0,35703,13000695
0.0,7374,1.0,55660,13000155
0.0,2804,1.0,72568,13000935
0.0,7230,1.0,45499,13000952
1.0,37057,1.0,8858,13000990
1.0,8214,1.0,33785,13000561
0.0,28809,1.0,44716,13000013
1.0,38681,1.0,78526,13000684
0.0,13314,1.0,33838,13000327
1.0,49193,1.0,45421,13000806
0.0,39149,1.0,43161,13000437
0.0,28983,1.0,83058,13000255
1.0,20683,1.0,59420,13000664
1.0,17236,1.0,69223,13000123
1.0,27693,1.0,84735,13000994
1.0,41125,1.0,2401,13000743
1.0,685,1.0,31119,13000488
1.0,18126,1.0,80177,13000153
1.0,35924,1.0,39023,13000652
1.0,20666,1.0,99588,13000507
0.0,10115,1.0,20585,13000548
0.0,1618,1.0,23343,13000084
1.0,27581,1.0,15940,13000023
1.0,30557,1.0,39745,13000369
0.0,29143,1.0,34710,13000903
1.0,27480,1.0,86505,13000954
1.0,30486,1.0,16493,13000535
0.0,44756,1.0,67399,13000492
1.0,28657,1.0,56639,13000501
0.0,33956,1.0,93556,13000654
0.0,35336,1.0,92676,13000514
1.0,29892,1.0,80439,13000786
0.0,7664,1.0,19068,13000011
0.0,36375,1.0,31953,13000588
1.0,5195,1.0,34049,13000945
1.0,5712,1.0,15029,13000423
0.0,2050,1.0,67528,13000897
0.0,38116,1.0,62380,13000580
1.0,27279,1.0,10271,13000034
1.0,47005,1.0,36279,13000577
1.0,32127,1.0,63,13000329
1.0,7445,1.0,75289,13000499
0.0,46065,1.0,13434,13000381
1.0,17328,1.0,49173,13000711
1.0,11936,1.0,75730,13000199
0.0,32515,1.0,6916,13000707
1.0,39767,1.0,41593,13000049
1.0,27481,1.0,76814,13000935
1.0,23515,1.0,8578,13000600
1.0,29219,1.0,36924,13000777
1.0,21110,1.0,27118,13000767
0.0,11687,1.0,13625,13000547
0.0,14278,1.0,75968,13000658
1.0,27865,1.0,99372,13000426
0.0,7328,1.0,78999,13000381
1.0,48562,1.0,54881,13000357
1.0,46344,1.0,52652,13000057
1.0,31063,1.0,59651,13000499
0.0,3762,1.0,32465,13000752
0.0,30343,1.0,97084,13000584
0.0,46986,1.0,62562,13000665
0.0,41510,1.0,69770,13000232
0.0,45606,1.0,67206,13000280
0.0,15275,1.0,53977,13000296
0.0,31625,1.0,83121,13000955
0.0,20983,1.0,42002,13000405
1.0,2174,1.0,69609,13000607
0.0,48525,1.0,41681,13000040
0.0,27045,1.0,8172,13000067
0.0,23848,1.0,48700,13000152
1.0,31745,1.0,5611,13000523
0.0,23396,1.0,99055,13000265
1.0,6549,1.0,99003,13000925
0.0,34077,1.0,23876,13000749
1.0,35546,1.0,81975,13000251
1.0,33369,1.0,50920,13000352
0.0,3281,1.0,34111,13000561
0.0,15554,1.0,68460,13000919
0.0,2718,1.0,96079,13000437
1.0,27174,1.0,45137,13000830
0.0,4168,1.0,15843,13000481
1.0,434,1.0,23382,13000251
0.0,15703,1.0,75193,13000639
1.0,16305,1.0,13206,13000219
0.0,7940,1.0,15678,13000770
1.0,37617,1.0,21594,13000539
1.0,4831,1.0,7025,13000865
1.0,15201,1.0,83573,13000915
0.0,33351,1.0,17706,13000063
0.0,25827,1.0,47508,13000574
1.0,9651,1.0,84732,13000419
0.0,10702,1.0,64625,13000907
0.0,35625,1.0,86101,13000285
1.0,6795,1.0,41147,13000487
0.0,11542,1.0,65785,13000625
1.0,24212,1.0,82534,13000010
0.0,49405,1.0,3427,13000918
0.0,8705,1.0,30396,13000366
1.0,5835,1.0,12014,13000932
0.0,37969,1.0,77499,13000429
1.0,41692,1.0,49438,13000590
0.0,16327,1.0,42812,13000750
0.0,46103,1.0,18705,13000124
1.0,530,1.0,98979,13000059
1.0,27135,1.0,16104,13000025
1.0,24264,1.0,59666,13000374
1.0,13293,1.0,52385,13000183
1.0,27860,1.0,82048,13000971
1.0,4712,1.0,73336,13000551
1.0,2690,1.0,94857,13000858
0.0,3188,1.0,42270,13000058
1.0,39677,1.0,19073,13000454
0.0,28361,1.0,44477,13000712
0.0,14598,1.0,13085,13000469
0.0,13436,1.0,49099,13000903
1.0,27806,1.0,16598,13000046
0.0,31102,1.0,23389,13000356
1.0,27285,1.0,84014,13000978
0.0,35972,1.0,49128,13000840
1.0,12694,1.0,78251,13000125
0.0,24800,1.0,91645,13000310
0.0,32199,1.0,15276,13000004
1.0,46426,1.0,27782,13000554
1.0,24626,1.0,39952,13000907
1.0,30791,1.0,13911,13000802
1.0,34615,1.0,49148,13000634
0.0,35614,1.0,6102,13000864
1.0,36946,1.0,15747,13000308
0.0,20534,1.0,88055,13000840
1.0,42220,1.0,60692,13000390
0.0,11635,1.0,15883,13000189
1.0,18752,1.0,54451,13000332
1.0,45230,1.0,87186,13000616
0.0,20574,1.0,14712,13000165
1.0,25370,1.0,36818,13000469
0.0,36149,1.0,34105,13000504
1.0,27855,1.0,77557,13000833
1.0,1228,1.0,80421,13000230
1.0,22612,1.0,12111,13000109
0.0,429,1.0,73405,13000220
1.0,27355,1.0,84122,13000959
1.0,27223,1.0,14834,13000092
0.0,41409,1.0,83958,13000503
