参数一,参数二,参数三,参数四,参数五
0.0,5763312,1.0,6661,0.0
1.0,858389,1.0,4178,0.0
1.0,27668,1.0,5297,1.0
1.0,6399099,1.0,5538,2.0
0.0,6539839,1.0,9555,1.0
0.0,8687073,1.0,9718,1.0
0.0,6825294,1.0,1844,1.0
0.0,3168860,1.0,3037,2.0
1.0,27191,1.0,7963,1.0
1.0,1052259,1.0,5495,2.0
0.0,498811,1.0,655,0.0
1.0,27454,1.0,8412,1.0
1.0,644206,1.0,8319,2.0
0.0,2642580,1.0,4091,2.0
1.0,3788835,1.0,3291,0.0
1.0,2258203,1.0,5478,0.0
0.0,1428124,1.0,6931,0.0
0.0,2931152,1.0,1565,1.0
1.0,5199845,1.0,587,1.0
0.0,3563071,1.0,754,1.0
1.0,27758,1.0,4204,1.0
0.0,3495049,1.0,1930,2.0
0.0,5442918,1.0,8749,1.0
1.0,6246648,1.0,1070,2.0
1.0,27787,1.0,4260,1.0
1.0,6471463,1.0,5366,1.0
0.0,7907431,1.0,1888,0.0
1.0,971111,1.0,7561,0.0
0.0,6002774,1.0,7829,0.0
0.0,2068343,1.0,331,2.0
0.0,2210103,1.0,5716,1.0
0.0,8353604,1.0,56,1.0
1.0,5110240,1.0,1467,2.0
0.0,3065848,1.0,7112,2.0
0.0,9780448,1.0,9,0.0
0.0,7550089,1.0,7565,0.0
0.0,7546312,1.0,947,1.0
1.0,2161855,1.0,7516,2.0
0.0,5237740,1.0,2769,0.0
1.0,27617,1.0,7778,1.0
1.0,5051921,1.0,3173,2.0
1.0,9309312,1.0,2711,2.0
1.0,9710994,1.0,3091,0.0
1.0,27322,1.0,8895,1.0
0.0,7615760,1.0,5113,2.0
1.0,6142898,1.0,8324,0.0
0.0,2118436,1.0,1880,1.0
1.0,7512844,1.0,4664,2.0
1.0,4270313,1.0,6982,0.0
1.0,2258652,1.0,9028,0.0
0.0,4492595,1.0,83,1.0
0.0,828163,1.0,4969,1.0
0.0,5467217,1.0,584,0.0
1.0,1205657,1.0,4468,2.0
0.0,7470331,1.0,4520,0.0
0.0,9621136,1.0,9333,0.0
1.0,27407,1.0,3884,1.0
1.0,3331179,1.0,9705,2.0
1.0,27700,1.0,2508,1.0
1.0,6338392,1.0,1557,2.0
1.0,27720,1.0,9193,1.0
0.0,8585018,1.0,2359,2.0
0.0,709529,1.0,3911,0.0
0.0,8112325,1.0,9648,0.0
1.0,3885906,1.0,6887,1.0
1.0,27245,1.0,4384,1.0
1.0,3255513,1.0,2312,0.0
1.0,27218,1.0,2199,1.0
0.0,5511527,1.0,7502,2.0
0.0,8839918,1.0,203,2.0
0.0,9333739,1.0,7990,2.0
0.0,2574545,1.0,1356,1.0
1.0,27487,1.0,4422,1.0
1.0,767583,1.0,5557,2.0
1.0,27983,1.0,8622,1.0
1.0,7126851,1.0,6498,1.0
0.0,9779825,1.0,4718,2.0
1.0,9047384,1.0,5918,0.0
1.0,5667379,1.0,2805,1.0
0.0,7225861,1.0,3353,0.0
1.0,1988223,1.0,3884,1.0
1.0,27393,1.0,3541,1.0
1.0,2938946,1.0,8930,0.0
0.0,3680612,1.0,8205,1.0
1.0,5938575,1.0,6997,1.0
0.0,9207703,1.0,7385,1.0
1.0,3721728,1.0,6828,2.0
1.0,5191740,1.0,1107,1.0
0.0,8204911,1.0,4097,1.0
0.0,9917634,1.0,9584,0.0
0.0,9181150,1.0,8176,2.0
0.0,4781811,1.0,1682,0.0
1.0,6181485,1.0,7394,2.0
0.0,1249411,1.0,8453,1.0
1.0,3293451,1.0,810,2.0
1.0,2402798,1.0,6171,1.0
0.0,1846036,1.0,1036,0.0
1.0,1526022,1.0,8114,2.0
0.0,1850373,1.0,2507,2.0
1.0,5188018,1.0,3851,0.0
1.0,7896583,1.0,8004,2.0
1.0,4945275,1.0,4565,0.0
1.0,4868110,1.0,7455,1.0
0.0,7300409,1.0,2706,0.0
0.0,9017374,1.0,5116,0.0
1.0,27086,1.0,1622,1.0
1.0,778542,1.0,7795,2.0
1.0,4983626,1.0,7136,1.0
1.0,3246644,1.0,9492,1.0
1.0,27785,1.0,636,1.0
0.0,848744,1.0,7163,1.0
1.0,27664,1.0,8429,1.0
1.0,8699564,1.0,481,2.0
1.0,8312672,1.0,3756,1.0
1.0,2625694,1.0,5157,1.0
0.0,2544030,1.0,5130,2.0
0.0,1589012,1.0,6970,2.0
1.0,4345956,1.0,6277,0.0
1.0,2758513,1.0,1194,2.0
0.0,5301865,1.0,1120,2.0
0.0,2514553,1.0,265,2.0
0.0,812749,1.0,5746,0.0
1.0,6451219,1.0,8722,1.0
1.0,2703803,1.0,2455,0.0
1.0,8342495,1.0,4023,2.0
0.0,2159275,1.0,9284,0.0
1.0,6316906,1.0,5899,2.0
0.0,3380656,1.0,2912,0.0
0.0,6921829,1.0,8134,1.0
0.0,7390427,1.0,3382,2.0
0.0,9523629,1.0,8805,0.0
1.0,6944837,1.0,9265,0.0
1.0,6278539,1.0,1762,2.0
0.0,7172115,1.0,1327,2.0
1.0,27814,1.0,5970,1.0
0.0,9850855,1.0,850,1.0
0.0,4794711,1.0,6826,2.0
1.0,1120515,1.0,3870,2.0
1.0,27488,1.0,153,1.0
1.0,6820508,1.0,2188,2.0
1.0,6519132,1.0,4128,0.0
1.0,1758635,1.0,1104,0.0
1.0,5291687,1.0,7458,2.0
1.0,677307,1.0,2311,1.0
0.0,4157983,1.0,719,2.0
1.0,921205,1.0,5932,2.0
1.0,8535758,1.0,2991,0.0
0.0,8973810,1.0,3456,0.0
0.0,483668,1.0,2437,1.0
1.0,2029003,1.0,3389,1.0
1.0,27160,1.0,2017,0.0
1.0,9954334,1.0,855,0.0
1.0,5681441,1.0,6759,1.0
1.0,27019,1.0,4881,1.0
1.0,7041894,1.0,3311,2.0
0.0,4558218,1.0,3643,0.0
1.0,5618920,1.0,2920,1.0
