参数一,参数二,参数三,参数四,参数五
1.0,27463,1.0,3278,0.0
1.0,27453,1.0,1747,1.0
1.0,6012117,1.0,1223,1.0
0.0,4499612,1.0,4390,1.0
1.0,2546058,1.0,9761,0.0
0.0,5473070,1.0,3242,1.0
0.0,5598781,1.0,437,0.0
0.0,2217666,1.0,9793,2.0
0.0,3162543,1.0,5813,0.0
0.0,2181378,1.0,5521,2.0
1.0,9516430,1.0,5062,2.0
1.0,7446216,1.0,1640,1.0
0.0,7184661,1.0,5347,0.0
0.0,568212,1.0,9154,0.0
1.0,7160984,1.0,8941,1.0
1.0,6078103,1.0,3525,1.0
1.0,3242229,1.0,929,0.0
1.0,27697,1.0,4889,1.0
1.0,3593291,1.0,9802,1.0
1.0,27574,1.0,3814,1.0
0.0,2937999,1.0,6305,2.0
1.0,9303336,1.0,7918,0.0
1.0,7620235,1.0,9770,0.0
1.0,2718848,1.0,4724,0.0
0.0,314176,1.0,920,0.0
1.0,2032815,1.0,7386,2.0
1.0,27654,1.0,7492,1.0
0.0,5050303,1.0,4448,1.0
0.0,7452784,1.0,6233,0.0
0.0,7222888,1.0,7254,1.0
1.0,5870768,1.0,2419,1.0
0.0,3526074,1.0,6633,1.0
0.0,9403865,1.0,2846,0.0
1.0,1440642,1.0,8050,2.0
1.0,3776231,1.0,9488,1.0
0.0,5698546,1.0,4406,2.0
1.0,6920344,1.0,607,2.0
0.0,6847395,1.0,5328,1.0
1.0,2670587,1.0,9427,0.0
1.0,8980407,1.0,5223,0.0
0.0,6132729,1.0,4256,1.0
1.0,6481283,1.0,891,0.0
0.0,4236386,1.0,1129,2.0
1.0,60104,1.0,5395,2.0
1.0,4089365,1.0,7657,2.0
0.0,6163163,1.0,6020,1.0
1.0,6358426,1.0,9926,1.0
1.0,270839,1.0,6059,1.0
1.0,3648182,1.0,9014,2.0
1.0,27464,1.0,6673,1.0
0.0,681059,1.0,5947,2.0
0.0,6824586,1.0,7275,0.0
0.0,6178450,1.0,76,1.0
0.0,4677481,1.0,497,1.0
0.0,991824,1.0,2412,0.0
1.0,5205840,1.0,7965,1.0
1.0,5978384,1.0,6054,1.0
1.0,27625,1.0,9432,1.0
1.0,9704780,1.0,8026,2.0
1.0,2371805,1.0,3309,0.0
0.0,1877237,1.0,8559,2.0
1.0,791693,1.0,5547,0.0
0.0,1087453,1.0,2693,1.0
1.0,834062,1.0,9178,0.0
0.0,6128096,1.0,5258,1.0
0.0,9523891,1.0,3590,0.0
1.0,1148014,1.0,9228,1.0
0.0,7724220,1.0,6983,0.0
1.0,8255765,1.0,4132,2.0
1.0,27522,1.0,6379,2.0
1.0,5617685,1.0,4426,0.0
1.0,4029025,1.0,9161,2.0
0.0,8416872,1.0,4409,0.0
1.0,7740318,1.0,5302,2.0
0.0,6158900,1.0,1817,2.0
1.0,3110458,1.0,331,2.0
1.0,6628730,1.0,5286,0.0
0.0,9834016,1.0,7168,2.0
0.0,7562237,1.0,7861,0.0
1.0,6870436,1.0,7284,1.0
0.0,292230,1.0,9220,1.0
0.0,7175522,1.0,8281,1.0
1.0,112739,1.0,2746,1.0
0.0,1646159,1.0,4314,0.0
0.0,8944209,1.0,357,0.0
1.0,6001933,1.0,9266,0.0
1.0,27591,1.0,8449,1.0
1.0,3385396,1.0,1982,1.0
1.0,8173248,1.0,3814,0.0
0.0,8135831,1.0,1698,2.0
1.0,2184329,1.0,6228,1.0
0.0,5181689,1.0,1850,2.0
0.0,936602,1.0,4200,1.0
1.0,8291700,1.0,2520,0.0
1.0,3060322,1.0,5483,1.0
0.0,3051242,1.0,167,0.0
0.0,9872795,1.0,8126,2.0
0.0,9248254,1.0,1935,2.0
0.0,8767219,1.0,3594,2.0
0.0,3555560,1.0,5271,0.0
1.0,1005985,1.0,6904,0.0
0.0,7948654,1.0,4791,2.0
1.0,3058437,1.0,3638,2.0
1.0,816326,1.0,4433,2.0
0.0,3950521,1.0,2687,0.0
1.0,3146904,1.0,7387,2.0
1.0,5919808,1.0,7567,1.0
0.0,8723224,1.0,2897,2.0
0.0,2132816,1.0,4999,2.0
0.0,6783991,1.0,3467,2.0
1.0,1797414,1.0,254,0.0
1.0,2700471,1.0,5513,0.0
0.0,4138735,1.0,2097,0.0
0.0,2906168,1.0,1201,1.0
