参数一,参数二,参数三,参数四,参数五
0.0,2473,1.0,2060,13000912
1.0,21374,1.0,6341,13000134
0.0,28525,1.0,929,13000704
0.0,28324,1.0,3931,13000762
1.0,16904,1.0,9229,13000873
0.0,25673,1.0,9848,13000902
1.0,4484,1.0,9186,13000977
1.0,12388,1.0,8953,13000374
1.0,32733,1.0,8385,13000896
0.0,40512,1.0,491,13000861
1.0,27654,1.0,1914,13000019
1.0,27589,1.0,2144,13000020
1.0,8640,1.0,9482,13000250
1.0,9488,1.0,84,13000709
0.0,49221,1.0,5458,13000096
1.0,45297,1.0,9129,13000956
1.0,27651,1.0,2075,13000087
0.0,44478,1.0,6665,13000052
0.0,46412,1.0,5318,13000713
0.0,12541,1.0,6192,13000851
1.0,27879,1.0,1449,13000001
0.0,29369,1.0,5494,13000681
1.0,48693,1.0,6073,13000960
0.0,7488,1.0,3133,13000655
0.0,15791,1.0,4619,13000558
1.0,19412,1.0,6158,13000810
1.0,33870,1.0,6558,13000004
1.0,21963,1.0,3222,13000514
0.0,15219,1.0,2107,13000018
0.0,44057,1.0,3449,13000670
1.0,43369,1.0,1893,13000300
1.0,19967,1.0,1091,13000245
1.0,1821,1.0,2273,13000369
1.0,43306,1.0,127,13000768
1.0,27926,1.0,1902,13000082
1.0,27224,1.0,1046,13000028
0.0,37942,1.0,109,13000948
0.0,6517,1.0,5709,13000338
1.0,27839,1.0,1611,13000077
1.0,23136,1.0,4820,13000158
1.0,31699,1.0,4768,13000109
1.0,43298,1.0,8038,13000310
0.0,3148,1.0,4107,13000198
0.0,35711,1.0,6956,13000942
1.0,27823,1.0,1463,13000024
1.0,27783,1.0,1712,13000023
0.0,10380,1.0,16,13000455
1.0,44430,1.0,6832,13000151
0.0,25282,1.0,925,13000200
1.0,27261,1.0,2341,13000026
0.0,24608,1.0,3412,13000618
1.0,48829,1.0,566,13000659
1.0,10231,1.0,974,13000534
1.0,44949,1.0,5592,13000291
1.0,18926,1.0,910,13000486
0.0,17741,1.0,9954,13000102
0.0,21434,1.0,5552,13000489
1.0,27320,1.0,2434,13000070
1.0,24937,1.0,6304,13000066
1.0,35057,1.0,2901,13000924
0.0,7915,1.0,7725,13000163
1.0,1097,1.0,7802,13000881
0.0,43698,1.0,4747,13000085
1.0,47179,1.0,5053,13000203
0.0,46073,1.0,366,13000166
0.0,21392,1.0,7316,13000139
1.0,27646,1.0,7583,13000986
0.0,39678,1.0,2339,13000550
0.0,15543,1.0,2687,13000727
1.0,575,1.0,7721,13000825
1.0,37339,1.0,1982,13000743
1.0,6393,1.0,8256,13000680
1.0,27965,1.0,895,13000768
0.0,22188,1.0,9147,13000233
1.0,27309,1.0,7880,13000903
0.0,27247,1.0,7393,13000900
0.0,9208,1.0,800,13000888
1.0,44179,1.0,7415,13000348
1.0,27306,1.0,1992,13000080
0.0,5035,1.0,1104,13000267
1.0,49731,1.0,117,13000345
1.0,11232,1.0,2292,13000197
1.0,14571,1.0,7556,13000672
1.0,43669,1.0,142,13000339
0.0,15034,1.0,6991,13000053
0.0,12097,1.0,5120,13000896
1.0,6960,1.0,9723,13000753
1.0,34455,1.0,3809,13000502
0.0,29972,1.0,8695,13000692
1.0,43490,1.0,3476,13000941
0.0,38344,1.0,7065,13000115
0.0,32011,1.0,8199,13000272
0.0,6781,1.0,5886,13000457
1.0,27119,1.0,2175,13000033
1.0,27277,1.0,1542,13000015
1.0,27327,1.0,1183,13000068
0.0,3404,1.0,3876,13000795
0.0,26687,1.0,9608,13000780
0.0,48151,1.0,6815,13000398
1.0,18813,1.0,2655,13000228
1.0,7320,1.0,5906,13000618
0.0,1694,1.0,9598,13000020
0.0,1241,1.0,1184,13000280
1.0,30026,1.0,8958,13000762
0.0,21105,1.0,7609,13000418
0.0,14636,1.0,8416,13000130
0.0,27712,1.0,3422,13000882
1.0,27284,1.0,1026,13000012
1.0,30320,1.0,5984,13000540
1.0,20318,1.0,6778,13000469
0.0,36010,1.0,5835,13000906
1.0,28054,1.0,6709,13000465
0.0,31757,1.0,1385,13000778
1.0,27647,1.0,1257,13000095
0.0,5235,1.0,8951,13000303
1.0,11980,1.0,6430,13000116
1.0,27874,1.0,2099,13000047
0.0,18959,1.0,5934,13000632
1.0,21899,1.0,693,13000438
1.0,27950,1.0,2420,13000011
0.0,35277,1.0,3449,13000604
1.0,5646,1.0,3848,13000210
0.0,9281,1.0,446,13000972
0.0,48863,1.0,518,13000168
1.0,48002,1.0,9147,13000924
1.0,30492,1.0,8785,13000159
1.0,44993,1.0,6732,13000094
0.0,25213,1.0,3223,13000129
1.0,38849,1.0,2915,13000453
1.0,29221,1.0,2817,13000048
0.0,35488,1.0,230,13000514
1.0,34587,1.0,8520,13000222
1.0,5356,1.0,9816,13000236
1.0,27545,1.0,2177,13000091
0.0,19430,1.0,2797,13000920
0.0,48911,1.0,1041,13000860
1.0,39236,1.0,6551,13000021
1.0,13275,1.0,8985,13000285
1.0,31677,1.0,6410,13000788
0.0,40389,1.0,8701,13000081
0.0,8818,1.0,6930,13000032
1.0,27645,1.0,8620,13000458
1.0,5958,1.0,7120,13000548
1.0,988,1.0,580,13000434
1.0,5909,1.0,5956,13000420
1.0,27003,1.0,2237,13000050
1.0,49803,1.0,323,13000932
1.0,46577,1.0,1692,13000582
1.0,8594,1.0,2628,13000729
1.0,27508,1.0,1831,13000099
1.0,35662,1.0,7680,13000528
0.0,13099,1.0,1123,13000026
1.0,31154,1.0,2024,13000497
1.0,38135,1.0,8136,13000020
1.0,11534,1.0,5312,13000558
1.0,23576,1.0,3690,13000401
1.0,26069,1.0,5431,13000384
1.0,24485,1.0,573,13000817
1.0,27317,1.0,1425,13000085
1.0,7649,1.0,2676,13000807
1.0,17044,1.0,1740,13000778
0.0,16313,1.0,5941,13000192
0.0,7560,1.0,9957,13000786
0.0,3181,1.0,2701,13000049
0.0,14464,1.0,69,13000216
0.0,22692,1.0,3087,13000039
1.0,27147,1.0,1851,13000064
1.0,30781,1.0,7156,13000213
0.0,49533,1.0,8633,13000692
1.0,27700,1.0,2246,13000068
0.0,16538,1.0,7596,13000446
1.0,27552,1.0,1331,13000047
0.0,33506,1.0,2115,13000584
1.0,21825,1.0,4533,13000676
1.0,48690,1.0,6966,13000313
1.0,26149,1.0,4060,13000212
0.0,46748,1.0,900,13000410
1.0,12230,1.0,176,13000755
1.0,687,1.0,9632,13000445
0.0,44200,1.0,4810,13000751
1.0,19244,1.0,4252,13000191
0.0,11583,1.0,2161,13000226
0.0,49467,1.0,1413,13000606
1.0,28155,1.0,426,13000385
1.0,27880,1.0,2420,13000095
0.0,5310,1.0,3241,13000602
0.0,10208,1.0,1233,13000222
0.0,7671,1.0,855,13000117
1.0,27266,1.0,1463,13000067
1.0,27137,1.0,1520,13000071
1.0,43953,1.0,5067,13000287
0.0,45007,1.0,8002,13000695
0.0,19273,1.0,2219,13000217
0.0,21068,1.0,9308,13000553
1.0,30020,1.0,5148,13000786
1.0,27173,1.0,1806,13000011
1.0,41783,1.0,2237,13000661
1.0,20538,1.0,5006,13000829
1.0,27845,1.0,2075,13000020
1.0,6050,1.0,869,13000746
1.0,6427,1.0,7953,13000981
0.0,18303,1.0,3126,13000613
0.0,49656,1.0,3762,13000605
1.0,27768,1.0,1539,13000077
1.0,41076,1.0,8113,13000484
1.0,27978,1.0,2120,13000047
0.0,15756,1.0,5743,13000046
0.0,39900,1.0,9805,13000746
1.0,2587,1.0,2647,13000706
1.0,1510,1.0,2152,13000787
0.0,37259,1.0,6440,13000843
1.0,27124,1.0,1967,13000091
0.0,9736,1.0,4250,13000121
1.0,24833,1.0,5602,13000408
1.0,20862,1.0,8884,13000024
0.0,20330,1.0,1772,13000211
0.0,24809,1.0,9592,13000771
0.0,43037,1.0,3159,13000124
0.0,19525,1.0,2915,13000443
1.0,4394,1.0,6227,13000083
1.0,27404,1.0,1300,13000057
1.0,48357,1.0,6491,13000637
0.0,42084,1.0,3857,13000890
0.0,39069,1.0,4328,13000373
1.0,30182,1.0,4298,13000119
1.0,27930,1.0,1018,13000024
1.0,16367,1.0,1814,13000155
1.0,18828,1.0,3744,13000296
0.0,24635,1.0,4382,13000883
1.0,25281,1.0,7393,13000753
1.0,40745,1.0,4452,13000652
1.0,17710,1.0,9256,13000307
0.0,26035,1.0,3886,13000640
1.0,32074,1.0,1423,13000107
1.0,11874,1.0,1180,13000592
0.0,25453,1.0,8286,13000285
0.0,33716,1.0,8660,13000188
1.0,26735,1.0,3462,13000613
1.0,4936,1.0,985,13000862
0.0,43025,1.0,1838,13000844
0.0,24326,1.0,4600,13000012
1.0,13436,1.0,8365,13000885
0.0,39179,1.0,8969,13000883
0.0,34756,1.0,7297,13000249
0.0,5085,1.0,3603,13000980
1.0,27214,1.0,1198,13000000
0.0,13131,1.0,7899,13000195
1.0,27495,1.0,1590,13000002
1.0,27285,1.0,2100,13000031
1.0,46870,1.0,9493,13000931
0.0,20960,1.0,6345,13000842
1.0,9500,1.0,3671,13000278
0.0,714,1.0,4128,13000488
1.0,14734,1.0,6491,13000265
0.0,40182,1.0,1303,13000794
1.0,39759,1.0,6070,13000729
1.0,27614,1.0,2457,13000086
1.0,46485,1.0,8644,13000632
0.0,7024,1.0,3689,13000806
0.0,18020,1.0,79,13000836
1.0,13593,1.0,6366,13000625
0.0,26589,1.0,957,13000192
1.0,23859,1.0,6638,13000635
1.0,15376,1.0,3504,13000119
1.0,1445,1.0,6201,13000346
1.0,17855,1.0,7049,13000623
1.0,32049,1.0,2302,13000280
0.0,31345,1.0,8550,13000792
0.0,3399,1.0,8691,13000885
1.0,38603,1.0,4857,13000009
1.0,14564,1.0,2036,13000671
0.0,48874,1.0,4356,13000697
0.0,10791,1.0,9458,13000442
0.0,24616,1.0,2021,13000556
1.0,33237,1.0,1606,13000295
1.0,20041,1.0,1413,13000482
0.0,1571,1.0,8432,13000447
0.0,23712,1.0,9443,13000685
0.0,17618,1.0,4498,13000845
1.0,26466,1.0,5967,13000249
0.0,40407,1.0,4028,13000953
1.0,4976,1.0,6469,13000321
1.0,17723,1.0,9193,13000257
1.0,4199,1.0,1729,13000006
0.0,2393,1.0,5817,13000014
1.0,27021,1.0,2399,13000056
0.0,32537,1.0,710,13000763
1.0,47607,1.0,4508,13000500
0.0,18399,1.0,981,13000744
0.0,49496,1.0,9090,13000008
0.0,9474,1.0,8685,13000801
