参数一,参数二,参数三,参数四,参数五
1.0,26034,1.0,914,13000120
1.0,11772,1.0,315,13000669
0.0,44693,1.0,8679,13000444
1.0,14984,1.0,7057,13000773
1.0,30970,1.0,5186,13000674
1.0,6170,1.0,1252,13000585
0.0,21576,1.0,1618,13000314
0.0,46110,1.0,697,13000716
0.0,18625,1.0,8509,13000774
0.0,16907,1.0,8512,13000070
0.0,20970,1.0,3546,13000858
0.0,20444,1.0,936,13000526
1.0,357,1.0,6630,13000024
0.0,13467,1.0,1604,13000935
1.0,530,1.0,2958,13000186
1.0,27536,1.0,8632,13000943
1.0,24136,1.0,4108,13000769
0.0,16955,1.0,1867,13000622
1.0,26543,1.0,3463,13000103
1.0,17284,1.0,1146,13000516
0.0,594,1.0,2785,13000339
1.0,38319,1.0,1820,13000290
0.0,40274,1.0,4605,13000926
1.0,12610,1.0,2044,13000784
0.0,21279,1.0,4860,13000326
1.0,28685,1.0,9677,13000894
1.0,31744,1.0,5168,13000045
1.0,29458,1.0,373,13000094
0.0,24637,1.0,3972,13000877
0.0,21629,1.0,9616,13000940
1.0,4154,1.0,4769,13000346
0.0,23061,1.0,2420,13000487
0.0,15697,1.0,9977,13000060
1.0,23553,1.0,2868,13000696
0.0,24767,1.0,5870,13000162
0.0,10787,1.0,6931,13000133
0.0,32561,1.0,6250,13000379
1.0,11518,1.0,1140,13000899
1.0,6392,1.0,8326,13000885
1.0,4480,1.0,7938,13000397
1.0,8908,1.0,7908,13000829
0.0,18875,1.0,208,13000802
1.0,1767,1.0,8165,13000073
0.0,4912,1.0,8371,13000096
1.0,25315,1.0,6346,13000353
0.0,1423,1.0,5860,13000840
0.0,27198,1.0,5121,13000793
1.0,39207,1.0,2488,13000656
1.0,7081,1.0,5001,13000038
1.0,33528,1.0,7137,13000147
1.0,40486,1.0,2531,13000918
0.0,48685,1.0,2161,13000806
1.0,27856,1.0,8073,13000927
0.0,45499,1.0,6719,13000340
1.0,16313,1.0,6323,13000474
1.0,27153,1.0,9272,13000072
0.0,10152,1.0,942,13000029
1.0,12618,1.0,879,13000256
0.0,4748,1.0,3355,13000098
1.0,13993,1.0,7340,13000217
1.0,35058,1.0,7106,13000105
0.0,6563,1.0,7384,13000717
0.0,22680,1.0,8787,13000509
0.0,30013,1.0,3131,13000348
0.0,13987,1.0,7876,13000683
1.0,17850,1.0,4261,13000489
0.0,1352,1.0,4080,13000301
1.0,46543,1.0,9998,13000983
0.0,27202,1.0,9412,13000575
0.0,28345,1.0,9372,13000624
0.0,40551,1.0,580,13000469
0.0,13453,1.0,1019,13000541
1.0,48418,1.0,5171,13000508
0.0,14517,1.0,7120,13000633
1.0,44120,1.0,5047,13000005
1.0,16567,1.0,5332,13000871
0.0,2994,1.0,2709,13000153
0.0,804,1.0,5086,13000081
0.0,29714,1.0,4625,13000579
0.0,32786,1.0,4664,13000042
1.0,27462,1.0,1163,13000067
0.0,20504,1.0,8769,13000225
1.0,39852,1.0,5036,13000278
0.0,35726,1.0,3311,13000048
1.0,29228,1.0,663,13000002
0.0,10047,1.0,3891,13000984
1.0,24701,1.0,7769,13000480
0.0,12671,1.0,3305,13000454
0.0,10272,1.0,4,13000071
0.0,21427,1.0,9541,13000606
1.0,3587,1.0,370,13000350
1.0,34616,1.0,7844,13000597
1.0,30098,1.0,1962,13000501
1.0,20965,1.0,7500,13000709
0.0,34884,1.0,6406,13000711
1.0,38333,1.0,5090,13000079
0.0,48380,1.0,6272,13000449
1.0,18757,1.0,1113,13000187
0.0,18982,1.0,1117,13000421
0.0,19759,1.0,9766,13000959
0.0,27958,1.0,5021,13000793
0.0,10727,1.0,1594,13000502
1.0,13692,1.0,4412,13000508
1.0,35185,1.0,2848,13000423
0.0,15151,1.0,29,13000263
1.0,27382,1.0,7535,13000944
1.0,28918,1.0,7286,13000301
0.0,15985,1.0,4044,13000304
0.0,30024,1.0,388,13000610
0.0,45511,1.0,1302,13000016
1.0,27589,1.0,8781,13000927
1.0,43744,1.0,8580,13000052
0.0,17873,1.0,8398,13000364
0.0,17400,1.0,662,13000143
1.0,43876,1.0,1550,13000931
1.0,35169,1.0,6806,13000078
1.0,22565,1.0,1445,13000151
1.0,25009,1.0,4559,13000506
1.0,26560,1.0,108,13000937
1.0,2240,1.0,2557,13000218
0.0,2961,1.0,9411,13000311
0.0,44852,1.0,7809,13000338
1.0,5683,1.0,5037,13000454
0.0,37655,1.0,1408,13000045
1.0,8407,1.0,5882,13000828
1.0,36697,1.0,5499,13000525
0.0,26911,1.0,7857,13000510
1.0,10009,1.0,7546,13000049
1.0,27437,1.0,5017,13000673
1.0,21842,1.0,3621,13000479
0.0,28887,1.0,2495,13000049
1.0,20113,1.0,5167,13000659
1.0,21734,1.0,9947,13000327
0.0,29728,1.0,8742,13000699
0.0,43885,1.0,7336,13000951
1.0,27242,1.0,8580,13000907
0.0,29813,1.0,8863,13000805
1.0,27994,1.0,7594,13000974
0.0,15283,1.0,7275,13000777
0.0,16159,1.0,6160,13000775
1.0,11865,1.0,7723,13000902
1.0,22413,1.0,8438,13000244
1.0,38921,1.0,8666,13000867
0.0,33790,1.0,6527,13000782
1.0,43916,1.0,8531,13000894
1.0,21520,1.0,2274,13000696
1.0,12991,1.0,323,13000840
1.0,45754,1.0,9544,13000052
1.0,14571,1.0,2623,13000287
1.0,24469,1.0,6395,13000432
1.0,27460,1.0,1319,13000018
1.0,29321,1.0,840,13000936
1.0,36567,1.0,9598,13000151
1.0,24695,1.0,2958,13000082
1.0,40529,1.0,6131,13000523
1.0,48987,1.0,5393,13000402
1.0,21159,1.0,6687,13000394
1.0,23694,1.0,4291,13000032
1.0,13237,1.0,8748,13000545
1.0,44901,1.0,9507,13000564
0.0,30259,1.0,7610,13000561
0.0,39586,1.0,5015,13000849
1.0,27003,1.0,8794,13000951
1.0,18403,1.0,3999,13000679
1.0,33491,1.0,8710,13000684
1.0,35092,1.0,8537,13000444
1.0,49055,1.0,7079,13000380
1.0,47782,1.0,5800,13000172
1.0,23555,1.0,7175,13000855
1.0,49236,1.0,8792,13000836
0.0,25838,1.0,3245,13000915
1.0,5881,1.0,8891,13000520
1.0,39264,1.0,6397,13000464
1.0,30217,1.0,4990,13000613
1.0,34342,1.0,3796,13000257
0.0,13579,1.0,7747,13000854
1.0,41302,1.0,6207,13000808
0.0,3451,1.0,6014,13000074
0.0,14907,1.0,5145,13000795
1.0,27899,1.0,8419,13000943
0.0,40958,1.0,4371,13000072
1.0,31469,1.0,1409,13000949
1.0,36252,1.0,8448,13000362
0.0,45264,1.0,5518,13000996
0.0,27567,1.0,4330,13000405
1.0,39651,1.0,7878,13000951
1.0,27767,1.0,7611,13000946
0.0,43218,1.0,2173,13000542
0.0,5822,1.0,1508,13000997
0.0,35254,1.0,4366,13000050
1.0,5234,1.0,541,13000362
1.0,39696,1.0,3867,13000148
0.0,7997,1.0,7858,13000943
1.0,44524,1.0,1977,13000895
1.0,18964,1.0,7951,13000334
1.0,48346,1.0,4087,13000356
0.0,1666,1.0,94,13000257
1.0,36695,1.0,1862,13000134
1.0,40901,1.0,3115,13000115
1.0,44380,1.0,6836,13000596
1.0,27041,1.0,8119,13000994
0.0,49953,1.0,295,13000433
1.0,27389,1.0,1735,13000068
0.0,13049,1.0,1454,13000610
1.0,10212,1.0,7327,13000956
0.0,47787,1.0,34,13000178
0.0,17760,1.0,7275,13000330
0.0,1154,1.0,5284,13000543
0.0,2249,1.0,9259,13000593
0.0,15077,1.0,9087,13000372
1.0,17133,1.0,5518,13000346
1.0,33223,1.0,5907,13000551
0.0,47304,1.0,6033,13000085
1.0,8814,1.0,742,13000203
1.0,39480,1.0,2504,13000152
0.0,41676,1.0,9659,13000910
1.0,9501,1.0,1912,13000626
0.0,45174,1.0,5201,13000598
0.0,27444,1.0,4005,13000591
1.0,13571,1.0,1491,13000446
0.0,17142,1.0,8355,13000785
1.0,16056,1.0,4543,13000288
1.0,27953,1.0,8858,13000381
1.0,40983,1.0,6436,13000141
1.0,10583,1.0,832,13000038
0.0,19614,1.0,7638,13000592
0.0,38059,1.0,6272,13000946
0.0,17681,1.0,4006,13000932
0.0,5360,1.0,8721,13000385
0.0,7187,1.0,4439,13000742
0.0,22844,1.0,1440,13000530
1.0,11791,1.0,1196,13000350
1.0,27424,1.0,7348,13000498
0.0,38335,1.0,2753,13000439
0.0,30666,1.0,2227,13000470
0.0,2288,1.0,7632,13000983
1.0,47043,1.0,552,13000659
1.0,29416,1.0,7696,13000018
0.0,28186,1.0,2947,13000799
1.0,33663,1.0,607,13000872
0.0,47544,1.0,9617,13000008
0.0,42816,1.0,6623,13000729
1.0,49505,1.0,6263,13000867
1.0,40834,1.0,5586,13000555
0.0,42327,1.0,5094,13000265
0.0,43370,1.0,2327,13000728
0.0,35490,1.0,1591,13000264
0.0,46978,1.0,2580,13000729
1.0,35975,1.0,6721,13000001
1.0,2062,1.0,3684,13000315
1.0,30823,1.0,748,13000518
0.0,34748,1.0,1969,13000942
1.0,48546,1.0,475,13000622
0.0,26501,1.0,5604,13000714
1.0,844,1.0,4496,13000446
1.0,20657,1.0,8188,13000957
1.0,24813,1.0,5978,13000998
0.0,8299,1.0,197,13000615
0.0,22678,1.0,5479,13000038
1.0,12969,1.0,5816,13000565
0.0,29305,1.0,3046,13000500
0.0,29573,1.0,6647,13000328
1.0,36693,1.0,1605,13000776
0.0,43962,1.0,6577,13000773
0.0,19616,1.0,4199,13000281
0.0,35908,1.0,241,13000593
0.0,42063,1.0,7668,13000547
1.0,5908,1.0,5447,13000335
0.0,46012,1.0,4673,13000163
1.0,15652,1.0,6861,13000676
1.0,27063,1.0,2414,13000012
1.0,5891,1.0,7636,13000002
0.0,34059,1.0,1200,13000858
1.0,27934,1.0,2218,13000091
1.0,6334,1.0,2168,13000733
1.0,43831,1.0,4570,13000248
0.0,16865,1.0,1927,13000277
1.0,1599,1.0,8198,13000996
0.0,3031,1.0,488,13000898
1.0,47593,1.0,1202,13000314
0.0,6049,1.0,9653,13000848
1.0,17684,1.0,9814,13000738
0.0,46169,1.0,7682,13000540
0.0,14128,1.0,622,13000115
1.0,16338,1.0,7989,13000817
0.0,39199,1.0,9841,13000344
0.0,35831,1.0,4664,13000433
0.0,34749,1.0,5562,13000043
1.0,26823,1.0,6636,13000980
0.0,279,1.0,7346,13000810
0.0,40070,1.0,1924,13000399
1.0,13604,1.0,5163,13000588
1.0,19899,1.0,6128,13000821
0.0,34522,1.0,1465,13000546
1.0,3949,1.0,1709,13000080
1.0,5319,1.0,6827,13000247
