参数一,参数二,参数三,参数四,参数五
1.0,43909,1.0,50061,13000589
0.0,9275,1.0,13753,13000844
1.0,46411,1.0,86215,13000672
0.0,47500,1.0,12145,13000755
1.0,2651,1.0,81361,13000278
1.0,19589,1.0,82547,13000926
0.0,30769,1.0,68542,13000273
1.0,171,1.0,74254,13000518
1.0,15475,1.0,76870,13000163
1.0,1568,1.0,3003,13000698
1.0,42224,1.0,94477,13000608
0.0,11719,1.0,49998,13000584
0.0,30555,1.0,75325,13000664
0.0,49214,1.0,8011,13000280
0.0,15234,1.0,10909,13000462
1.0,9787,1.0,91905,13000498
0.0,40323,1.0,87576,13000545
1.0,47468,1.0,55197,13000663
1.0,38882,1.0,56443,13000029
1.0,578,1.0,3096,13000441
1.0,42566,1.0,93455,13000690
1.0,28303,1.0,32755,13000861
1.0,19906,1.0,1338,13000526
0.0,13640,1.0,71278,13000327
1.0,22553,1.0,56801,13000001
1.0,15296,1.0,64118,13000982
0.0,8430,1.0,52665,13000827
1.0,41382,1.0,58095,13000089
0.0,6704,1.0,85412,13000393
1.0,27565,1.0,17018,13000011
1.0,18601,1.0,83912,13000732
0.0,9035,1.0,35507,13000794
1.0,775,1.0,65761,13000570
0.0,30652,1.0,76803,13000057
1.0,8584,1.0,15563,13000745
0.0,49330,1.0,35932,13000239
0.0,41826,1.0,84520,13000505
1.0,5790,1.0,23426,13000186
0.0,24844,1.0,52489,13000917
1.0,38780,1.0,19025,13000427
0.0,13283,1.0,46623,13000084
0.0,13893,1.0,31240,13000523
1.0,49092,1.0,22868,13000009
0.0,28979,1.0,68631,13000998
0.0,34127,1.0,242,13000273
1.0,43437,1.0,5247,13000031
0.0,40624,1.0,89371,13000483
0.0,2845,1.0,17506,13000903
1.0,6310,1.0,73464,13000962
1.0,14061,1.0,12521,13000661
0.0,32102,1.0,30732,13000661
0.0,11311,1.0,28930,13000669
1.0,27418,1.0,22756,13000078
1.0,22522,1.0,29359,13000361
1.0,18285,1.0,17442,13000259
0.0,4771,1.0,66254,13000677
0.0,11193,1.0,4029,13000789
0.0,19621,1.0,73805,13000917
1.0,39552,1.0,45408,13000530
1.0,33265,1.0,99735,13000544
1.0,15947,1.0,95088,13000914
0.0,49393,1.0,82318,13000232
1.0,26197,1.0,69794,13000254
1.0,20816,1.0,50827,13000164
1.0,37315,1.0,93456,13000071
0.0,17053,1.0,15718,13000029
0.0,23398,1.0,4434,13000792
0.0,41741,1.0,35570,13000466
1.0,18937,1.0,59397,13000549
1.0,23266,1.0,9535,13000317
0.0,35411,1.0,25415,13000346
0.0,10333,1.0,30322,13000537
0.0,46839,1.0,38847,13000968
0.0,20717,1.0,979,13000614
0.0,2300,1.0,93166,13000675
1.0,22972,1.0,29995,13000356
1.0,24808,1.0,61256,13000563
0.0,34656,1.0,87376,13000948
0.0,28822,1.0,39318,13000151
0.0,46396,1.0,64911,13000710
0.0,11082,1.0,2581,13000140
0.0,8204,1.0,3911,13000671
1.0,8971,1.0,74586,13000228
0.0,24648,1.0,57270,13000793
1.0,38997,1.0,79409,13000695
1.0,44507,1.0,99176,13000009
1.0,32144,1.0,43087,13000130
0.0,16383,1.0,94406,13000144
0.0,23674,1.0,13214,13000508
1.0,35804,1.0,84268,13000167
1.0,9597,1.0,82303,13000855
0.0,12689,1.0,35907,13000145
0.0,27888,1.0,31144,13000080
0.0,21744,1.0,47530,13000264
1.0,13440,1.0,13501,13000078
1.0,29979,1.0,38726,13000167
1.0,49402,1.0,65263,13000880
0.0,8299,1.0,86326,13000775
1.0,17190,1.0,59802,13000578
1.0,9692,1.0,52316,13000368
1.0,24773,1.0,23970,13000373
0.0,15627,1.0,30198,13000561
1.0,20804,1.0,9976,13000774
1.0,12955,1.0,3696,13000868
1.0,45887,1.0,98102,13000384
1.0,45856,1.0,36314,13000792
1.0,15802,1.0,22882,13000185
1.0,31554,1.0,10122,13000605
0.0,1605,1.0,97639,13000818
0.0,41019,1.0,5683,13000634
0.0,11731,1.0,7421,13000931
0.0,48143,1.0,23945,13000157
1.0,5588,1.0,5355,13000918
0.0,42739,1.0,63436,13000327
1.0,5407,1.0,93325,13000387
1.0,34249,1.0,78839,13000412
1.0,28312,1.0,23113,13000324
1.0,11725,1.0,77306,13000827
1.0,46485,1.0,55951,13000684
0.0,43929,1.0,15067,13000204
0.0,8396,1.0,11172,13000822
1.0,19951,1.0,96912,13000025
0.0,6433,1.0,92271,13000297
1.0,7424,1.0,88122,13000044
1.0,7157,1.0,38283,13000523
1.0,31273,1.0,32619,13000279
1.0,31829,1.0,91425,13000839
0.0,17422,1.0,35891,13000025
1.0,30844,1.0,90799,13000659
1.0,8697,1.0,60868,13000298
1.0,14444,1.0,22977,13000400
1.0,20204,1.0,62300,13000349
1.0,47500,1.0,16098,13000094
1.0,17616,1.0,12052,13000135
1.0,46126,1.0,71941,13000024
0.0,5310,1.0,8930,13000787
1.0,1460,1.0,46619,13000082
1.0,24437,1.0,96349,13000587
0.0,49397,1.0,67390,13000021
1.0,306,1.0,4222,13000615
0.0,16161,1.0,66530,13000107
1.0,31799,1.0,80862,13000243
1.0,20992,1.0,31481,13000746
1.0,46214,1.0,78016,13000097
1.0,38365,1.0,90488,13000789
1.0,47021,1.0,12286,13000776
1.0,16688,1.0,68447,13000416
0.0,37735,1.0,72628,13000010
1.0,1712,1.0,57920,13000614
0.0,17236,1.0,1956,13000554
0.0,47389,1.0,2689,13000547
0.0,14752,1.0,13667,13000525
1.0,41058,1.0,98014,13000739
0.0,27774,1.0,40950,13000680
1.0,30463,1.0,14756,13000040
1.0,45562,1.0,44386,13000200
1.0,29615,1.0,43911,13000293
1.0,1760,1.0,70561,13000706
1.0,11548,1.0,98005,13000961
0.0,20358,1.0,55100,13000012
1.0,17406,1.0,44525,13000424
1.0,27378,1.0,52459,13000451
0.0,6396,1.0,12629,13000502
1.0,18217,1.0,36420,13000845
1.0,10081,1.0,83835,13000656
1.0,27840,1.0,23466,13000058
0.0,6266,1.0,76287,13000896
1.0,19088,1.0,49180,13000269
1.0,17373,1.0,63260,13000026
0.0,23716,1.0,14285,13000454
0.0,28969,1.0,58750,13000909
0.0,44394,1.0,97410,13000038
1.0,10173,1.0,51529,13000780
1.0,27069,1.0,76000,13000989
1.0,10262,1.0,25473,13000355
0.0,39803,1.0,60707,13000587
1.0,25286,1.0,25419,13000929
0.0,12619,1.0,14596,13000449
0.0,22481,1.0,80845,13000177
0.0,945,1.0,90389,13000316
1.0,27549,1.0,79695,13000997
1.0,27380,1.0,89891,13000989
1.0,23506,1.0,73424,13000818
1.0,13199,1.0,16008,13000194
0.0,30196,1.0,35650,13000841
0.0,36637,1.0,75641,13000357
0.0,7497,1.0,30996,13000831
1.0,37128,1.0,44172,13000704
1.0,6422,1.0,78007,13000833
0.0,48364,1.0,61856,13000067
1.0,34723,1.0,37967,13000847
0.0,40166,1.0,46789,13000772
1.0,36317,1.0,66815,13000862
1.0,25861,1.0,13236,13000088
0.0,860,1.0,78718,13000805
0.0,35909,1.0,69398,13000495
0.0,17728,1.0,901,13000856
0.0,19593,1.0,82505,13000995
0.0,30414,1.0,92021,13000741
0.0,39363,1.0,75075,13000882
0.0,14638,1.0,44298,13000968
0.0,13955,1.0,17143,13000626
1.0,42824,1.0,64423,13000081
1.0,49326,1.0,38224,13000325
1.0,17241,1.0,66705,13000266
0.0,19052,1.0,60011,13000074
1.0,11958,1.0,36165,13000389
0.0,30633,1.0,11274,13000951
0.0,34444,1.0,46144,13000340
1.0,5443,1.0,19528,13000847
1.0,27933,1.0,79859,13000982
1.0,49822,1.0,90596,13000327
1.0,37735,1.0,84848,13000161
0.0,43746,1.0,26799,13000627
0.0,9273,1.0,83663,13000155
1.0,24906,1.0,39023,13000615
1.0,43825,1.0,1804,13000023
1.0,39702,1.0,61325,13000210
1.0,21887,1.0,39244,13000793
1.0,40910,1.0,82290,13000406
0.0,33640,1.0,85305,13000097
0.0,41634,1.0,78922,13000203
0.0,40805,1.0,21030,13000601
1.0,11619,1.0,88733,13000815
1.0,36569,1.0,78010,13000841
0.0,38090,1.0,18442,13000788
1.0,45701,1.0,38127,13000202
0.0,14815,1.0,86922,13000159
0.0,48032,1.0,91634,13000289
1.0,5433,1.0,70097,13000551
1.0,26924,1.0,2009,13000950
0.0,47606,1.0,59563,13000360
0.0,16682,1.0,46937,13000238
0.0,17826,1.0,89836,13000445
0.0,26305,1.0,9111,13000870
0.0,26756,1.0,93026,13000889
1.0,16797,1.0,17297,13000786
1.0,33242,1.0,79421,13000915
0.0,43811,1.0,63734,13000244
0.0,22171,1.0,6964,13000503
0.0,39364,1.0,17586,13000017
0.0,19634,1.0,80295,13000514
1.0,30805,1.0,97404,13000353
1.0,38436,1.0,53817,13000184
0.0,7674,1.0,44556,13000969
0.0,9488,1.0,44781,13000383
1.0,25091,1.0,85962,13000236
0.0,10853,1.0,48747,13000471
0.0,22619,1.0,88889,13000615
0.0,3955,1.0,39895,13000317
1.0,41143,1.0,62446,13000579
0.0,10968,1.0,78473,13000257
0.0,4711,1.0,41107,13000400
0.0,46265,1.0,71196,13000823
0.0,40184,1.0,54334,13000777
1.0,4067,1.0,58266,13000387
1.0,28201,1.0,39356,13000896
0.0,36391,1.0,61747,13000451
1.0,9623,1.0,13731,13000352
0.0,2039,1.0,28688,13000654
1.0,31021,1.0,41378,13000605
0.0,26345,1.0,27628,13000102
1.0,47822,1.0,7311,13000708
0.0,22311,1.0,51009,13000930
1.0,40884,1.0,78551,13000856
0.0,17536,1.0,72869,13000983
1.0,12784,1.0,89275,13000532
1.0,35996,1.0,15201,13000333
1.0,32098,1.0,87096,13000259
0.0,49143,1.0,1209,13000939
0.0,36839,1.0,48641,13000992
1.0,10514,1.0,83640,13000596
1.0,42470,1.0,58858,13000589
1.0,33954,1.0,10817,13000872
1.0,19633,1.0,85767,13000348
1.0,43588,1.0,23159,13000559
0.0,29422,1.0,37271,13000379
1.0,3365,1.0,99394,13000167
1.0,17267,1.0,6322,13000170
1.0,36200,1.0,84062,13000887
1.0,29236,1.0,55805,13000163
0.0,30571,1.0,19610,13000147
1.0,29438,1.0,13412,13000713
0.0,33284,1.0,12164,13000845
0.0,34731,1.0,66568,13000991
0.0,1452,1.0,52096,13000366
0.0,33850,1.0,28235,13000719
1.0,23049,1.0,79986,13000595
1.0,27366,1.0,18255,13000020
1.0,27751,1.0,75753,13000915
0.0,33394,1.0,72889,13000392
0.0,21904,1.0,9636,13000798
1.0,3480,1.0,88398,13000045
0.0,28183,1.0,1074,13000800
1.0,21658,1.0,94836,13000820
1.0,27750,1.0,81705,13000945
1.0,12107,1.0,17038,13000620
0.0,43084,1.0,46423,13000110
0.0,26376,1.0,78805,13000904
1.0,47198,1.0,14575,13000414
0.0,34373,1.0,7744,13000448
0.0,42642,1.0,38532,13000717
1.0,27339,1.0,83328,13000963
0.0,9567,1.0,18531,13000984
0.0,9439,1.0,1017,13000533
1.0,15718,1.0,7994,13000896
0.0,24028,1.0,72290,13000727
1.0,27402,1.0,20593,13000019
1.0,36321,1.0,21856,13000382
1.0,27381,1.0,20412,13000098
1.0,6167,1.0,3537,13000163
0.0,8000,1.0,90618,13000712
1.0,41006,1.0,94961,13000091
0.0,29136,1.0,12712,13000309
1.0,33056,1.0,41568,13000616
0.0,23494,1.0,87368,13000875
0.0,1227,1.0,16848,13000670
1.0,38871,1.0,37302,13000606
1.0,49246,1.0,36209,13000737
0.0,30927,1.0,55346,13000082
1.0,30707,1.0,17216,13000818
1.0,36094,1.0,34790,13000908
1.0,27629,1.0,19702,13000033
1.0,11457,1.0,691,13000053
1.0,12815,1.0,5291,13000141
1.0,1927,1.0,6094,13000815
0.0,39568,1.0,61064,13000029
1.0,28278,1.0,22312,13000846
0.0,18644,1.0,34640,13000094
0.0,23949,1.0,93521,13000133
1.0,8825,1.0,873,13000047
0.0,44095,1.0,47289,13000892
0.0,20788,1.0,54444,13000342
0.0,35238,1.0,46472,13000131
1.0,18911,1.0,69464,13000243
0.0,43580,1.0,70542,13000020
1.0,41425,1.0,76097,13000282
0.0,20844,1.0,63074,13000749
1.0,8605,1.0,66047,13000199
0.0,23155,1.0,91353,13000478
1.0,27168,1.0,16742,13000079
1.0,19464,1.0,41001,13000859
1.0,44476,1.0,75027,13000371
1.0,27534,1.0,11654,13000029
0.0,18102,1.0,75537,13000309
1.0,17536,1.0,81139,13000841
0.0,12473,1.0,50313,13000755
1.0,33211,1.0,43694,13000752
1.0,8991,1.0,82168,13000021
0.0,25615,1.0,32787,13000334
1.0,22417,1.0,34523,13000034
0.0,11252,1.0,11690,13000197
1.0,14134,1.0,10906,13000419
1.0,20271,1.0,74788,13000660
1.0,27032,1.0,16589,13000024
0.0,45888,1.0,43372,13000727
0.0,18477,1.0,97025,13000509
1.0,9280,1.0,29860,13000916
1.0,9472,1.0,10326,13000781
0.0,39412,1.0,40090,13000005
0.0,41203,1.0,51001,13000597
1.0,16280,1.0,73183,13000132
1.0,21221,1.0,56041,13000593
0.0,17537,1.0,24750,13000992
1.0,42076,1.0,18770,13000733
0.0,7738,1.0,27902,13000929
0.0,11369,1.0,18382,13000470
1.0,39585,1.0,1326,13000418
1.0,17364,1.0,80668,13000561
1.0,6481,1.0,94642,13000217
1.0,43521,1.0,50636,13000134
1.0,30963,1.0,96520,13000283
0.0,29406,1.0,98530,13000087
1.0,27988,1.0,83552,13000934
1.0,38929,1.0,64285,13000992
1.0,30140,1.0,66772,13000677
0.0,28499,1.0,69822,13000179
1.0,25913,1.0,6033,13000282
0.0,5787,1.0,65870,13000200
1.0,20021,1.0,93584,13000484
1.0,49867,1.0,796,13000365
1.0,10868,1.0,85230,13000100
0.0,6219,1.0,82467,13000210
1.0,45047,1.0,85727,13000847
1.0,27011,1.0,18969,13000036
0.0,15706,1.0,67554,13000258
1.0,33047,1.0,31750,13000728
0.0,42595,1.0,19596,13000527
1.0,31517,1.0,52115,13000288
0.0,18402,1.0,25327,13000004
0.0,7567,1.0,36103,13000147
1.0,16598,1.0,31774,13000720
0.0,47797,1.0,53838,13000579
1.0,33681,1.0,32916,13000517
1.0,39726,1.0,65854,13000609
1.0,15924,1.0,85238,13000036
1.0,13932,1.0,16978,13000667
1.0,27655,1.0,14947,13000092
1.0,27310,1.0,11465,13000070
0.0,10794,1.0,93130,13000546
0.0,15501,1.0,31113,13000000
0.0,21493,1.0,2409,13000052
0.0,12661,1.0,99182,13000001
0.0,34137,1.0,56265,13000693
0.0,2178,1.0,12824,13000556
1.0,39407,1.0,40052,13000410
1.0,31373,1.0,97630,13000833
1.0,25221,1.0,85411,13000968
1.0,26762,1.0,25847,13000754
0.0,41086,1.0,20541,13000290
0.0,2715,1.0,50855,13000375
1.0,6674,1.0,44382,13000583
1.0,32481,1.0,58014,13000512
1.0,44488,1.0,3530,13000590
1.0,27617,1.0,15233,13000067
1.0,4458,1.0,59057,13000117
1.0,15386,1.0,13118,13000297
1.0,32294,1.0,41052,13000658
1.0,30176,1.0,87208,13000116
0.0,14331,1.0,75518,13000812
0.0,9711,1.0,44968,13000644
0.0,42833,1.0,18207,13000663
1.0,10733,1.0,68567,13000008
1.0,16169,1.0,95428,13000737
1.0,49416,1.0,8424,13000428
0.0,32623,1.0,51574,13000546
0.0,38678,1.0,39750,13000730
1.0,22280,1.0,26846,13000947
1.0,6805,1.0,27874,13000728
1.0,46119,1.0,17907,13000711
0.0,25404,1.0,25255,13000613
0.0,29434,1.0,6795,13000952
0.0,640,1.0,69647,13000515
1.0,17088,1.0,20448,13000297
1.0,25226,1.0,30741,13000694
0.0,5251,1.0,25903,13000861
0.0,30975,1.0,3120,13000042
1.0,616,1.0,17180,13000431
1.0,29276,1.0,36346,13000334
0.0,17193,1.0,76929,13000181
1.0,25306,1.0,46437,13000084
1.0,49191,1.0,92147,13000591
0.0,27184,1.0,13052,13000282
0.0,9781,1.0,87221,13000660
0.0,38477,1.0,23307,13000322
1.0,26553,1.0,35550,13000225
1.0,9485,1.0,7222,13000957
1.0,33209,1.0,96088,13000621
0.0,47240,1.0,71625,13000877
0.0,11664,1.0,12698,13000226
1.0,40941,1.0,59697,13000065
1.0,48129,1.0,80302,13000810
1.0,35008,1.0,86606,13000242
1.0,36584,1.0,63435,13000645
0.0,30052,1.0,65359,13000930
0.0,6647,1.0,21420,13000665
0.0,18812,1.0,36586,13000108
0.0,9772,1.0,54793,13000748
0.0,42939,1.0,78934,13000346
0.0,8338,1.0,89920,13000227
1.0,38485,1.0,91576,13000405
1.0,41295,1.0,44071,13000403
0.0,32968,1.0,38634,13000016
1.0,10258,1.0,42640,13000796
1.0,38931,1.0,60595,13000754
1.0,21092,1.0,88760,13000603
0.0,36678,1.0,50333,13000783
1.0,45178,1.0,3865,13000616
0.0,27070,1.0,16491,13000285
1.0,20972,1.0,922,13000813
0.0,42324,1.0,41591,13000831
1.0,40321,1.0,39507,13000624
1.0,23502,1.0,88936,13000798
1.0,41285,1.0,80693,13000856
1.0,28639,1.0,88497,13000631
0.0,22777,1.0,47913,13000533
0.0,47927,1.0,69305,13000522
1.0,27382,1.0,14100,13000018
1.0,15065,1.0,54380,13000734
0.0,8703,1.0,62194,13000652
1.0,35000,1.0,85610,13000153
0.0,22505,1.0,94416,13000746
0.0,37667,1.0,47361,13000669
1.0,44218,1.0,23054,13000763
0.0,4793,1.0,9446,13000690
1.0,9901,1.0,77725,13000284
0.0,30636,1.0,51489,13000559
1.0,9487,1.0,62928,13000459
1.0,27793,1.0,87369,13000914
0.0,20706,1.0,32612,13000493
1.0,27218,1.0,14936,13000755
0.0,26217,1.0,49245,13000381
1.0,4961,1.0,70309,13000525
1.0,26489,1.0,47396,13000073
1.0,34652,1.0,77076,13000478
0.0,26935,1.0,74082,13000345
0.0,30705,1.0,34627,13000399
0.0,35933,1.0,28229,13000336
1.0,47606,1.0,8675,13000911
1.0,1508,1.0,79648,13000525
1.0,34405,1.0,1205,13000559
1.0,47440,1.0,55399,13000880
0.0,36236,1.0,61843,13000386
1.0,5723,1.0,31179,13000072
1.0,39035,1.0,99524,13000330
1.0,7376,1.0,83208,13000878
1.0,25292,1.0,7516,13000906
1.0,44696,1.0,99264,13000256
0.0,35983,1.0,78794,13000141
1.0,24752,1.0,64864,13000917
0.0,31878,1.0,52146,13000657
1.0,27344,1.0,88930,13000948
0.0,2246,1.0,93324,13000202
1.0,49859,1.0,64867,13000296
1.0,30224,1.0,75469,13000230
0.0,8622,1.0,9914,13000619
1.0,11750,1.0,37062,13000403
0.0,2987,1.0,76761,13000353
0.0,47060,1.0,28428,13000672
1.0,45779,1.0,90935,13000211
0.0,45224,1.0,34768,13000863
1.0,37265,1.0,38414,13000170
0.0,33166,1.0,75814,13000917
0.0,39864,1.0,75309,13000054
1.0,13905,1.0,74047,13000081
1.0,9568,1.0,60527,13000228
1.0,29590,1.0,36039,13000857
1.0,5800,1.0,76451,13000772
0.0,32029,1.0,79855,13000623
0.0,46656,1.0,683,13000654
0.0,46879,1.0,16976,13000661
1.0,29329,1.0,31701,13000219
0.0,29938,1.0,54529,13000147
1.0,32928,1.0,94086,13000527
1.0,29386,1.0,37061,13000128
1.0,33312,1.0,47078,13000500
1.0,23810,1.0,56700,13000732
0.0,40562,1.0,71809,13000351
0.0,46179,1.0,2259,13000391
1.0,1335,1.0,67666,13000479
0.0,34169,1.0,38073,13000263
0.0,6854,1.0,5141,13000443
1.0,3565,1.0,45962,13000136
0.0,12029,1.0,48671,13000434
0.0,28980,1.0,46828,13000255
0.0,41681,1.0,91923,13000535
0.0,44251,1.0,13123,13000278
1.0,2328,1.0,1987,13000634
1.0,25742,1.0,19598,13000892
1.0,11505,1.0,22554,13000551
1.0,36058,1.0,69026,13000251
0.0,5791,1.0,67969,13000654
0.0,39273,1.0,13902,13000729
0.0,47390,1.0,18735,13000106
1.0,40239,1.0,96362,13000510
0.0,36674,1.0,79976,13000552
1.0,11077,1.0,2873,13000296
1.0,2488,1.0,57915,13000944
1.0,28077,1.0,67451,13000676
1.0,34743,1.0,94042,13000042
0.0,26605,1.0,99118,13000666
1.0,22302,1.0,95698,13000360
0.0,40599,1.0,48534,13000017
1.0,25046,1.0,79543,13000639
1.0,20586,1.0,48612,13000558
1.0,19663,1.0,4969,13000488
1.0,22313,1.0,30692,13000192
1.0,40351,1.0,48768,13000664
0.0,230,1.0,71075,13000969
0.0,18802,1.0,43011,13000721
0.0,17605,1.0,85671,13000145
1.0,9823,1.0,10634,13000188
1.0,42171,1.0,57498,13000044
0.0,49397,1.0,85028,13000497
0.0,41233,1.0,98219,13000339
1.0,18144,1.0,15418,13000237
1.0,38953,1.0,73624,13000635
1.0,3768,1.0,69762,13000798
0.0,8446,1.0,95853,13000472
0.0,37495,1.0,10097,13000045
0.0,15223,1.0,79851,13000723
0.0,22386,1.0,16562,13000954
0.0,25630,1.0,36936,13000136
0.0,5804,1.0,1797,13000177
0.0,37151,1.0,10441,13000039
1.0,41884,1.0,64850,13000858
0.0,25743,1.0,4088,13000642
0.0,21915,1.0,81376,13000510
0.0,20962,1.0,66490,13000573
0.0,38915,1.0,18604,13000063
0.0,25866,1.0,79132,13000173
1.0,35588,1.0,56339,13000263
1.0,10283,1.0,77002,13000286
0.0,48689,1.0,16274,13000579
0.0,47222,1.0,28187,13000867
0.0,41243,1.0,16719,13000404
1.0,42159,1.0,88240,13000332
1.0,4261,1.0,17379,13000255
0.0,33478,1.0,66932,13000727
0.0,34837,1.0,96861,13000889
1.0,8990,1.0,67626,13000327
1.0,34261,1.0,60573,13000847
1.0,27895,1.0,80751,13000938
1.0,47886,1.0,18348,13000079
1.0,48955,1.0,82589,13000805
1.0,10097,1.0,34187,13000102
0.0,16976,1.0,32568,13000379
0.0,21656,1.0,75368,13000303
1.0,34157,1.0,52587,13000681
1.0,44296,1.0,20364,13000173
0.0,4101,1.0,3262,13000930
1.0,27736,1.0,84160,13000935
1.0,16075,1.0,82595,13000469
0.0,33687,1.0,3884,13000324
1.0,19410,1.0,57653,13000132
0.0,24363,1.0,19755,13000659
1.0,5147,1.0,18259,13000916
1.0,47446,1.0,55397,13000418
0.0,40582,1.0,78272,13000980
1.0,27049,1.0,87552,13000935
0.0,30195,1.0,76609,13000264
0.0,5194,1.0,16094,13000347
1.0,5517,1.0,52834,13000728
1.0,37449,1.0,7612,13000336
0.0,13495,1.0,82895,13000986
1.0,27327,1.0,83026,13000979
0.0,37091,1.0,20847,13000780
1.0,11436,1.0,68803,13000877
0.0,11427,1.0,17961,13000310
0.0,30509,1.0,99614,13000547
1.0,28588,1.0,13681,13000638
1.0,6536,1.0,18514,13000002
1.0,43815,1.0,71124,13000799
0.0,37162,1.0,77300,13000694
1.0,8473,1.0,37763,13000666
0.0,35722,1.0,42536,13000607
1.0,21098,1.0,83635,13000006
1.0,27782,1.0,25897,13000195
1.0,25832,1.0,6939,13000102
1.0,13625,1.0,57009,13000156
1.0,33462,1.0,90111,13000187
1.0,29084,1.0,6421,13000621
