参数一,参数二,参数三,参数四,参数五
1.0,6525,1.0,74643,13000698
1.0,27261,1.0,11804,13000037
0.0,47235,1.0,90615,13000465
0.0,5205,1.0,51605,13000588
1.0,14675,1.0,47249,13000711
0.0,42827,1.0,54896,13000015
1.0,27449,1.0,21813,13000097
1.0,27414,1.0,16054,13000062
0.0,42257,1.0,58427,13000405
1.0,27340,1.0,46034,13000273
0.0,1625,1.0,13187,13000728
1.0,4401,1.0,4752,13000682
1.0,43647,1.0,85236,13000459
1.0,1475,1.0,8365,13000322
0.0,5598,1.0,26181,13000276
1.0,21666,1.0,59151,13000997
1.0,1977,1.0,36879,13000226
0.0,29818,1.0,79277,13000409
0.0,17547,1.0,44063,13000102
1.0,27605,1.0,24894,13000004
1.0,27509,1.0,12232,13000023
0.0,19398,1.0,44160,13000077
1.0,17781,1.0,91402,13000315
0.0,33549,1.0,79774,13000055
1.0,27484,1.0,12524,13000033
1.0,27415,1.0,10395,13000046
1.0,23231,1.0,39164,13000895
1.0,27265,1.0,16478,13000040
1.0,27907,1.0,19988,13000088
0.0,11205,1.0,62131,13000323
0.0,15927,1.0,28073,13000032
1.0,43952,1.0,33445,13000354
0.0,20004,1.0,34164,13000359
1.0,27901,1.0,10430,13000046
1.0,19057,1.0,90552,13000072
1.0,27080,1.0,82455,13000911
0.0,47277,1.0,63195,13000488
0.0,15288,1.0,31567,13000719
1.0,27601,1.0,24199,13000089
1.0,27072,1.0,11828,13000006
0.0,44776,1.0,28780,13000455
0.0,35489,1.0,70946,13000867
0.0,2924,1.0,19343,13000655
1.0,27823,1.0,24544,13000077
1.0,27438,1.0,16494,13000093
0.0,530,1.0,41432,13000385
0.0,45188,1.0,90397,13000261
1.0,27727,1.0,75764,13000980
1.0,27058,1.0,10541,13000056
1.0,33260,1.0,12719,13000408
1.0,29028,1.0,94330,13000509
1.0,4700,1.0,38147,13000595
1.0,42159,1.0,1585,13000879
0.0,46463,1.0,16576,13000478
1.0,41502,1.0,73963,13000811
0.0,39316,1.0,98142,13000159
1.0,43394,1.0,96162,13000941
1.0,31013,1.0,33788,13000101
1.0,41166,1.0,9513,13000575
0.0,25507,1.0,49782,13000831
0.0,20517,1.0,85021,13000138
0.0,35115,1.0,62141,13000387
1.0,27433,1.0,18304,13000045
1.0,3548,1.0,66991,13000026
1.0,2625,1.0,61975,13000218
0.0,46854,1.0,87986,13000381
1.0,27523,1.0,10607,13000082
0.0,35661,1.0,21246,13000611
1.0,9297,1.0,90308,13000189
0.0,34275,1.0,72717,13000236
1.0,27784,1.0,16295,13000021
0.0,40256,1.0,90622,13000270
1.0,25373,1.0,12781,13000152
1.0,27357,1.0,17972,13000018
1.0,27230,1.0,12988,13000046
0.0,12717,1.0,602,13000699
1.0,27250,1.0,14623,13000076
0.0,5257,1.0,20724,13000466
0.0,5783,1.0,92693,13000843
1.0,28609,1.0,20437,13000922
1.0,27552,1.0,15782,13000073
0.0,19050,1.0,51260,13000916
1.0,5859,1.0,17285,13000625
1.0,37208,1.0,17950,13000159
1.0,27436,1.0,23928,13000088
0.0,18198,1.0,57989,13000822
1.0,27612,1.0,15680,13000068
0.0,30154,1.0,17428,13000038
1.0,7316,1.0,79218,13000464
