参数一,参数二,参数三,参数四,参数五
1.0,40292,1.0,31746,13000007
1.0,44704,1.0,68689,13000388
1.0,18255,1.0,72130,13000910
1.0,27184,1.0,78746,13000995
0.0,5523,1.0,47403,13000673
1.0,24762,1.0,83146,13000392
1.0,27390,1.0,88256,13000958
1.0,9411,1.0,8809,13000565
1.0,42096,1.0,42479,13000257
1.0,27222,1.0,81646,13000948
0.0,47538,1.0,67237,13000675
0.0,6875,1.0,15295,13000292
1.0,24108,1.0,48817,13000528
1.0,27440,1.0,75292,13000934
0.0,18323,1.0,65748,13000532
1.0,14300,1.0,81122,13000412
1.0,27904,1.0,89977,13000941
0.0,21303,1.0,28922,13000943
1.0,31541,1.0,51345,13000852
1.0,38195,1.0,93615,13000794
1.0,33014,1.0,11162,13000539
1.0,16702,1.0,62290,13000835
1.0,15254,1.0,33692,13000884
1.0,27546,1.0,76669,13000972
1.0,27342,1.0,83598,13000989
0.0,23834,1.0,73306,13000106
1.0,27195,1.0,79928,13000945
0.0,46478,1.0,92042,13000799
0.0,14280,1.0,39156,13000055
0.0,44402,1.0,60698,13000118
1.0,29047,1.0,1079,13000440
1.0,15275,1.0,17866,13000746
1.0,27644,1.0,82729,13000954
1.0,27205,1.0,87366,13000955
1.0,17080,1.0,93402,13000584
0.0,42761,1.0,73356,13000733
1.0,27077,1.0,80653,13000966
0.0,24616,1.0,97351,13000125
1.0,27260,1.0,81753,13000977
0.0,12167,1.0,71929,13000434
0.0,46771,1.0,56457,13000618
1.0,47338,1.0,98061,13000738
0.0,43990,1.0,85728,13000612
1.0,47518,1.0,5443,13000515
0.0,30411,1.0,95204,13000369
1.0,27722,1.0,83285,13000996
0.0,10595,1.0,62268,13000622
0.0,33925,1.0,34622,13000652
0.0,10902,1.0,63497,13000617
1.0,36371,1.0,24929,13000993
1.0,27423,1.0,75814,13000929
1.0,27601,1.0,83837,13000944
1.0,2054,1.0,42692,13000664
1.0,45506,1.0,67070,13000478
0.0,25276,1.0,12606,13000016
0.0,42082,1.0,49870,13000303
1.0,49112,1.0,58217,13000121
1.0,31111,1.0,27115,13000575
0.0,27686,1.0,6771,13000433
1.0,27464,1.0,82675,13000976
1.0,27847,1.0,81663,13000906
1.0,8908,1.0,34943,13000318
1.0,3616,1.0,51027,13000548
1.0,27217,1.0,88446,13000935
0.0,29203,1.0,49423,13000207
1.0,27181,1.0,84038,13000961
1.0,39870,1.0,43930,13000247
1.0,46590,1.0,4817,13000332
1.0,601,1.0,36125,13000218
0.0,40071,1.0,47172,13000035
0.0,7107,1.0,98792,13000734
1.0,14772,1.0,88257,13000323
1.0,27747,1.0,76697,13000937
0.0,24823,1.0,87544,13000260
1.0,38800,1.0,12831,13000706
1.0,16679,1.0,35114,13000783
1.0,27179,1.0,79080,13000955
1.0,49980,1.0,92019,13000913
0.0,26760,1.0,72519,13000456
1.0,8220,1.0,31405,13000107
1.0,27979,1.0,81486,13000963
0.0,9399,1.0,78419,13000475
1.0,41340,1.0,55270,13000408
1.0,25127,1.0,80741,13000270
0.0,17984,1.0,774,13000214
1.0,360,1.0,52189,13000370
1.0,27994,1.0,89759,13000947
1.0,21723,1.0,78921,13000132
1.0,27335,1.0,82501,13000983
1.0,35876,1.0,47133,13000790
0.0,5136,1.0,85144,13000700
0.0,37555,1.0,46280,13000949
1.0,41312,1.0,61586,13000229
1.0,27548,1.0,12692,13000056
0.0,30690,1.0,95702,13000833
1.0,5611,1.0,94389,13000767
1.0,27475,1.0,87783,13000109
1.0,27228,1.0,82569,13000947
1.0,1265,1.0,82323,13000399
1.0,27558,1.0,79298,13000969
1.0,295,1.0,25595,13000193
0.0,19,1.0,49021,13000088
1.0,3293,1.0,93836,13000944
1.0,10243,1.0,57784,13000530
1.0,46824,1.0,42856,13000708
1.0,35217,1.0,13608,13000935
1.0,27373,1.0,84199,13000971
0.0,9677,1.0,36877,13000621
