参数一,参数二,参数三,参数四,参数五
0.0,13658,1.0,4196,13000693
1.0,25403,1.0,3842,13000530
0.0,3790,1.0,1108,13000534
1.0,39721,1.0,963,13000954
1.0,27039,1.0,8214,13000974
1.0,1422,1.0,6022,13000303
0.0,27987,1.0,617,13000973
0.0,15411,1.0,3224,13000255
1.0,27498,1.0,1268,13000087
1.0,27969,1.0,2022,13000079
0.0,18334,1.0,4811,13000233
1.0,27988,1.0,2063,13000075
0.0,23523,1.0,5196,13000637
0.0,34338,1.0,4687,13000529
1.0,46659,1.0,444,13000703
1.0,42169,1.0,9246,13000100
1.0,33099,1.0,7362,13000040
0.0,4258,1.0,4335,13000441
1.0,27044,1.0,8199,13000923
1.0,20878,1.0,7477,13000708
0.0,11405,1.0,3031,13000248
1.0,27248,1.0,8014,13000986
1.0,17506,1.0,8475,13000564
1.0,27661,1.0,8641,13000967
1.0,27200,1.0,2192,13000077
1.0,27059,1.0,1183,13000041
0.0,17176,1.0,5494,13000549
1.0,35350,1.0,6742,13000037
1.0,26303,1.0,398,13000037
1.0,7198,1.0,3978,13000138
1.0,27509,1.0,1936,13000039
1.0,13255,1.0,4026,13000859
1.0,27936,1.0,7775,13000922
1.0,39251,1.0,2500,13000962
1.0,27470,1.0,1613,13000005
1.0,9344,1.0,932,13000141
0.0,42847,1.0,4722,13000081
0.0,3815,1.0,305,13000597
0.0,17925,1.0,7758,13000494
1.0,49020,1.0,4518,13000547
1.0,27252,1.0,1944,13000022
1.0,27533,1.0,8910,13000949
1.0,37504,1.0,9314,13000485
1.0,21657,1.0,6887,13000495
0.0,26687,1.0,1099,13000446
0.0,36161,1.0,6553,13000987
0.0,26808,1.0,9575,13000387
1.0,27672,1.0,1386,13000064
0.0,42638,1.0,9947,13000733
0.0,6595,1.0,2254,13000570
0.0,9909,1.0,1082,13000035
1.0,46904,1.0,6861,13000978
1.0,27309,1.0,8150,13000919
1.0,6113,1.0,8667,13000233
1.0,27980,1.0,1793,13000071
1.0,27907,1.0,2496,13000002
1.0,27508,1.0,2045,13000023
1.0,27016,1.0,8391,13000965
0.0,40833,1.0,4732,13000195
1.0,27313,1.0,1796,13000013
1.0,46962,1.0,3816,13000545
1.0,125,1.0,8032,13000748
0.0,44978,1.0,3782,13000083
0.0,4895,1.0,2735,13000771
1.0,49941,1.0,2659,13000908
0.0,42945,1.0,7049,13000047
1.0,27527,1.0,1098,13000016
1.0,27987,1.0,7872,13000950
0.0,45762,1.0,1912,13000934
1.0,39069,1.0,2247,13000706
1.0,27234,1.0,1827,13000001
1.0,17998,1.0,1102,13000151
1.0,13248,1.0,5544,13000429
1.0,27389,1.0,8733,13000940
0.0,46994,1.0,4755,13000015
0.0,32250,1.0,8160,13000222
1.0,27474,1.0,1364,13000000
1.0,13503,1.0,5115,13000692
1.0,24722,1.0,7883,13000741
1.0,27657,1.0,1555,13000018
0.0,7276,1.0,5987,13000551
1.0,38610,1.0,1265,13000963
