参数一,参数二,参数三,参数四,参数五
1.0,4172119,1.0,20919,0.0
1.0,3759741,1.0,19582,1.0
1.0,1783735,1.0,33658,1.0
0.0,1976390,1.0,19780,0.0
1.0,6752843,1.0,61918,2.0
0.0,4219214,1.0,94618,2.0
1.0,3898663,1.0,10426,1.0
0.0,5379979,1.0,43340,2.0
1.0,27838,1.0,28811,1.0
0.0,5606333,1.0,27607,2.0
1.0,7818418,1.0,22515,1.0
0.0,8651065,1.0,46898,1.0
0.0,6478899,1.0,6746,2.0
1.0,4198327,1.0,28768,2.0
0.0,8840620,1.0,45796,1.0
0.0,3136341,1.0,137,1.0
1.0,242330,1.0,77603,1.0
0.0,6658802,1.0,45935,0.0
1.0,2422239,1.0,18462,0.0
0.0,2811173,1.0,79118,1.0
0.0,2083162,1.0,41512,1.0
1.0,1427395,1.0,18066,2.0
1.0,3153389,1.0,95598,1.0
0.0,6893844,1.0,46261,0.0
1.0,4911136,1.0,34773,1.0
1.0,9190522,1.0,47460,2.0
1.0,27369,1.0,48104,1.0
0.0,912207,1.0,71942,1.0
0.0,7333967,1.0,12713,0.0
0.0,6486940,1.0,59849,0.0
1.0,293990,1.0,93544,0.0
1.0,9507159,1.0,45010,2.0
1.0,3995824,1.0,63807,0.0
1.0,7285754,1.0,81691,0.0
1.0,9297997,1.0,80158,1.0
0.0,9840760,1.0,30041,0.0
1.0,1782421,1.0,36044,1.0
1.0,7395856,1.0,41401,2.0
0.0,5234721,1.0,67857,1.0
1.0,1759509,1.0,92791,2.0
1.0,27566,1.0,78672,1.0
1.0,6576583,1.0,55266,0.0
0.0,1902099,1.0,18240,1.0
0.0,8282047,1.0,83712,0.0
0.0,9305477,1.0,24437,2.0
0.0,1884859,1.0,13018,1.0
0.0,9297270,1.0,71388,2.0
1.0,27977,1.0,13969,1.0
1.0,527411,1.0,41289,2.0
1.0,27214,1.0,57147,1.0
0.0,498510,1.0,71986,0.0
0.0,8648001,1.0,66573,2.0
1.0,27245,1.0,29994,2.0
1.0,3705744,1.0,96095,2.0
1.0,9917665,1.0,2554,1.0
1.0,27292,1.0,70408,0.0
0.0,7924297,1.0,69172,2.0
1.0,3539002,1.0,27753,2.0
1.0,5784643,1.0,19724,0.0
1.0,27133,1.0,50707,1.0
0.0,2074620,1.0,76760,1.0
1.0,27591,1.0,30057,1.0
1.0,2959444,1.0,96400,2.0
1.0,3768402,1.0,45845,0.0
1.0,3730134,1.0,20552,0.0
0.0,6541678,1.0,9300,0.0
1.0,9884356,1.0,59990,0.0
1.0,27805,1.0,43916,2.0
1.0,27229,1.0,19573,2.0
0.0,2002128,1.0,3447,2.0
0.0,8386995,1.0,68619,0.0
0.0,4058286,1.0,93935,1.0
1.0,27985,1.0,88615,1.0
1.0,8628371,1.0,45596,0.0
1.0,27674,1.0,83057,1.0
1.0,27790,1.0,45992,1.0
0.0,6683856,1.0,8982,1.0
1.0,9356615,1.0,62535,1.0
1.0,27777,1.0,34936,0.0
0.0,5304320,1.0,27570,0.0
1.0,8539375,1.0,11594,2.0
0.0,1493566,1.0,23211,0.0
1.0,27452,1.0,7896,0.0
1.0,5511725,1.0,98217,2.0
0.0,7985733,1.0,37593,2.0
1.0,27228,1.0,56615,1.0
0.0,9064042,1.0,2976,2.0
0.0,1166329,1.0,28380,0.0
0.0,3941118,1.0,17629,0.0
1.0,27101,1.0,14686,0.0
1.0,7145745,1.0,78670,1.0
0.0,1523026,1.0,3249,0.0
1.0,8175148,1.0,47981,0.0
1.0,27347,1.0,55836,1.0
1.0,1398859,1.0,82401,2.0
1.0,27002,1.0,14553,0.0
1.0,2531896,1.0,49203,2.0
0.0,721494,1.0,75549,0.0
0.0,6191723,1.0,49244,0.0
1.0,3167520,1.0,77563,0.0
1.0,27730,1.0,31249,1.0
0.0,3590088,1.0,16087,0.0
1.0,8869435,1.0,328,2.0
1.0,27752,1.0,27352,1.0
0.0,311602,1.0,82273,2.0
0.0,1803854,1.0,75548,2.0
1.0,7617523,1.0,91103,2.0
0.0,2684505,1.0,72714,0.0
1.0,8316657,1.0,92270,2.0
0.0,8851541,1.0,65567,2.0
1.0,5938574,1.0,70724,0.0
0.0,9133776,1.0,46837,0.0
0.0,6646096,1.0,76893,0.0
0.0,8324391,1.0,18439,1.0
1.0,3655726,1.0,44574,1.0
1.0,5489379,1.0,45875,0.0
0.0,6001796,1.0,81052,1.0
1.0,4734288,1.0,55767,1.0
1.0,3108689,1.0,64267,2.0
0.0,2660701,1.0,373,2.0
0.0,2585684,1.0,96307,2.0
1.0,27981,1.0,61264,1.0
1.0,5107581,1.0,92659,2.0
1.0,7036639,1.0,84817,0.0
0.0,1826675,1.0,26815,1.0
0.0,4448410,1.0,46041,0.0
1.0,27738,1.0,10452,1.0
0.0,9984288,1.0,15230,2.0
1.0,109759,1.0,32068,0.0
1.0,820945,1.0,48782,2.0
1.0,27847,1.0,26622,0.0
0.0,7973662,1.0,30599,2.0
1.0,7463088,1.0,81381,1.0
1.0,7141924,1.0,83309,1.0
1.0,6791913,1.0,35141,0.0
1.0,9018667,1.0,43167,0.0
0.0,3701639,1.0,52201,1.0
1.0,7327790,1.0,52917,2.0
0.0,4710497,1.0,12465,0.0
0.0,2847534,1.0,22203,2.0
1.0,7494188,1.0,24723,1.0
1.0,5833372,1.0,92221,2.0
1.0,27441,1.0,52406,1.0
0.0,6858735,1.0,3909,2.0
0.0,2911043,1.0,29267,1.0
1.0,4410922,1.0,97921,1.0
0.0,4960135,1.0,24288,1.0
0.0,9563017,1.0,89856,1.0
0.0,8455029,1.0,47878,2.0
0.0,6374222,1.0,18106,2.0
0.0,6049302,1.0,65778,2.0
1.0,27054,1.0,75471,0.0
0.0,8216234,1.0,39572,0.0
0.0,1908571,1.0,38914,0.0
1.0,1812404,1.0,42188,1.0
