参数一,参数二,参数三,参数四,参数五
0.0,42753,1.0,3009,1.0
0.0,4246842,1.0,1723,0.0
1.0,9332536,1.0,6213,1.0
1.0,27773,1.0,6093,0.0
1.0,1605273,1.0,2455,2.0
0.0,4503442,1.0,2473,1.0
0.0,5749768,1.0,2280,1.0
1.0,6293940,1.0,2340,0.0
0.0,5396891,1.0,2959,0.0
0.0,860738,1.0,5438,2.0
0.0,5192403,1.0,1489,0.0
1.0,5828029,1.0,1130,1.0
1.0,5684823,1.0,1907,1.0
0.0,1006857,1.0,7732,1.0
1.0,1126366,1.0,2430,0.0
1.0,8723298,1.0,6211,2.0
0.0,1647494,1.0,8342,2.0
0.0,8604597,1.0,2463,0.0
1.0,5365287,1.0,380,0.0
0.0,8332314,1.0,1605,0.0
1.0,1816100,1.0,2111,2.0
0.0,6905306,1.0,4529,2.0
0.0,2483809,1.0,2719,0.0
1.0,27735,1.0,4653,0.0
0.0,1442081,1.0,4597,2.0
1.0,4678330,1.0,4433,0.0
1.0,2232256,1.0,4691,2.0
0.0,9037762,1.0,6081,2.0
1.0,3043817,1.0,4152,0.0
1.0,4677023,1.0,7271,2.0
1.0,4585611,1.0,179,1.0
0.0,9722048,1.0,94,0.0
1.0,473663,1.0,7132,2.0
1.0,9340046,1.0,744,0.0
0.0,9417876,1.0,4957,2.0
0.0,6771665,1.0,7854,2.0
1.0,7799834,1.0,7864,2.0
0.0,4805495,1.0,4319,1.0
1.0,5402289,1.0,1535,1.0
0.0,2160662,1.0,9403,2.0
1.0,4137166,1.0,2657,0.0
1.0,9907619,1.0,188,2.0
0.0,9164811,1.0,1807,1.0
1.0,1430553,1.0,7258,0.0
1.0,2590590,1.0,1672,0.0
0.0,1158584,1.0,9162,1.0
0.0,8119869,1.0,4031,0.0
0.0,978524,1.0,9192,2.0
1.0,7021295,1.0,7282,1.0
1.0,8006522,1.0,2989,2.0
1.0,6020934,1.0,1212,0.0
0.0,490728,1.0,523,0.0
0.0,126309,1.0,7836,0.0
1.0,2743208,1.0,6170,2.0
0.0,4199678,1.0,5141,1.0
1.0,6039365,1.0,1819,1.0
0.0,6575496,1.0,1527,2.0
1.0,8874837,1.0,5874,0.0
0.0,5652399,1.0,2152,0.0
1.0,782644,1.0,8218,2.0
0.0,2103527,1.0,7311,0.0
0.0,739852,1.0,754,0.0
0.0,4371813,1.0,3854,1.0
0.0,9488321,1.0,9332,0.0
0.0,1062400,1.0,1902,1.0
0.0,6147839,1.0,2214,0.0
1.0,1230847,1.0,4425,1.0
0.0,9088340,1.0,3328,1.0
1.0,27010,1.0,334,2.0
1.0,2128051,1.0,8331,0.0
1.0,9541953,1.0,4662,2.0
0.0,3142167,1.0,6276,0.0
0.0,551094,1.0,406,0.0
0.0,7201508,1.0,9160,1.0
0.0,9484254,1.0,3735,2.0
1.0,8277142,1.0,3337,0.0
0.0,3842429,1.0,7944,1.0
1.0,7451475,1.0,3781,2.0
1.0,7043720,1.0,8650,2.0
1.0,3296851,1.0,4133,2.0
1.0,1396662,1.0,8900,2.0
0.0,9283686,1.0,1560,1.0
0.0,1576269,1.0,3240,2.0
1.0,625773,1.0,3105,0.0
1.0,1073746,1.0,3609,2.0
1.0,6744342,1.0,981,2.0
0.0,8351371,1.0,9471,2.0
1.0,2371648,1.0,3438,2.0
0.0,5656936,1.0,3351,1.0
0.0,899674,1.0,2993,1.0
0.0,2102873,1.0,1684,0.0
0.0,8487888,1.0,5698,1.0
0.0,3030428,1.0,689,2.0
0.0,5462885,1.0,2375,0.0
1.0,8424565,1.0,3796,1.0
0.0,1579969,1.0,6984,2.0
1.0,3714545,1.0,369,0.0
1.0,8249933,1.0,8113,2.0
1.0,6791712,1.0,6354,0.0
1.0,7887520,1.0,2314,0.0
1.0,7791938,1.0,2186,2.0
1.0,903837,1.0,8699,2.0
0.0,1323505,1.0,5064,1.0
0.0,3205119,1.0,6418,1.0
0.0,5215534,1.0,3842,2.0
0.0,9384506,1.0,2216,2.0
1.0,6953302,1.0,5864,0.0
0.0,4826770,1.0,5924,1.0
1.0,1117529,1.0,2007,0.0
0.0,6239534,1.0,5562,2.0
1.0,8574835,1.0,6353,0.0
1.0,9787686,1.0,1354,2.0
0.0,7395999,1.0,5897,1.0
0.0,2432823,1.0,981,0.0
1.0,6927116,1.0,8050,0.0
0.0,1248727,1.0,5300,1.0
0.0,4973677,1.0,4430,1.0
0.0,307123,1.0,5535,0.0
1.0,27139,1.0,9138,0.0
0.0,1265347,1.0,9383,1.0
0.0,7841030,1.0,7643,0.0
1.0,367720,1.0,8702,0.0
1.0,3510042,1.0,4535,2.0
1.0,4518535,1.0,4504,1.0
0.0,6344729,1.0,9389,1.0
1.0,4889162,1.0,9706,0.0
0.0,6234089,1.0,4791,0.0
0.0,7337115,1.0,7306,1.0
1.0,9975215,1.0,7787,0.0
1.0,27195,1.0,2786,1.0
1.0,27615,1.0,8766,1.0
1.0,4249947,1.0,9554,1.0
1.0,8874345,1.0,4212,2.0
0.0,9808432,1.0,4131,2.0
0.0,9294087,1.0,9490,1.0
1.0,5716763,1.0,8239,2.0
0.0,8455819,1.0,1199,2.0
1.0,2468590,1.0,3227,2.0
0.0,6130196,1.0,2393,1.0
1.0,6961265,1.0,7178,1.0
1.0,7177481,1.0,8529,2.0
0.0,1447582,1.0,9470,1.0
1.0,9673342,1.0,4911,1.0
0.0,5148714,1.0,3114,2.0
1.0,8755032,1.0,1113,0.0
1.0,7121426,1.0,3927,2.0
0.0,3551478,1.0,3892,2.0
0.0,8246781,1.0,9488,1.0
1.0,2688111,1.0,6251,1.0
0.0,9185949,1.0,2127,1.0
0.0,2086850,1.0,1084,0.0
0.0,8473715,1.0,1551,0.0
0.0,7814986,1.0,4448,0.0
0.0,1447109,1.0,8838,1.0
1.0,7572130,1.0,1249,1.0
1.0,9569090,1.0,1591,2.0
0.0,7525336,1.0,6597,2.0
1.0,7309789,1.0,6991,1.0
1.0,27536,1.0,6664,0.0
