参数一,参数二,参数三,参数四,参数五
1.0,5522,1.0,27019,13000303
1.0,3000,1.0,26265,13000132
0.0,760,1.0,60457,13000231
1.0,21978,1.0,38947,13000416
0.0,15154,1.0,93144,13000582
1.0,27414,1.0,12601,13000048
1.0,27677,1.0,23650,13000019
0.0,1178,1.0,25132,13000197
0.0,42159,1.0,82218,13000860
0.0,16056,1.0,82122,13000653
1.0,27534,1.0,21502,13000066
1.0,25367,1.0,43924,13000940
1.0,18662,1.0,39934,13000008
1.0,27498,1.0,15591,13000063
1.0,2085,1.0,49074,13000950
1.0,27992,1.0,83614,13000960
1.0,14854,1.0,1252,13000128
0.0,34490,1.0,69321,13000122
0.0,41719,1.0,67135,13000145
1.0,23307,1.0,40191,13000849
1.0,39347,1.0,28734,13000664
1.0,27885,1.0,16834,13000033
1.0,4093,1.0,23676,13000592
1.0,27429,1.0,20420,13000040
1.0,34921,1.0,14070,13000644
1.0,27127,1.0,23117,13000066
1.0,27526,1.0,15548,13000039
1.0,27502,1.0,23408,13000015
1.0,27615,1.0,83916,13000933
1.0,10336,1.0,1616,13000804
1.0,25326,1.0,58402,13000063
0.0,6240,1.0,87938,13000196
0.0,28364,1.0,69834,13000881
0.0,22736,1.0,47775,13000590
0.0,28170,1.0,40737,13000087
1.0,27259,1.0,17198,13000075
1.0,27818,1.0,13833,13000089
1.0,27079,1.0,22341,13000012
1.0,48116,1.0,46375,13000569
0.0,3082,1.0,53162,13000464
1.0,17899,1.0,98713,13000735
1.0,48611,1.0,85252,13000795
1.0,37553,1.0,90719,13000699
1.0,27511,1.0,17860,13000038
0.0,24707,1.0,47812,13000814
1.0,40049,1.0,43677,13000488
1.0,48161,1.0,47859,13000370
1.0,27841,1.0,19967,13000051
1.0,25051,1.0,18036,13000603
0.0,34860,1.0,46222,13000669
1.0,16757,1.0,63760,13000564
1.0,48668,1.0,53844,13000725
0.0,24507,1.0,18755,13000938
0.0,32152,1.0,23539,13000209
0.0,6188,1.0,75068,13000109
0.0,35826,1.0,18650,13000894
1.0,7555,1.0,54870,13000215
1.0,10665,1.0,19540,13000945
1.0,27660,1.0,16127,13000089
1.0,27899,1.0,17797,13000041
1.0,47252,1.0,85882,13000010
1.0,27919,1.0,79736,13000955
1.0,27968,1.0,22460,13000001
0.0,2266,1.0,19298,13000638
0.0,9396,1.0,15128,13000293
1.0,27569,1.0,87212,13000921
1.0,27209,1.0,10689,13000099
0.0,48966,1.0,87990,13000799
1.0,41545,1.0,69756,13000792
1.0,12866,1.0,98420,13000396
1.0,40022,1.0,42721,13000544
1.0,46559,1.0,47672,13000378
1.0,33942,1.0,40738,13000848
0.0,18114,1.0,82614,13000997
1.0,27869,1.0,15299,13000025
1.0,27395,1.0,67518,13000832
1.0,36691,1.0,68637,13000958
1.0,48468,1.0,77156,13000426
1.0,4078,1.0,31459,13000639
1.0,32857,1.0,3287,13000843
1.0,16535,1.0,47458,13000411
1.0,13079,1.0,6253,13000107
1.0,27182,1.0,76537,13000903
1.0,40926,1.0,21735,13000341
1.0,42040,1.0,72460,13000445
1.0,703,1.0,28707,13000863
1.0,25126,1.0,22515,13000303
1.0,36624,1.0,89437,13000719
0.0,22643,1.0,9778,13000028
1.0,27693,1.0,87004,13000950
1.0,1555,1.0,76889,13000589
1.0,27759,1.0,10594,13000013
1.0,44590,1.0,2368,13000298
0.0,38995,1.0,71139,13000953
0.0,37063,1.0,38525,13000179
0.0,43214,1.0,70748,13000454
1.0,13875,1.0,96407,13000876
0.0,23155,1.0,32656,13000510
1.0,40767,1.0,81488,13000560
1.0,16625,1.0,3166,13000597
0.0,30973,1.0,86141,13000903
1.0,27712,1.0,82995,13000937
1.0,9268,1.0,55723,13000849
1.0,27978,1.0,80995,13000956
1.0,25881,1.0,17646,13000314
0.0,21525,1.0,71421,13000236
1.0,26607,1.0,190,13000915
0.0,48061,1.0,4754,13000978
1.0,28122,1.0,96929,13000049
1.0,27899,1.0,16381,13000009
1.0,42178,1.0,65328,13000377
1.0,27953,1.0,81495,13000971
1.0,27768,1.0,9957,13000482
0.0,22055,1.0,26980,13000854
1.0,37415,1.0,98100,13000965
0.0,29898,1.0,13312,13000393
0.0,40727,1.0,39404,13000919
0.0,32258,1.0,3436,13000378
1.0,27350,1.0,23254,13000052
0.0,45139,1.0,71367,13000907
1.0,27498,1.0,22765,13000009
1.0,37783,1.0,15430,13000432
1.0,27200,1.0,82113,13000910
1.0,27876,1.0,85350,13000978
0.0,9978,1.0,63239,13000480
0.0,35826,1.0,64742,13000887
0.0,19516,1.0,23656,13000671
0.0,32633,1.0,26523,13000802
1.0,31771,1.0,84887,13000649
0.0,14582,1.0,71836,13000678
1.0,27667,1.0,81101,13000901
1.0,27693,1.0,81895,13000938
1.0,48152,1.0,96988,13000095
0.0,910,1.0,83545,13000150
0.0,22526,1.0,73867,13000857
0.0,10344,1.0,8541,13000534
0.0,17171,1.0,17997,13000752
1.0,27986,1.0,82419,13000988
1.0,27554,1.0,17083,13000071
1.0,27943,1.0,88906,13000984
0.0,49709,1.0,31237,13000414
1.0,44658,1.0,19662,13000468
1.0,27505,1.0,76587,13000952
1.0,27317,1.0,23823,13000094
1.0,27391,1.0,80879,13000920
1.0,27151,1.0,10958,13000076
1.0,43490,1.0,81062,13000973
0.0,8115,1.0,58310,13000448
1.0,27078,1.0,87553,13000949
1.0,23951,1.0,80085,13000643
0.0,33307,1.0,62099,13000861
1.0,37431,1.0,38227,13000460
1.0,27797,1.0,77296,13000981
0.0,5211,1.0,50945,13000943
1.0,8393,1.0,18643,13000603
1.0,3211,1.0,30773,13000835
0.0,30279,1.0,95377,13000862
1.0,27067,1.0,87865,13000967
0.0,13403,1.0,8366,13000327
1.0,17462,1.0,50049,13000308
1.0,33410,1.0,4318,13000200
1.0,27328,1.0,23673,13000068
0.0,3367,1.0,33256,13000201
0.0,14222,1.0,16282,13000548
0.0,6115,1.0,97425,13000993
1.0,32273,1.0,28034,13000828
1.0,27690,1.0,12541,13000008
1.0,37550,1.0,16877,13000903
0.0,46836,1.0,87668,13000060
1.0,28084,1.0,59009,13000594
1.0,27760,1.0,12364,13000047
0.0,15694,1.0,52370,13000383
1.0,9428,1.0,64157,13000393
1.0,24189,1.0,34385,13000912
1.0,27884,1.0,21092,13000093
0.0,3136,1.0,7043,13000774
1.0,39527,1.0,32180,13000371
0.0,11016,1.0,18794,13000739
0.0,33100,1.0,61707,13000936
1.0,27905,1.0,18991,13000065
0.0,25782,1.0,95422,13000033
0.0,13951,1.0,75066,13000956
1.0,3564,1.0,22567,13000490
1.0,27480,1.0,21710,13000055
1.0,27163,1.0,20807,13000072
1.0,4388,1.0,77913,13000283
1.0,27634,1.0,17203,13000018
1.0,25619,1.0,5947,13000619
1.0,27662,1.0,15929,13000094
1.0,27762,1.0,16136,13000058
1.0,27680,1.0,84351,13000988
1.0,16033,1.0,26049,13000162
1.0,36866,1.0,66324,13000442
1.0,27474,1.0,15617,13000075
1.0,21333,1.0,14981,13000502
1.0,41496,1.0,75498,13000919
0.0,8640,1.0,27760,13000498
1.0,27130,1.0,79603,13000994
1.0,8802,1.0,78659,13000407
1.0,24221,1.0,38313,13000676
1.0,47318,1.0,37074,13000030
1.0,6771,1.0,79312,13000026
1.0,15461,1.0,38881,13000445
0.0,36112,1.0,46783,13000992
1.0,45851,1.0,64314,13000873
1.0,27704,1.0,86641,13000952
0.0,23534,1.0,1840,13000106
0.0,29776,1.0,46664,13000886
0.0,14131,1.0,39433,13000754
0.0,33581,1.0,15330,13000536
1.0,27144,1.0,10919,13000044
1.0,27086,1.0,19995,13000063
0.0,20129,1.0,26437,13000859
1.0,27511,1.0,19693,13000071
1.0,49503,1.0,3784,13000280
0.0,38668,1.0,72822,13000576
1.0,27204,1.0,84112,13000955
1.0,43149,1.0,16360,13000496
1.0,13230,1.0,40159,13000888
1.0,37838,1.0,42512,13000615
1.0,27092,1.0,23522,13000020
1.0,1674,1.0,52209,13000948
0.0,26136,1.0,73829,13000617
