参数一,参数二,参数三,参数四,参数五
0.0,8554786,1.0,38734,1.0
1.0,27974,1.0,99792,1.0
1.0,27034,1.0,88518,1.0
0.0,3905908,1.0,16755,1.0
1.0,5515346,1.0,72291,2.0
1.0,2136653,1.0,8628,2.0
0.0,1647868,1.0,9020,2.0
0.0,4464449,1.0,98494,0.0
1.0,9235111,1.0,64773,0.0
1.0,5847867,1.0,53615,0.0
0.0,2120020,1.0,41833,0.0
1.0,27997,1.0,61818,1.0
1.0,27698,1.0,99437,1.0
1.0,5374971,1.0,2862,2.0
0.0,9423452,1.0,67117,0.0
0.0,6682892,1.0,44946,1.0
1.0,7864970,1.0,58791,2.0
1.0,27178,1.0,78630,2.0
1.0,2724027,1.0,17383,0.0
0.0,2600334,1.0,48569,0.0
1.0,6054536,1.0,71534,2.0
1.0,8062587,1.0,9572,1.0
1.0,8710169,1.0,99169,0.0
0.0,5759716,1.0,65248,0.0
1.0,27221,1.0,2080,1.0
1.0,27858,1.0,77005,1.0
1.0,1983549,1.0,84402,1.0
1.0,27647,1.0,29521,1.0
0.0,8873282,1.0,80482,2.0
0.0,440247,1.0,93536,2.0
1.0,4481421,1.0,10671,0.0
1.0,1122477,1.0,17550,1.0
0.0,6737836,1.0,22606,2.0
0.0,834541,1.0,2749,2.0
1.0,454550,1.0,4902,1.0
0.0,6301848,1.0,76134,0.0
0.0,2945140,1.0,93657,2.0
0.0,9300254,1.0,79788,2.0
0.0,964150,1.0,33321,2.0
1.0,27317,1.0,98583,0.0
0.0,5925770,1.0,34408,1.0
1.0,2769366,1.0,59801,1.0
1.0,27456,1.0,78176,1.0
1.0,27036,1.0,12679,0.0
1.0,27691,1.0,17369,1.0
0.0,5122333,1.0,69985,2.0
0.0,7414012,1.0,9602,2.0
1.0,8058143,1.0,71445,1.0
0.0,8704234,1.0,36758,0.0
1.0,27133,1.0,6134,1.0
1.0,7978714,1.0,30229,0.0
0.0,6177847,1.0,87713,1.0
1.0,27395,1.0,18031,0.0
0.0,8001060,1.0,44672,1.0
1.0,4969280,1.0,9470,0.0
0.0,2811544,1.0,33886,1.0
0.0,4328990,1.0,77347,1.0
0.0,2117599,1.0,67889,1.0
0.0,2898899,1.0,73383,0.0
0.0,597800,1.0,6730,1.0
0.0,3479408,1.0,99488,2.0
1.0,8310472,1.0,20860,2.0
0.0,2963185,1.0,34432,0.0
