参数一,参数二,参数三,参数四,参数五
1.0,27192,1.0,7613,13000953
1.0,28485,1.0,6598,13000290
1.0,138,1.0,1577,13000533
0.0,7449,1.0,3020,13000128
1.0,9456,1.0,8757,13000243
0.0,910,1.0,8473,13000327
1.0,27591,1.0,8899,13000909
0.0,18971,1.0,9883,13000932
1.0,24001,1.0,3269,13000981
1.0,27003,1.0,2286,13000059
0.0,7135,1.0,2203,13000832
1.0,17949,1.0,1136,13000703
0.0,13552,1.0,2799,13000064
0.0,4451,1.0,4277,13000347
0.0,4644,1.0,5458,13000224
1.0,33406,1.0,443,13000180
0.0,11965,1.0,275,13000335
1.0,32239,1.0,9945,13000194
1.0,5031,1.0,6567,13000360
1.0,27330,1.0,2219,13000059
1.0,27171,1.0,2225,13000032
1.0,32547,1.0,3482,13000652
1.0,31144,1.0,7353,13000619
1.0,49101,1.0,4045,13000992
1.0,27188,1.0,1581,13000036
1.0,27381,1.0,8797,13000911
1.0,7035,1.0,1615,13000583
0.0,5827,1.0,6050,13000871
1.0,39190,1.0,1260,13000776
0.0,22914,1.0,3872,13000509
1.0,27123,1.0,2268,13000089
1.0,33764,1.0,9551,13000448
0.0,43559,1.0,70,13000876
0.0,27438,1.0,7826,13000747
1.0,47942,1.0,2884,13000652
0.0,16,1.0,6944,13000023
1.0,27390,1.0,1259,13000060
1.0,40405,1.0,607,13000692
1.0,6955,1.0,7661,13000795
0.0,7131,1.0,516,13000894
1.0,27209,1.0,9465,13000854
0.0,43157,1.0,1132,13000451
0.0,3575,1.0,9994,13000039
0.0,20508,1.0,8674,13000110
1.0,27475,1.0,1231,13000016
0.0,5151,1.0,3240,13000732
0.0,33752,1.0,9695,13000802
1.0,35656,1.0,7577,13000226
0.0,49272,1.0,3118,13000833
0.0,45716,1.0,4480,13000944
0.0,9453,1.0,8357,13000761
0.0,24900,1.0,9859,13000926
1.0,20632,1.0,2975,13000029
1.0,31759,1.0,9850,13000408
1.0,27157,1.0,8411,13000997
1.0,27573,1.0,2178,13000098
1.0,48044,1.0,5572,13000654
1.0,38649,1.0,3294,13000530
0.0,30576,1.0,2594,13000252
0.0,10196,1.0,2713,13000738
1.0,21425,1.0,5053,13000351
1.0,3310,1.0,4904,13000314
0.0,17460,1.0,1828,13000354
1.0,27955,1.0,1118,13000072
1.0,27899,1.0,9973,13000623
0.0,6845,1.0,66,13000288
1.0,49113,1.0,852,13000991
1.0,27548,1.0,1268,13000026
1.0,27717,1.0,2244,13000011
0.0,2769,1.0,1791,13000505
1.0,5009,1.0,591,13000286
1.0,16108,1.0,9348,13000311
1.0,39656,1.0,5599,13000198
1.0,27565,1.0,8480,13000921
1.0,27049,1.0,1781,13000001
1.0,2465,1.0,4941,13000985
1.0,12545,1.0,5054,13000108
0.0,9864,1.0,7523,13000243
0.0,8539,1.0,4803,13000451
0.0,14692,1.0,9806,13000901
0.0,27325,1.0,130,13000706
1.0,42566,1.0,3296,13000233
1.0,27754,1.0,8015,13000935
1.0,6511,1.0,587,13000507
1.0,27015,1.0,2062,13000034
0.0,45011,1.0,7192,13000704
0.0,35512,1.0,5037,13000292
1.0,16088,1.0,1485,13000539
0.0,17880,1.0,8702,13000438
0.0,34290,1.0,5982,13000995
0.0,31323,1.0,8774,13000595
1.0,27864,1.0,7747,13000947
1.0,27894,1.0,8696,13000964
1.0,27282,1.0,1383,13000057
0.0,36929,1.0,6227,13000361
1.0,38804,1.0,4088,13000613
1.0,27230,1.0,7541,13000968
1.0,4715,1.0,3871,13000954
1.0,27904,1.0,2170,13000099
0.0,34432,1.0,2580,13000334
0.0,27997,1.0,1015,13000525
0.0,3226,1.0,1080,13000483
1.0,36263,1.0,5953,13000070
0.0,34311,1.0,4129,13000844
1.0,23783,1.0,1155,13000696
1.0,27168,1.0,8908,13000904
1.0,30755,1.0,906,13000794
1.0,27571,1.0,8190,13000908
0.0,12098,1.0,6992,13000860
0.0,24804,1.0,1132,13000767
1.0,44483,1.0,1063,13000018
1.0,33896,1.0,7973,13000864
0.0,13382,1.0,5211,13000545
0.0,33845,1.0,1942,13000032
1.0,7652,1.0,7713,13000913
0.0,35410,1.0,6703,13000921
1.0,27683,1.0,1219,13000062
1.0,22652,1.0,9436,13000308
1.0,27517,1.0,1808,13000000
1.0,43474,1.0,9671,13000899
1.0,25759,1.0,3524,13000270
1.0,46956,1.0,3064,13000312
0.0,10457,1.0,3744,13000554
0.0,26800,1.0,3807,13000721
1.0,27703,1.0,1894,13000028
0.0,3036,1.0,2845,13000953
1.0,11962,1.0,698,13000694
1.0,27788,1.0,8305,13000985
1.0,27535,1.0,2114,13000052
1.0,27055,1.0,7793,13000965
0.0,5094,1.0,954,13000635
1.0,15659,1.0,9653,13000097
1.0,5559,1.0,4224,13000538
0.0,22396,1.0,3453,13000360
0.0,1711,1.0,6326,13000926
1.0,16101,1.0,4346,13000995
1.0,14579,1.0,539,13000074
1.0,27620,1.0,1482,13000080
1.0,27401,1.0,1335,13000097
0.0,38303,1.0,287,13000950
1.0,27257,1.0,7778,13000952
0.0,34735,1.0,5753,13000963
0.0,23890,1.0,5446,13000788
0.0,32871,1.0,8637,13000603
1.0,19858,1.0,8677,13000604
1.0,6040,1.0,958,13000068
0.0,3296,1.0,6358,13000260
0.0,14007,1.0,857,13000104
1.0,27050,1.0,1747,13000040
1.0,35510,1.0,4907,13000631
1.0,27453,1.0,1789,13000054
1.0,210,1.0,8713,13000190
1.0,42327,1.0,6632,13000933
0.0,44631,1.0,8758,13000644
1.0,27515,1.0,8738,13000944
1.0,21185,1.0,9708,13000178
1.0,28437,1.0,6891,13000139
1.0,27080,1.0,8555,13000943
1.0,27945,1.0,1422,13000062
0.0,27458,1.0,9054,13000786
1.0,27222,1.0,7763,13000903
1.0,27790,1.0,1568,13000020
1.0,29881,1.0,3204,13000037
1.0,42512,1.0,8259,13000577
1.0,2137,1.0,8667,13000014
0.0,40565,1.0,5570,13000352
1.0,43440,1.0,4958,13000713
1.0,27114,1.0,8520,13000986
1.0,27061,1.0,8700,13000999
0.0,25231,1.0,4785,13000187
0.0,4762,1.0,6431,13000772
0.0,26797,1.0,9610,13000724
1.0,27353,1.0,2385,13000095
1.0,27011,1.0,2019,13000024
1.0,18801,1.0,7687,13000259
1.0,27567,1.0,8759,13000957
1.0,27406,1.0,8685,13000929
1.0,40669,1.0,6949,13000623
1.0,39768,1.0,2218,13000524
0.0,2364,1.0,5706,13000068
0.0,5635,1.0,1360,13000811
1.0,27449,1.0,1913,13000059
1.0,853,1.0,7905,13000775
1.0,34950,1.0,756,13000055
1.0,5477,1.0,2834,13000965
1.0,27894,1.0,7903,13000958
0.0,31440,1.0,5574,13000399
1.0,27452,1.0,1468,13000019
1.0,27021,1.0,8809,13000944
0.0,29438,1.0,7985,13000141
1.0,27761,1.0,8991,13000122
1.0,25762,1.0,6407,13000133
1.0,27162,1.0,1978,13000092
0.0,38641,1.0,8222,13000465
0.0,22074,1.0,5335,13000271
0.0,3146,1.0,6821,13000562
1.0,12802,1.0,3118,13000205
0.0,32777,1.0,5275,13000072
1.0,9972,1.0,6505,13000973
1.0,30115,1.0,2640,13000940
0.0,10637,1.0,6972,13000094
0.0,42535,1.0,2616,13000575
0.0,12597,1.0,2984,13000970
1.0,27348,1.0,1661,13000046
1.0,17419,1.0,1021,13000463
1.0,27871,1.0,8879,13000911
1.0,27449,1.0,1500,13000008
0.0,20498,1.0,3489,13000890
1.0,38696,1.0,9973,13000270
0.0,7581,1.0,850,13000645
0.0,3267,1.0,5887,13000442
1.0,25210,1.0,7630,13000616
0.0,19663,1.0,2000,13000017
1.0,27725,1.0,2315,13000048
0.0,14542,1.0,4483,13000810
1.0,27032,1.0,7916,13000965
1.0,35759,1.0,8880,13000906
0.0,28441,1.0,1563,13000102
0.0,14760,1.0,3792,13000259
1.0,21825,1.0,9018,13000276
1.0,37398,1.0,2469,13000291
1.0,16584,1.0,1634,13000422
0.0,45842,1.0,6865,13000856
0.0,40395,1.0,1288,13000018
1.0,27068,1.0,1269,13000005
0.0,13439,1.0,7088,13000665
1.0,27434,1.0,1078,13000063
1.0,34102,1.0,1139,13000313
0.0,46493,1.0,6226,13000391
1.0,14503,1.0,8851,13000426
1.0,27014,1.0,1093,13000072
1.0,27753,1.0,2305,13000074
1.0,18169,1.0,5519,13000429
0.0,23882,1.0,3291,13000330
0.0,4079,1.0,5301,13000127
1.0,44140,1.0,9682,13000564
0.0,23053,1.0,4067,13000049
0.0,24723,1.0,420,13000951
0.0,24812,1.0,9803,13000832
1.0,27886,1.0,1505,13000007
1.0,36362,1.0,2481,13000381
1.0,40745,1.0,6841,13000957
1.0,13002,1.0,4878,13000227
1.0,16852,1.0,7021,13000798
1.0,34065,1.0,831,13000502
1.0,9766,1.0,5155,13000815
0.0,24934,1.0,6174,13000588
1.0,27374,1.0,8325,13000740
0.0,16349,1.0,6104,13000567
1.0,28819,1.0,1307,13000372
0.0,31597,1.0,2326,13000906
0.0,44512,1.0,4617,13000668
1.0,24141,1.0,6544,13000202
0.0,12236,1.0,6678,13000781
1.0,27052,1.0,8986,13000914
0.0,4733,1.0,8268,13000404
0.0,36681,1.0,3843,13000830
1.0,27950,1.0,2032,13000087
0.0,48188,1.0,3912,13000863
0.0,29386,1.0,4911,13000674
1.0,2131,1.0,9006,13000080
1.0,27122,1.0,8857,13000939
0.0,25781,1.0,530,13000282
1.0,28549,1.0,2747,13000907
0.0,984,1.0,3422,13000185
1.0,31591,1.0,8615,13000549
0.0,10206,1.0,2299,13000408
1.0,48576,1.0,5245,13000015
1.0,27442,1.0,1601,13000018
1.0,27171,1.0,8150,13000939
1.0,10845,1.0,2517,13000925
1.0,27947,1.0,8014,13000950
0.0,5626,1.0,6888,13000075
1.0,1457,1.0,8085,13000488
1.0,1134,1.0,6006,13000247
1.0,16266,1.0,8277,13000587
0.0,40288,1.0,8217,13000783
1.0,21726,1.0,2532,13000627
1.0,30278,1.0,3972,13000542
0.0,28781,1.0,9403,13000872
0.0,19955,1.0,4837,13000440
0.0,6557,1.0,8580,13000627
0.0,17244,1.0,2094,13000753
1.0,27004,1.0,7861,13000932
1.0,19427,1.0,1470,13000990
0.0,12917,1.0,9896,13000677
0.0,2296,1.0,8532,13000013
1.0,27135,1.0,1502,13000033
0.0,47992,1.0,4311,13000632
0.0,27731,1.0,5007,13000311
1.0,31640,1.0,7456,13000391
1.0,30486,1.0,2887,13000338
0.0,22978,1.0,5360,13000089
0.0,31097,1.0,1528,13000353
0.0,32718,1.0,2558,13000053
0.0,15037,1.0,9747,13000250
0.0,49165,1.0,7191,13000210
0.0,21188,1.0,5835,13000619
1.0,27611,1.0,1818,13000089
0.0,49506,1.0,1525,13000131
0.0,32287,1.0,1392,13000535
