参数一,参数二,参数三,参数四,参数五
0.0,10856,1.0,73811,13000919
0.0,39740,1.0,96511,13000213
0.0,3608,1.0,28618,13000677
1.0,25821,1.0,15898,13000624
1.0,2132,1.0,394,13000726
0.0,18867,1.0,12499,13000048
0.0,18236,1.0,49611,13000416
1.0,1822,1.0,79282,13000028
0.0,1929,1.0,2088,13000961
0.0,42136,1.0,31790,13000846
0.0,32932,1.0,7949,13000099
0.0,14321,1.0,45325,13000239
1.0,27026,1.0,11278,13000065
0.0,10516,1.0,80794,13000573
0.0,15429,1.0,27973,13000936
1.0,25389,1.0,51574,13000118
0.0,11644,1.0,67253,13000443
1.0,13180,1.0,45174,13000092
1.0,16351,1.0,21057,13000432
1.0,15085,1.0,49180,13000882
1.0,32086,1.0,80106,13000305
1.0,8108,1.0,23036,13000573
1.0,16536,1.0,49673,13000453
1.0,44505,1.0,95067,13000438
0.0,49651,1.0,99205,13000245
1.0,32080,1.0,70288,13000719
0.0,34789,1.0,26898,13000552
1.0,35923,1.0,97614,13000168
1.0,27671,1.0,16135,13000087
1.0,6001,1.0,67806,13000418
1.0,31437,1.0,26834,13000239
1.0,6769,1.0,48401,13000619
0.0,21688,1.0,70628,13000347
0.0,16447,1.0,11437,13000496
1.0,21692,1.0,69854,13000384
0.0,18655,1.0,11845,13000700
1.0,47895,1.0,72321,13000645
1.0,8584,1.0,51168,13000217
0.0,23941,1.0,6126,13000519
1.0,48271,1.0,19116,13000859
0.0,8546,1.0,1980,13000577
0.0,16126,1.0,2742,13000701
1.0,25290,1.0,83565,13000381
1.0,6093,1.0,19239,13000025
0.0,23084,1.0,94688,13000649
0.0,8758,1.0,39801,13000500
0.0,42356,1.0,73581,13000884
1.0,27393,1.0,21572,13000048
0.0,30036,1.0,81113,13000352
1.0,17500,1.0,17973,13000399
1.0,23465,1.0,72328,13000067
1.0,48537,1.0,75082,13000508
0.0,20684,1.0,61031,13000835
0.0,33170,1.0,94318,13000317
0.0,16139,1.0,63244,13000413
1.0,7951,1.0,42973,13000724
1.0,40862,1.0,58736,13000071
0.0,20908,1.0,32020,13000603
1.0,47720,1.0,36291,13000177
1.0,36104,1.0,21242,13000535
1.0,15442,1.0,13427,13000040
0.0,18470,1.0,90814,13000197
0.0,48705,1.0,79348,13000445
1.0,27462,1.0,19313,13000063
0.0,48479,1.0,77581,13000680
0.0,34452,1.0,17574,13000633
0.0,39365,1.0,94564,13000059
1.0,10707,1.0,97010,13000366
1.0,12059,1.0,86800,13000882
1.0,13778,1.0,83363,13000909
0.0,27183,1.0,34022,13000167
1.0,47269,1.0,30899,13000050
0.0,11169,1.0,70216,13000167
0.0,17906,1.0,51556,13000824
1.0,28601,1.0,739,13000349
0.0,31895,1.0,49798,13000302
0.0,12950,1.0,68144,13000234
0.0,43652,1.0,37034,13000985
0.0,29443,1.0,40036,13000226
0.0,45766,1.0,82856,13000681
0.0,17767,1.0,1058,13000218
1.0,39638,1.0,71634,13000629
0.0,19422,1.0,38813,13000418
0.0,10199,1.0,75533,13000238
0.0,20924,1.0,86403,13000380
0.0,44118,1.0,62489,13000724
1.0,27558,1.0,17729,13000078
0.0,4974,1.0,23388,13000709
0.0,10491,1.0,70656,13000924
1.0,25560,1.0,93880,13000666
1.0,19482,1.0,93422,13000489
0.0,13371,1.0,81649,13000552
1.0,22851,1.0,37286,13000041
0.0,7403,1.0,19264,13000549
1.0,5873,1.0,35439,13000976
1.0,32387,1.0,37306,13000133
1.0,48812,1.0,33417,13000321
0.0,10964,1.0,95179,13000248
0.0,39851,1.0,98912,13000649
1.0,18700,1.0,88668,13000439
0.0,42335,1.0,83014,13000214
0.0,3416,1.0,89178,13000805
0.0,5187,1.0,98482,13000491
1.0,48985,1.0,23696,13000450
0.0,36184,1.0,18307,13000182
0.0,11401,1.0,78672,13000507
0.0,39484,1.0,22317,13000423
0.0,18328,1.0,97563,13000336
1.0,16180,1.0,59824,13000258
1.0,39798,1.0,96394,13000593
0.0,36851,1.0,69229,13000692
1.0,29823,1.0,80186,13000152
1.0,1025,1.0,61825,13000991
1.0,5044,1.0,66866,13000493
1.0,41817,1.0,80180,13000607
1.0,2195,1.0,98796,13000896
1.0,26964,1.0,46625,13000669
0.0,36257,1.0,14268,13000477
0.0,12541,1.0,44508,13000867
1.0,34078,1.0,95797,13000349
0.0,8015,1.0,39465,13000598
1.0,2926,1.0,30206,13000637
0.0,19706,1.0,29340,13000972
1.0,2310,1.0,60092,13000471
1.0,22122,1.0,94020,13000418
1.0,15935,1.0,56099,13000438
0.0,35271,1.0,5254,13000273
0.0,10826,1.0,4503,13000403
1.0,19312,1.0,41977,13000690
0.0,22548,1.0,93382,13000771
0.0,27707,1.0,90127,13000358
1.0,45116,1.0,78098,13000378
1.0,2876,1.0,77408,13000360
0.0,3256,1.0,67696,13000608
0.0,46175,1.0,87618,13000337
0.0,41566,1.0,76449,13000717
1.0,8103,1.0,5078,13000905
1.0,30452,1.0,35848,13000452
0.0,37791,1.0,471,13000722
0.0,2839,1.0,66520,13000579
1.0,4374,1.0,98025,13000573
1.0,37135,1.0,56951,13000507
0.0,47882,1.0,75255,13000850
0.0,12630,1.0,21842,13000353
0.0,3981,1.0,75558,13000147
1.0,35685,1.0,61940,13000941
0.0,23911,1.0,34877,13000847
0.0,47063,1.0,19035,13000187
1.0,38172,1.0,68330,13000362
0.0,20508,1.0,2458,13000578
0.0,616,1.0,30262,13000733
0.0,21227,1.0,93866,13000437
1.0,14677,1.0,75127,13000738
1.0,48015,1.0,93665,13000921
0.0,16516,1.0,57870,13000660
0.0,20487,1.0,52205,13000456
1.0,32911,1.0,35633,13000656
0.0,33820,1.0,34311,13000466
1.0,27122,1.0,17916,13000069
0.0,37591,1.0,52592,13000113
0.0,9485,1.0,67982,13000492
0.0,40370,1.0,23324,13000169
1.0,27177,1.0,17314,13000004
0.0,23166,1.0,89435,13000865
0.0,45205,1.0,83042,13000444
1.0,18533,1.0,29994,13000049
0.0,17904,1.0,98327,13000928
1.0,534,1.0,64849,13000802
0.0,11062,1.0,7061,13000038
0.0,37063,1.0,69497,13000256
0.0,41750,1.0,1525,13000025
1.0,32674,1.0,90955,13000894
1.0,11546,1.0,1909,13000960
0.0,47635,1.0,99734,13000811
0.0,15583,1.0,98848,13000123
0.0,17045,1.0,10253,13000116
0.0,44447,1.0,42478,13000654
1.0,30165,1.0,75464,13000477
1.0,14550,1.0,89731,13000004
1.0,44518,1.0,9301,13000205
0.0,34846,1.0,21190,13000922
0.0,2738,1.0,83985,13000147
0.0,36233,1.0,42781,13000979
