参数一,参数二,参数三,参数四,参数五
0.0,23876,1.0,46939,13000746
0.0,8351,1.0,30301,13000540
0.0,43692,1.0,96851,13000686
1.0,33364,1.0,12640,13000103
1.0,27161,1.0,75451,13000927
1.0,27234,1.0,75167,13000951
1.0,16476,1.0,96238,13000232
1.0,15462,1.0,4976,13000129
1.0,30224,1.0,16197,13000164
0.0,959,1.0,8063,13000247
0.0,37552,1.0,77060,13000606
1.0,24131,1.0,64948,13000120
1.0,24360,1.0,36908,13000910
1.0,41335,1.0,17782,13000551
1.0,14040,1.0,25737,13000503
1.0,21185,1.0,50347,13000220
0.0,48090,1.0,28049,13000308
1.0,38617,1.0,48788,13000845
1.0,27866,1.0,20618,13000093
0.0,21042,1.0,98870,13000522
0.0,23417,1.0,96390,13000603
1.0,47017,1.0,6045,13000504
1.0,21780,1.0,53789,13000853
0.0,25517,1.0,24031,13000775
1.0,46428,1.0,68296,13000036
1.0,27088,1.0,77827,13000925
0.0,30441,1.0,1371,13000172
0.0,42062,1.0,43175,13000900
1.0,49806,1.0,7838,13000085
0.0,9383,1.0,89047,13000540
1.0,24209,1.0,34082,13000461
0.0,42722,1.0,6969,13000242
0.0,39968,1.0,58301,13000645
1.0,34874,1.0,97703,13000238
0.0,25409,1.0,78617,13000595
1.0,14598,1.0,57955,13000565
1.0,27909,1.0,22235,13000082
1.0,5740,1.0,68780,13000616
0.0,34208,1.0,62110,13000744
1.0,15159,1.0,51471,13000115
1.0,27281,1.0,89283,13000955
1.0,35494,1.0,63358,13000677
0.0,41485,1.0,16058,13000724
0.0,5758,1.0,70755,13000189
1.0,44009,1.0,82867,13000316
1.0,49888,1.0,92784,13000002
1.0,16436,1.0,85993,13000484
1.0,27511,1.0,82842,13000974
1.0,1898,1.0,34968,13000763
1.0,8359,1.0,87044,13000936
1.0,2663,1.0,66579,13000060
0.0,27159,1.0,90898,13000709
0.0,5684,1.0,43086,13000832
0.0,42943,1.0,54600,13000718
1.0,2464,1.0,18808,13000521
0.0,5841,1.0,76174,13000342
1.0,22507,1.0,24586,13000739
1.0,27435,1.0,12808,13000001
1.0,31158,1.0,74237,13000890
1.0,24057,1.0,11624,13000558
1.0,20623,1.0,74180,13000555
1.0,42652,1.0,31224,13000733
1.0,20360,1.0,25049,13000869
1.0,27261,1.0,21320,13000090
1.0,3954,1.0,58019,13000901
0.0,37393,1.0,43267,13000080
1.0,13978,1.0,5408,13000731
0.0,721,1.0,27009,13000199
0.0,18385,1.0,59611,13000985
0.0,10066,1.0,45993,13000277
0.0,32375,1.0,47888,13000782
1.0,123,1.0,71176,13000219
1.0,23825,1.0,49998,13000348
1.0,39836,1.0,30519,13000067
0.0,43361,1.0,9729,13000627
1.0,27675,1.0,17810,13000096
0.0,20983,1.0,87343,13000043
0.0,25975,1.0,46542,13000779
1.0,5752,1.0,30478,13000339
1.0,5251,1.0,36652,13000293
0.0,7867,1.0,18997,13000409
0.0,5264,1.0,96197,13000466
1.0,27197,1.0,85998,13000983
0.0,9822,1.0,49057,13000219
1.0,15538,1.0,80050,13000179
1.0,27450,1.0,23488,13000035
0.0,17222,1.0,57548,13000655
1.0,902,1.0,91236,13000140
1.0,4425,1.0,70547,13000197
0.0,43665,1.0,86827,13000421
1.0,22720,1.0,81098,13000188
1.0,7102,1.0,8637,13000625
1.0,37413,1.0,65319,13000387
0.0,44360,1.0,80555,13000453
1.0,30645,1.0,88169,13000280
0.0,7416,1.0,98171,13000731
1.0,27595,1.0,23157,13000053
1.0,35467,1.0,30653,13000763
1.0,27581,1.0,12383,13000055
0.0,49050,1.0,15789,13000064
0.0,26026,1.0,40150,13000824
1.0,22808,1.0,57101,13000646
1.0,36761,1.0,40593,13000323
0.0,44988,1.0,45816,13000214
0.0,12468,1.0,52983,13000852
1.0,34807,1.0,75204,13000540
1.0,3386,1.0,14138,13000090
0.0,48499,1.0,14599,13000014
1.0,34236,1.0,19912,13000363
0.0,7770,1.0,19991,13000622
1.0,7918,1.0,42892,13000646
1.0,14859,1.0,95977,13000266
0.0,1197,1.0,45178,13000605
0.0,3285,1.0,59092,13000584
1.0,2201,1.0,54959,13000625
1.0,34619,1.0,23282,13000465
1.0,44372,1.0,29907,13000859
0.0,16109,1.0,68534,13000403
1.0,46505,1.0,44029,13000068
0.0,18190,1.0,94912,13000632
1.0,36063,1.0,38168,13000040
1.0,27407,1.0,81555,13000929
0.0,22779,1.0,22354,13000329
1.0,52,1.0,75828,13000949
1.0,27712,1.0,14396,13000035
1.0,3255,1.0,91109,13000676
0.0,26678,1.0,39859,13000005
1.0,27583,1.0,13042,13000072
0.0,11493,1.0,62330,13000543
1.0,29838,1.0,10594,13000234
0.0,24162,1.0,12335,13000861
0.0,7655,1.0,81306,13000590
0.0,23314,1.0,43184,13000185
1.0,35159,1.0,20263,13000611
1.0,27866,1.0,20591,13000028
1.0,27864,1.0,77143,13000904
1.0,27490,1.0,83694,13000902
1.0,47534,1.0,73467,13000129
0.0,26198,1.0,39370,13000424
0.0,23925,1.0,17708,13000956
0.0,36249,1.0,82913,13000149
1.0,27717,1.0,81147,13000961
1.0,27023,1.0,75992,13000967
1.0,27606,1.0,76947,13000949
1.0,25867,1.0,83264,13000661
1.0,27075,1.0,14700,13000050
1.0,27211,1.0,17732,13000086
0.0,42122,1.0,50346,13000350
0.0,15364,1.0,59005,13000893
1.0,27459,1.0,85521,13000942
0.0,4154,1.0,80285,13000332
1.0,30097,1.0,82227,13000968
1.0,29299,1.0,11478,13000807
0.0,26098,1.0,26637,13000933
0.0,9262,1.0,11916,13000848
1.0,13587,1.0,69474,13000290
0.0,734,1.0,66826,13000122
1.0,45554,1.0,44186,13000029
1.0,27641,1.0,82230,13000975
0.0,17692,1.0,63095,13000981
1.0,27261,1.0,17070,13000049
1.0,23531,1.0,75813,13000554
0.0,47900,1.0,90138,13000195
1.0,37117,1.0,11091,13000646
0.0,40233,1.0,19902,13000725
0.0,48212,1.0,15966,13000688
0.0,5169,1.0,97085,13000123
0.0,5997,1.0,48665,13000935
1.0,27037,1.0,22561,13000009
1.0,7272,1.0,27196,13000076
1.0,42580,1.0,75936,13000406
1.0,27255,1.0,21041,13000057
0.0,38490,1.0,42983,13000813
1.0,23839,1.0,55655,13000870
1.0,27565,1.0,76142,13000987
0.0,32271,1.0,92204,13000342
0.0,41678,1.0,99677,13000004
1.0,27816,1.0,81079,13000904
1.0,45306,1.0,13454,13000325
1.0,17158,1.0,52794,13000645
1.0,27159,1.0,77705,13000984
1.0,1953,1.0,4644,13000378
1.0,47074,1.0,53212,13000646
0.0,18527,1.0,99644,13000209
1.0,27405,1.0,86586,13000991
1.0,14831,1.0,21241,13000086
0.0,26264,1.0,75112,13000818
1.0,39871,1.0,4495,13000804
1.0,43176,1.0,31087,13000963
1.0,22876,1.0,93902,13000380
0.0,27773,1.0,85962,13000129
1.0,42165,1.0,59279,13000682
1.0,30087,1.0,29523,13000435
0.0,28766,1.0,92167,13000098
1.0,27274,1.0,19762,13000081
1.0,26391,1.0,2888,13000561
1.0,4083,1.0,94871,13000824
1.0,21545,1.0,51855,13000864
1.0,10551,1.0,44614,13000848
0.0,14040,1.0,65983,13000818
1.0,43626,1.0,18771,13000279
0.0,30240,1.0,53910,13000332
1.0,48872,1.0,45134,13000032
1.0,21898,1.0,36406,13000750
0.0,23913,1.0,87327,13000043
0.0,45885,1.0,48964,13000253
1.0,48524,1.0,55046,13000474
0.0,27133,1.0,70918,13000529
1.0,6596,1.0,96228,13000465
1.0,24197,1.0,13918,13000889
1.0,33516,1.0,30721,13000971
0.0,16579,1.0,31458,13000674
0.0,40647,1.0,91862,13000278
1.0,9784,1.0,13552,13000997
0.0,42552,1.0,14581,13000067
1.0,27244,1.0,24663,13000089
1.0,27994,1.0,79277,13000934
1.0,27910,1.0,10856,13000092
1.0,41281,1.0,56494,13000559
0.0,28876,1.0,15805,13000832
0.0,32852,1.0,12367,13000425
1.0,2899,1.0,35453,13000837
1.0,27225,1.0,85944,13000919
0.0,1944,1.0,63317,13000657
0.0,38608,1.0,78547,13000604
1.0,46949,1.0,88086,13000126
0.0,14575,1.0,20335,13000317
1.0,10505,1.0,4406,13000363
0.0,44813,1.0,61849,13000100
1.0,43546,1.0,77762,13000581
0.0,1406,1.0,2321,13000452
1.0,27803,1.0,22853,13000021
0.0,16534,1.0,81877,13000285
0.0,1243,1.0,72470,13000587
0.0,12819,1.0,93087,13000531
1.0,28791,1.0,10966,13000139
0.0,45834,1.0,37862,13000633
0.0,21392,1.0,86504,13000664
1.0,47299,1.0,69549,13000530
0.0,19784,1.0,87808,13000536
1.0,12307,1.0,84873,13000830
1.0,27715,1.0,83206,13000929
0.0,5837,1.0,93161,13000101
1.0,28118,1.0,3754,13000349
0.0,1498,1.0,51903,13000448
1.0,1054,1.0,23679,13000898
1.0,27620,1.0,83074,13000965
1.0,30109,1.0,57810,13000509
0.0,48350,1.0,6075,13000973
1.0,11671,1.0,69908,13000653
0.0,16741,1.0,80060,13000602
1.0,26485,1.0,5955,13000899
1.0,47154,1.0,28113,13000157
0.0,7894,1.0,68936,13000997
1.0,22739,1.0,46729,13000118
1.0,40629,1.0,81175,13000321
1.0,30765,1.0,71400,13000919
1.0,37955,1.0,67383,13000839
1.0,27427,1.0,12193,13000029
0.0,29506,1.0,26197,13000988
1.0,9498,1.0,46681,13000547
1.0,40187,1.0,94477,13000299
0.0,39605,1.0,5641,13000326
0.0,29602,1.0,11919,13000192
1.0,25773,1.0,8381,13000711
