参数一,参数二,参数三,参数四,参数五
0.0,13529,1.0,94631,13000436
0.0,48982,1.0,47770,13000914
1.0,27360,1.0,89565,13000935
1.0,5565,1.0,8573,13000920
0.0,34551,1.0,42940,13000618
0.0,133,1.0,22137,13000953
1.0,34089,1.0,26719,13000608
0.0,39303,1.0,33443,13000452
0.0,17511,1.0,29372,13000897
1.0,41966,1.0,97286,13000102
1.0,35124,1.0,95252,13000004
1.0,35004,1.0,92589,13000041
0.0,7108,1.0,11885,13000488
0.0,29936,1.0,17425,13000097
0.0,44430,1.0,49835,13000260
0.0,20770,1.0,43048,13000201
0.0,29058,1.0,50214,13000776
1.0,49047,1.0,77691,13000330
1.0,39122,1.0,45044,13000983
0.0,36027,1.0,44923,13000327
0.0,1644,1.0,21583,13000797
0.0,25009,1.0,2071,13000120
1.0,37889,1.0,36987,13000248
1.0,26493,1.0,37327,13000483
0.0,49335,1.0,12704,13000879
0.0,20021,1.0,65193,13000111
1.0,2064,1.0,22600,13000356
1.0,26919,1.0,95135,13000529
1.0,9122,1.0,88653,13000211
1.0,27431,1.0,24321,13000058
1.0,952,1.0,68056,13000479
0.0,12923,1.0,51202,13000374
0.0,46186,1.0,82793,13000918
1.0,25103,1.0,14449,13000772
0.0,43785,1.0,47956,13000130
0.0,32651,1.0,80648,13000443
1.0,16390,1.0,31758,13000681
1.0,32421,1.0,65918,13000349
1.0,27382,1.0,22781,13000058
0.0,44533,1.0,31970,13000087
1.0,42792,1.0,854,13000458
0.0,44149,1.0,70230,13000559
1.0,39442,1.0,60415,13000874
0.0,27675,1.0,65619,13000271
0.0,11379,1.0,66549,13000814
0.0,43739,1.0,5729,13000619
1.0,12387,1.0,43358,13000992
1.0,14579,1.0,50379,13000497
0.0,13109,1.0,25876,13000026
0.0,16432,1.0,24239,13000815
0.0,4795,1.0,71922,13000922
1.0,36701,1.0,1156,13000098
1.0,46872,1.0,21258,13000775
0.0,4619,1.0,82320,13000677
1.0,27480,1.0,21272,13000040
1.0,27906,1.0,22543,13000049
0.0,33641,1.0,10416,13000855
1.0,3769,1.0,34329,13000191
0.0,34862,1.0,22235,13000509
1.0,5134,1.0,26451,13000457
0.0,490,1.0,79454,13000992
1.0,27267,1.0,16003,13000018
1.0,12051,1.0,81084,13000559
1.0,48950,1.0,55063,13000514
1.0,41465,1.0,35904,13000323
0.0,39949,1.0,25099,13000783
0.0,10677,1.0,91557,13000083
0.0,28776,1.0,40902,13000388
1.0,150,1.0,59021,13000801
0.0,43481,1.0,67776,13000664
0.0,7490,1.0,34109,13000353
0.0,48749,1.0,57154,13000848
1.0,27738,1.0,13402,13000064
0.0,35948,1.0,37246,13000844
0.0,45879,1.0,79545,13000629
1.0,24449,1.0,109,13000655
1.0,27055,1.0,21314,13000007
1.0,27867,1.0,11977,13000088
0.0,41385,1.0,90251,13000710
0.0,14333,1.0,23137,13000272
0.0,10127,1.0,13004,13000014
1.0,2492,1.0,99590,13000376
1.0,27246,1.0,24717,13000069
1.0,22275,1.0,1279,13000013
0.0,9738,1.0,24525,13000691
1.0,33137,1.0,37745,13000634
0.0,24837,1.0,71283,13000200
0.0,28054,1.0,55131,13000778
1.0,13897,1.0,96747,13000304
0.0,29908,1.0,44763,13000514
0.0,48152,1.0,8782,13000346
0.0,17339,1.0,18753,13000379
0.0,30897,1.0,19403,13000094
0.0,36899,1.0,67773,13000864
1.0,35640,1.0,41725,13000704
1.0,3455,1.0,5365,13000837
0.0,16096,1.0,59263,13000145
0.0,1138,1.0,70952,13000907
1.0,15415,1.0,76704,13000751
0.0,43204,1.0,88687,13000727
0.0,2566,1.0,83751,13000793
0.0,7296,1.0,88336,13000111
1.0,27771,1.0,22013,13000033
1.0,44898,1.0,40162,13000047
1.0,48873,1.0,7388,13000310
1.0,41192,1.0,47119,13000168
1.0,23217,1.0,99061,13000700
1.0,40324,1.0,76828,13000477
0.0,13763,1.0,90363,13000181
1.0,44511,1.0,67482,13000934
0.0,42156,1.0,44534,13000560
1.0,27242,1.0,80284,13000921
0.0,44836,1.0,69871,13000529
1.0,25213,1.0,40426,13000931
0.0,7028,1.0,21240,13000472
0.0,42136,1.0,29566,13000567
0.0,7935,1.0,93856,13000460
0.0,4208,1.0,37222,13000201
0.0,20485,1.0,16550,13000238
1.0,34763,1.0,38547,13000817
0.0,24625,1.0,41887,13000318
1.0,27519,1.0,13096,13000079
1.0,27367,1.0,15445,13000053
0.0,44318,1.0,95085,13000976
1.0,30767,1.0,46561,13000250
0.0,13348,1.0,97221,13000456
0.0,48567,1.0,46779,13000811
1.0,308,1.0,57220,13000203
0.0,7604,1.0,19066,13000106
0.0,23728,1.0,31312,13000307
1.0,27049,1.0,17033,13000036
1.0,27399,1.0,18430,13000095
1.0,10927,1.0,56459,13000192
1.0,42375,1.0,34282,13000739
0.0,11653,1.0,56068,13000437
1.0,27583,1.0,14930,13000087
0.0,39452,1.0,89070,13000458
0.0,45521,1.0,37688,13000818
0.0,38644,1.0,63947,13000620
0.0,27433,1.0,89782,13000849
1.0,13147,1.0,19646,13000437
1.0,21312,1.0,24838,13000545
0.0,10488,1.0,96303,13000477
1.0,27757,1.0,22899,13000002
0.0,10388,1.0,58289,13000763
0.0,27702,1.0,91032,13000980
1.0,40569,1.0,86441,13000718
0.0,26437,1.0,38638,13000180
1.0,21815,1.0,84520,13000978
0.0,13968,1.0,11896,13000925
0.0,7392,1.0,76229,13000690
1.0,27755,1.0,12439,13000084
1.0,18099,1.0,69489,13000496
1.0,4726,1.0,30561,13000157
1.0,22259,1.0,82305,13000817
1.0,27701,1.0,18326,13000052
0.0,35046,1.0,51543,13000482
1.0,27135,1.0,15252,13000082
1.0,10560,1.0,27577,13000436
1.0,27752,1.0,87815,13000941
1.0,21146,1.0,97095,13000813
0.0,39792,1.0,90972,13000884
1.0,30505,1.0,11749,13000614
1.0,43436,1.0,88877,13000325
0.0,3496,1.0,52568,13000055
1.0,2369,1.0,5768,13000676
1.0,12377,1.0,81534,13000691
0.0,3092,1.0,87663,13000157
1.0,13267,1.0,49887,13000868
1.0,27488,1.0,19818,13000078
0.0,28049,1.0,23722,13000499
0.0,41441,1.0,41197,13000478
0.0,31550,1.0,12726,13000377
1.0,29381,1.0,13502,13000489
0.0,46519,1.0,76799,13000418
1.0,35198,1.0,36410,13000638
1.0,30383,1.0,44131,13000846
1.0,44282,1.0,33794,13000231
0.0,39607,1.0,79668,13000194
0.0,15988,1.0,84455,13000832
0.0,38372,1.0,8800,13000394
1.0,30089,1.0,48278,13000084
0.0,38640,1.0,85548,13000960
1.0,41350,1.0,78271,13000485
1.0,9511,1.0,56928,13000471
0.0,13997,1.0,45583,13000961
0.0,13048,1.0,44842,13000006
0.0,41857,1.0,31908,13000237
1.0,47599,1.0,70795,13000250
1.0,13944,1.0,90238,13000430
1.0,42523,1.0,11190,13000963
1.0,22017,1.0,56932,13000679
0.0,31290,1.0,27906,13000803
0.0,27968,1.0,19415,13000763
1.0,14451,1.0,4189,13000754
0.0,29951,1.0,30435,13000455
0.0,24155,1.0,51031,13000420
1.0,13492,1.0,78338,13000272
1.0,27757,1.0,24429,13000029
0.0,14966,1.0,94624,13000289
0.0,47593,1.0,27631,13000399
0.0,40172,1.0,81641,13000019
1.0,4337,1.0,93480,13000220
1.0,8155,1.0,62516,13000817
0.0,38190,1.0,47428,13000948
1.0,27152,1.0,14648,13000093
0.0,45984,1.0,32944,13000208
1.0,27002,1.0,15662,13000068
0.0,16807,1.0,23894,13000771
0.0,13892,1.0,24761,13000908
1.0,38534,1.0,551,13000076
0.0,33344,1.0,92627,13000525
1.0,35267,1.0,15455,13000530
1.0,4492,1.0,51709,13000436
1.0,26243,1.0,38045,13000175
1.0,40910,1.0,91334,13000309
1.0,49971,1.0,84670,13000777
1.0,41976,1.0,22497,13000758
1.0,34481,1.0,12299,13000795
1.0,27969,1.0,20323,13000028
1.0,43331,1.0,79067,13000442
0.0,37343,1.0,23708,13000771
0.0,30699,1.0,23222,13000359
1.0,49378,1.0,65122,13000978
1.0,8067,1.0,67351,13000333
1.0,31158,1.0,44432,13000410
1.0,22998,1.0,10477,13000179
1.0,34177,1.0,78085,13000424
0.0,22580,1.0,55496,13000802
0.0,20026,1.0,29933,13000218
1.0,27474,1.0,11920,13000047
0.0,19492,1.0,39194,13000373
0.0,43515,1.0,24447,13000816
1.0,22349,1.0,46554,13000793
1.0,2293,1.0,81249,13000963
1.0,20451,1.0,25333,13000796
0.0,37946,1.0,2587,13000724
1.0,27301,1.0,13091,13000091
0.0,14425,1.0,20534,13000795
0.0,17859,1.0,25534,13000789
1.0,42809,1.0,93481,13000538
1.0,27341,1.0,56474,13000500
1.0,44461,1.0,75147,13000502
1.0,25566,1.0,6807,13000418
1.0,15664,1.0,54247,13000930
1.0,23354,1.0,88349,13000470
1.0,48398,1.0,74953,13000336
1.0,20367,1.0,657,13000641
0.0,39401,1.0,27704,13000559
0.0,41378,1.0,95084,13000398
1.0,36908,1.0,63064,13000992
1.0,15645,1.0,26291,13000738
1.0,27657,1.0,21686,13000090
1.0,48530,1.0,72465,13000350
0.0,37409,1.0,87724,13000604
1.0,7490,1.0,79581,13000562
1.0,7503,1.0,99531,13000875
0.0,43812,1.0,30925,13000415
1.0,46429,1.0,6929,13000842
1.0,27834,1.0,81678,13000916
0.0,6520,1.0,13596,13000043
1.0,27112,1.0,10365,13000072
0.0,26035,1.0,23161,13000929
0.0,18760,1.0,78105,13000431
1.0,31423,1.0,27708,13000571
0.0,7916,1.0,96885,13000752
0.0,33219,1.0,22403,13000247
0.0,12154,1.0,71025,13000433
1.0,8458,1.0,27142,13000012
0.0,33313,1.0,19615,13000349
1.0,5677,1.0,57942,13000858
1.0,27451,1.0,24462,13000023
1.0,5013,1.0,58386,13000208
1.0,19127,1.0,88185,13000391
0.0,45678,1.0,2521,13000043
1.0,27245,1.0,24617,13000058
0.0,11673,1.0,39154,13000080
1.0,45414,1.0,9482,13000172
0.0,4712,1.0,86179,13000205
1.0,583,1.0,60265,13000921
1.0,27679,1.0,20665,13000032
1.0,19531,1.0,96488,13000679
0.0,11285,1.0,34778,13000216
0.0,34077,1.0,20291,13000670
1.0,47640,1.0,79051,13000470
0.0,9955,1.0,80503,13000188
0.0,13847,1.0,44079,13000492
1.0,42267,1.0,51097,13000609
1.0,27931,1.0,86667,13000901
0.0,15709,1.0,66372,13000916
1.0,22909,1.0,2848,13000580
0.0,46107,1.0,27367,13000390
1.0,27633,1.0,24332,13000030
0.0,19645,1.0,43303,13000509
1.0,27770,1.0,13174,13000045
1.0,27131,1.0,11216,13000051
1.0,6579,1.0,664,13000189
0.0,5310,1.0,28355,13000765
0.0,19891,1.0,25183,13000102
1.0,26279,1.0,54059,13000090
0.0,7567,1.0,9222,13000630
0.0,42,1.0,59183,13000731
1.0,19164,1.0,81336,13000459
0.0,48892,1.0,87094,13000211
0.0,22074,1.0,5920,13000801
1.0,29857,1.0,70121,13000824
0.0,25453,1.0,51226,13000028
1.0,13600,1.0,77613,13000889
1.0,27002,1.0,12125,13000041
0.0,40227,1.0,38044,13000458
0.0,4930,1.0,33985,13000830
1.0,18295,1.0,86343,13000655
1.0,25850,1.0,6438,13000697
0.0,37241,1.0,60614,13000785
0.0,4390,1.0,8697,13000644
1.0,46872,1.0,28045,13000787
1.0,27520,1.0,21851,13000064
1.0,22306,1.0,89134,13000328
0.0,28195,1.0,25311,13000817
1.0,27499,1.0,89686,13000934
1.0,23337,1.0,36082,13000827
0.0,22863,1.0,24371,13000801
0.0,43481,1.0,5893,13000135
