参数一,参数二,参数三,参数四,参数五
1.0,16053,1.0,51186,13000374
1.0,31890,1.0,49937,13000169
1.0,11732,1.0,53122,13000519
1.0,15943,1.0,77766,13000250
0.0,35034,1.0,68319,13000071
0.0,33450,1.0,2143,13000451
0.0,23985,1.0,26853,13000314
1.0,13798,1.0,48882,13000305
0.0,44391,1.0,25904,13000368
0.0,30636,1.0,26394,13000129
1.0,40563,1.0,62315,13000651
1.0,35719,1.0,18189,13000226
1.0,24106,1.0,18940,13000112
1.0,37819,1.0,68043,13000958
1.0,29221,1.0,48756,13000032
0.0,15108,1.0,31205,13000300
0.0,48804,1.0,22234,13000016
0.0,35817,1.0,18620,13000473
0.0,41290,1.0,22914,13000964
0.0,18925,1.0,49345,13000768
0.0,17199,1.0,49615,13000023
0.0,46624,1.0,85127,13000924
0.0,43560,1.0,14944,13000878
1.0,29524,1.0,33229,13000919
1.0,46066,1.0,34356,13000586
0.0,5307,1.0,57106,13000325
1.0,2842,1.0,92326,13000413
0.0,350,1.0,80364,13000424
0.0,33751,1.0,48835,13000077
0.0,41043,1.0,287,13000932
1.0,4732,1.0,88653,13000192
0.0,31956,1.0,18583,13000001
1.0,19278,1.0,21299,13000858
1.0,47211,1.0,61161,13000884
0.0,23042,1.0,10971,13000003
0.0,38793,1.0,7322,13000595
0.0,19632,1.0,53958,13000691
1.0,27868,1.0,75373,13000924
1.0,654,1.0,16707,13000287
1.0,14835,1.0,92195,13000646
0.0,712,1.0,38142,13000001
1.0,20922,1.0,41200,13000768
1.0,11761,1.0,12435,13000523
1.0,1607,1.0,29225,13000793
1.0,16769,1.0,6016,13000849
0.0,8030,1.0,53541,13000523
1.0,26536,1.0,11817,13000679
1.0,13651,1.0,56486,13000391
1.0,16817,1.0,80133,13000470
1.0,19659,1.0,38244,13000466
1.0,33967,1.0,56689,13000999
0.0,37184,1.0,71933,13000058
1.0,19291,1.0,8329,13000427
0.0,18936,1.0,39197,13000576
1.0,10866,1.0,5006,13000643
1.0,31414,1.0,97608,13000394
1.0,30191,1.0,46174,13000080
